;Longitude;Latitude;Data;VentoC
482;-42.75;-14.25;2017-01-21 02:00:00;10.735
483;-42.75;-14.25;2017-01-21 03:00:00;10.074
484;-42.75;-14.25;2017-01-21 04:00:00;10.71
485;-42.75;-14.25;2017-01-21 05:00:00;9.6
486;-42.75;-14.25;2017-01-21 06:00:00;8.783
487;-42.75;-14.25;2017-01-21 07:00:00;9.583
488;-42.75;-14.25;2017-01-21 08:00:00;9.448
489;-42.75;-14.25;2017-01-21 09:00:00;9.435
490;-42.75;-14.25;2017-01-21 10:00:00;9.09
491;-42.75;-14.25;2017-01-21 11:00:00;8.012
492;-42.75;-14.25;2017-01-21 12:00:00;7.178
493;-42.75;-14.25;2017-01-21 13:00:00;6.156
494;-42.75;-14.25;2017-01-21 14:00:00;5.297
495;-42.75;-14.25;2017-01-21 15:00:00;5.646
496;-42.75;-14.25;2017-01-21 16:00:00;5.768
497;-42.75;-14.25;2017-01-21 17:00:00;6.082
498;-42.75;-14.25;2017-01-21 18:00:00;7.682
499;-42.75;-14.25;2017-01-21 19:00:00;6.762
500;-42.75;-14.25;2017-01-21 20:00:00;6.76
501;-42.75;-14.25;2017-01-21 21:00:00;9.222
502;-42.75;-14.25;2017-01-21 22:00:00;9.302
503;-42.75;-14.25;2017-01-21 23:00:00;9.183
504;-42.75;-14.25;2017-01-22 00:00:00;8.76
505;-42.75;-14.25;2017-01-22 01:00:00;9.82
506;-42.75;-14.25;2017-01-22 02:00:00;9.182
507;-42.75;-14.25;2017-01-22 03:00:00;9.09
508;-42.75;-14.25;2017-01-22 04:00:00;9.132
509;-42.75;-14.25;2017-01-22 05:00:00;9.072
510;-42.75;-14.25;2017-01-22 06:00:00;8.997
511;-42.75;-14.25;2017-01-22 07:00:00;9.534
512;-42.75;-14.25;2017-01-22 08:00:00;8.5
513;-42.75;-14.25;2017-01-22 09:00:00;8.093
514;-42.75;-14.25;2017-01-22 10:00:00;7.748
515;-42.75;-14.25;2017-01-22 11:00:00;7.043
516;-42.75;-14.25;2017-01-22 12:00:00;5.868
517;-42.75;-14.25;2017-01-22 13:00:00;4.532
518;-42.75;-14.25;2017-01-22 14:00:00;3.444
519;-42.75;-14.25;2017-01-22 15:00:00;4.118
520;-42.75;-14.25;2017-01-22 16:00:00;3.225
521;-42.75;-14.25;2017-01-22 17:00:00;3.096
522;-42.75;-14.25;2017-01-22 18:00:00;3.52
523;-42.75;-14.25;2017-01-22 19:00:00;6.585
524;-42.75;-14.25;2017-01-22 20:00:00;7.726
525;-42.75;-14.25;2017-01-22 21:00:00;6.932
526;-42.75;-14.25;2017-01-22 22:00:00;6.92
527;-42.75;-14.25;2017-01-22 23:00:00;8.936
528;-42.75;-14.25;2017-01-23 00:00:00;9.14
529;-42.75;-14.25;2017-01-23 01:00:00;9.675
530;-42.75;-14.25;2017-01-23 02:00:00;9.346
531;-42.75;-14.25;2017-01-23 03:00:00;8.862
532;-42.75;-14.25;2017-01-23 04:00:00;8.76
533;-42.75;-14.25;2017-01-23 05:00:00;8.24
534;-42.75;-14.25;2017-01-23 06:00:00;8.203
535;-42.75;-14.25;2017-01-23 07:00:00;6.802
536;-42.75;-14.25;2017-01-23 08:00:00;7.04
537;-42.75;-14.25;2017-01-23 09:00:00;7.162
538;-42.75;-14.25;2017-01-23 10:00:00;7.308
539;-42.75;-14.25;2017-01-23 11:00:00;5.992
540;-42.75;-14.25;2017-01-23 12:00:00;5.903
541;-42.75;-14.25;2017-01-23 13:00:00;5.835
542;-42.75;-14.25;2017-01-23 14:00:00;5.892
543;-42.75;-14.25;2017-01-23 15:00:00;5.611
544;-42.75;-14.25;2017-01-23 16:00:00;6.976
545;-42.75;-14.25;2017-01-23 17:00:00;7.22
546;-42.75;-14.25;2017-01-23 18:00:00;7.435
547;-42.75;-14.25;2017-01-23 19:00:00;7.596
548;-42.75;-14.25;2017-01-23 20:00:00;8.432
549;-42.75;-14.25;2017-01-23 21:00:00;8.439
550;-42.75;-14.25;2017-01-23 22:00:00;10.122
551;-42.75;-14.25;2017-01-23 23:00:00;10.528
552;-42.75;-14.25;2017-01-24 00:00:00;10.628
553;-42.75;-14.25;2017-01-24 01:00:00;9.772
554;-42.75;-14.25;2017-01-24 02:00:00;9.113
555;-42.75;-14.25;2017-01-24 03:00:00;9.423
556;-42.75;-14.25;2017-01-24 04:00:00;8.907
557;-42.75;-14.25;2017-01-24 05:00:00;8.888
558;-42.75;-14.25;2017-01-24 06:00:00;9.092
559;-42.75;-14.25;2017-01-24 07:00:00;8.9
560;-42.75;-14.25;2017-01-24 08:00:00;9.746
561;-42.75;-14.25;2017-01-24 09:00:00;8.792
562;-42.75;-14.25;2017-01-24 10:00:00;8.812
563;-42.75;-14.25;2017-01-24 11:00:00;7.898
564;-42.75;-14.25;2017-01-24 12:00:00;7.072
565;-42.75;-14.25;2017-01-24 13:00:00;5.908
566;-42.75;-14.25;2017-01-24 14:00:00;5.839
567;-42.75;-14.25;2017-01-24 15:00:00;5.379
568;-42.75;-14.25;2017-01-24 16:00:00;5.383
569;-42.75;-14.25;2017-01-24 17:00:00;5.726
570;-42.75;-14.25;2017-01-24 18:00:00;5.438
571;-42.75;-14.25;2017-01-24 19:00:00;6.291
572;-42.75;-14.25;2017-01-24 20:00:00;8.097
573;-42.75;-14.25;2017-01-24 21:00:00;6.24
574;-42.75;-14.25;2017-01-24 22:00:00;6.14
575;-42.75;-14.25;2017-01-24 23:00:00;9.178
576;-42.75;-14.25;2017-01-25 00:00:00;9.102
577;-42.75;-14.25;2017-01-25 01:00:00;7.982
578;-42.75;-14.25;2017-01-25 02:00:00;7.846
579;-42.75;-14.25;2017-01-25 03:00:00;8.433
580;-42.75;-14.25;2017-01-25 04:00:00;8.915
581;-42.75;-14.25;2017-01-25 05:00:00;9.678
582;-42.75;-14.25;2017-01-25 06:00:00;9.577
583;-42.75;-14.25;2017-01-25 07:00:00;8.973
584;-42.75;-14.25;2017-01-25 08:00:00;8.628
585;-42.75;-14.25;2017-01-25 09:00:00;8.336
586;-42.75;-14.25;2017-01-25 10:00:00;7.654
587;-42.75;-14.25;2017-01-25 11:00:00;7.495
588;-42.75;-14.25;2017-01-25 12:00:00;6.025
589;-42.75;-14.25;2017-01-25 13:00:00;5.483
590;-42.75;-14.25;2017-01-25 14:00:00;5.448
591;-42.75;-14.25;2017-01-25 15:00:00;5.182
592;-42.75;-14.25;2017-01-25 16:00:00;4.875
593;-42.75;-14.25;2017-01-25 17:00:00;5.762
594;-42.75;-14.25;2017-01-25 18:00:00;6.754
595;-42.75;-14.25;2017-01-25 19:00:00;7.74
596;-42.75;-14.25;2017-01-25 20:00:00;7.485
597;-42.75;-14.25;2017-01-25 21:00:00;8.964
598;-42.75;-14.25;2017-01-25 22:00:00;8.842
599;-42.75;-14.25;2017-01-25 23:00:00;9.698
600;-42.75;-14.25;2017-01-26 00:00:00;9.744
601;-42.75;-14.25;2017-01-26 01:00:00;9.528
602;-42.75;-14.25;2017-01-26 02:00:00;9.178
603;-42.75;-14.25;2017-01-26 03:00:00;9.363
604;-42.75;-14.25;2017-01-26 04:00:00;9.328
605;-42.75;-14.25;2017-01-26 05:00:00;9.7
606;-42.75;-14.25;2017-01-26 06:00:00;8.631
607;-42.75;-14.25;2017-01-26 07:00:00;8.232
608;-42.75;-14.25;2017-01-26 08:00:00;7.513
609;-42.75;-14.25;2017-01-26 09:00:00;7.705
610;-42.75;-14.25;2017-01-26 10:00:00;7.47
611;-42.75;-14.25;2017-01-26 11:00:00;6.678
612;-42.75;-14.25;2017-01-26 12:00:00;6.166
613;-42.75;-14.25;2017-01-26 13:00:00;3.757
614;-42.75;-14.25;2017-01-26 14:00:00;3.67
615;-42.75;-14.25;2017-01-26 15:00:00;3.13
616;-42.75;-14.25;2017-01-26 16:00:00;2.778
617;-42.75;-14.25;2017-01-26 17:00:00;3.255
618;-42.75;-14.25;2017-01-26 18:00:00;4.24
619;-42.75;-14.25;2017-01-26 19:00:00;4.313
620;-42.75;-14.25;2017-01-26 20:00:00;5.868
621;-42.75;-14.25;2017-01-26 21:00:00;8.078
622;-42.75;-14.25;2017-01-26 22:00:00;9.213
623;-42.75;-14.25;2017-01-26 23:00:00;9.862
624;-42.75;-14.25;2017-01-27 00:00:00;10.405
625;-42.75;-14.25;2017-01-27 01:00:00;11.093
626;-42.75;-14.25;2017-01-27 02:00:00;10.603
627;-42.75;-14.25;2017-01-27 03:00:00;9.378
628;-42.75;-14.25;2017-01-27 04:00:00;9.568
629;-42.75;-14.25;2017-01-27 05:00:00;9.95
630;-42.75;-14.25;2017-01-27 06:00:00;9.76
631;-42.75;-14.25;2017-01-27 07:00:00;8.952
632;-42.75;-14.25;2017-01-27 08:00:00;8.786
633;-42.75;-14.25;2017-01-27 09:00:00;9.044
634;-42.75;-14.25;2017-01-27 10:00:00;8.812
635;-42.75;-14.25;2017-01-27 11:00:00;7.774
636;-42.75;-14.25;2017-01-27 12:00:00;7.104
637;-42.75;-14.25;2017-01-27 13:00:00;5.775
638;-42.75;-14.25;2017-01-27 14:00:00;4.895
639;-42.75;-14.25;2017-01-27 15:00:00;4.624
640;-42.75;-14.25;2017-01-27 16:00:00;5.223
641;-42.75;-14.25;2017-01-27 17:00:00;5.67
642;-42.75;-14.25;2017-01-27 18:00:00;6.668
643;-42.75;-14.25;2017-01-27 19:00:00;5.234
644;-42.75;-14.25;2017-01-27 20:00:00;5.974
645;-42.75;-14.25;2017-01-27 21:00:00;7.695
646;-42.75;-14.25;2017-01-27 22:00:00;7.06
647;-42.75;-14.25;2017-01-27 23:00:00;9.743
648;-42.75;-14.25;2017-01-28 00:00:00;10.658
649;-42.75;-14.25;2017-01-28 01:00:00;10.448
650;-42.75;-14.25;2017-01-28 02:00:00;10.82
651;-42.75;-14.25;2017-01-28 03:00:00;10.555
652;-42.75;-14.25;2017-01-28 04:00:00;9.75
653;-42.75;-14.25;2017-01-28 05:00:00;10.618
654;-42.75;-14.25;2017-01-28 06:00:00;9.922
655;-42.75;-14.25;2017-01-28 07:00:00;10.133
656;-42.75;-14.25;2017-01-28 08:00:00;10.605
657;-42.75;-14.25;2017-01-28 09:00:00;10.143
658;-42.75;-14.25;2017-01-28 10:00:00;10.713
659;-42.75;-14.25;2017-01-28 11:00:00;10.676
660;-42.75;-14.25;2017-01-28 12:00:00;10.145
661;-42.75;-14.25;2017-01-28 13:00:00;9.806
662;-42.75;-14.25;2017-01-28 14:00:00;8.682
663;-42.75;-14.25;2017-01-28 15:00:00;8.622
664;-42.75;-14.25;2017-01-28 16:00:00;8.182
665;-42.75;-14.25;2017-01-28 17:00:00;8.672
666;-42.75;-14.25;2017-01-28 18:00:00;10.187
667;-42.75;-14.25;2017-01-28 19:00:00;10.5
668;-42.75;-14.25;2017-01-28 20:00:00;8.054
669;-42.75;-14.25;2017-01-28 21:00:00;9.768
670;-42.75;-14.25;2017-01-28 22:00:00;12.317
671;-42.75;-14.25;2017-01-28 23:00:00;12.498
672;-42.75;-14.25;2017-01-29 00:00:00;13.69
673;-42.75;-14.25;2017-01-29 01:00:00;11.19
674;-42.75;-14.25;2017-01-29 02:00:00;10.787
675;-42.75;-14.25;2017-01-29 03:00:00;9.558
676;-42.75;-14.25;2017-01-29 04:00:00;8.71
677;-42.75;-14.25;2017-01-29 05:00:00;9.062
678;-42.75;-14.25;2017-01-29 06:00:00;8.253
679;-42.75;-14.25;2017-01-29 07:00:00;7.725
680;-42.75;-14.25;2017-01-29 08:00:00;8.18
681;-42.75;-14.25;2017-01-29 09:00:00;8.553
682;-42.75;-14.25;2017-01-29 10:00:00;8.706
683;-42.75;-14.25;2017-01-29 11:00:00;8.623
684;-42.75;-14.25;2017-01-29 12:00:00;8.72
685;-42.75;-14.25;2017-01-29 13:00:00;7.74
686;-42.75;-14.25;2017-01-29 14:00:00;8.058
687;-42.75;-14.25;2017-01-29 15:00:00;7.535
688;-42.75;-14.25;2017-01-29 16:00:00;7.389
689;-42.75;-14.25;2017-01-29 17:00:00;6.602
690;-42.75;-14.25;2017-01-29 18:00:00;7.363
691;-42.75;-14.25;2017-01-29 19:00:00;8.398
692;-42.75;-14.25;2017-01-29 20:00:00;5.955
693;-42.75;-14.25;2017-01-29 21:00:00;6.23
694;-42.75;-14.25;2017-01-29 22:00:00;9.145
695;-42.75;-14.25;2017-01-29 23:00:00;11.268
696;-42.75;-14.25;2017-01-30 00:00:00;10.278
697;-42.75;-14.25;2017-01-30 01:00:00;9.352
698;-42.75;-14.25;2017-01-30 02:00:00;10.287
699;-42.75;-14.25;2017-01-30 03:00:00;9.916
700;-42.75;-14.25;2017-01-30 04:00:00;9.6
701;-42.75;-14.25;2017-01-30 05:00:00;8.773
702;-42.75;-14.25;2017-01-30 06:00:00;8.655
703;-42.75;-14.25;2017-01-30 07:00:00;9.138
704;-42.75;-14.25;2017-01-30 08:00:00;10.02
705;-42.75;-14.25;2017-01-30 09:00:00;10.005
706;-42.75;-14.25;2017-01-30 10:00:00;11.498
707;-42.75;-14.25;2017-01-30 11:00:00;12.782
708;-42.75;-14.25;2017-01-30 12:00:00;11.6
709;-42.75;-14.25;2017-01-30 13:00:00;10.175
710;-42.75;-14.25;2017-01-30 14:00:00;7.946
711;-42.75;-14.25;2017-01-30 15:00:00;5.883
712;-42.75;-14.25;2017-01-30 16:00:00;6.2
713;-42.75;-14.25;2017-01-30 17:00:00;6.302
714;-42.75;-14.25;2017-01-30 18:00:00;7.568
715;-42.75;-14.25;2017-01-30 19:00:00;9.105
716;-42.75;-14.25;2017-01-30 20:00:00;10.306
717;-42.75;-14.25;2017-01-30 21:00:00;12.206
718;-42.75;-14.25;2017-01-30 22:00:00;11.295
719;-42.75;-14.25;2017-01-30 23:00:00;9.895
720;-42.75;-14.25;2017-01-31 00:00:00;10.737
721;-42.75;-14.25;2017-01-31 01:00:00;11.135
722;-42.75;-14.25;2017-01-31 02:00:00;11.642
723;-42.75;-14.25;2017-01-31 03:00:00;11.593
724;-42.75;-14.25;2017-01-31 04:00:00;10.835
725;-42.75;-14.25;2017-01-31 05:00:00;10.875
726;-42.75;-14.25;2017-01-31 06:00:00;9.995
727;-42.75;-14.25;2017-01-31 07:00:00;9.154
728;-42.75;-14.25;2017-01-31 08:00:00;9.575
729;-42.75;-14.25;2017-01-31 09:00:00;9.029
730;-42.75;-14.25;2017-01-31 10:00:00;8.858
731;-42.75;-14.25;2017-01-31 11:00:00;7.584
732;-42.75;-14.25;2017-01-31 12:00:00;7.005
733;-42.75;-14.25;2017-01-31 13:00:00;6.272
734;-42.75;-14.25;2017-01-31 14:00:00;5.086
735;-42.75;-14.25;2017-01-31 15:00:00;4.567
736;-42.75;-14.25;2017-01-31 16:00:00;3.618
737;-42.75;-14.25;2017-01-31 17:00:00;3.882
738;-42.75;-14.25;2017-01-31 18:00:00;4.403
739;-42.75;-14.25;2017-01-31 19:00:00;6.66
740;-42.75;-14.25;2017-01-31 20:00:00;7.012
741;-42.75;-14.25;2017-01-31 21:00:00;9.067
742;-42.75;-14.25;2017-01-31 22:00:00;11.94
743;-42.75;-14.25;2017-01-31 23:00:00;12.626
744;-42.75;-14.25;2017-02-01 00:00:00;12.193
745;-42.75;-14.25;2017-02-01 01:00:00;11.252
746;-42.75;-14.25;2017-02-01 02:00:00;10.818
747;-42.75;-14.25;2017-02-01 03:00:00;9.394
748;-42.75;-14.25;2017-02-01 04:00:00;9.238
749;-42.75;-14.25;2017-02-01 05:00:00;10.172
750;-42.75;-14.25;2017-02-01 06:00:00;8.914
751;-42.75;-14.25;2017-02-01 07:00:00;8.565
752;-42.75;-14.25;2017-02-01 08:00:00;8.484
753;-42.75;-14.25;2017-02-01 09:00:00;8.218
754;-42.75;-14.25;2017-02-01 10:00:00;7.901
755;-42.75;-14.25;2017-02-01 11:00:00;6.805
756;-42.75;-14.25;2017-02-01 12:00:00;5.15
757;-42.75;-14.25;2017-02-01 13:00:00;5.068
758;-42.75;-14.25;2017-02-01 14:00:00;5.108
759;-42.75;-14.25;2017-02-01 15:00:00;4.257
760;-42.75;-14.25;2017-02-01 16:00:00;5.621
761;-42.75;-14.25;2017-02-01 17:00:00;5.482
762;-42.75;-14.25;2017-02-01 18:00:00;7.13
763;-42.75;-14.25;2017-02-01 19:00:00;8.205
764;-42.75;-14.25;2017-02-01 20:00:00;7.938
765;-42.75;-14.25;2017-02-01 21:00:00;7.485
766;-42.75;-14.25;2017-02-01 22:00:00;10.46
767;-42.75;-14.25;2017-02-01 23:00:00;10.538
768;-42.75;-14.25;2017-02-02 00:00:00;10.072
769;-42.75;-14.25;2017-02-02 01:00:00;8.568
770;-42.75;-14.25;2017-02-02 02:00:00;7.225
771;-42.75;-14.25;2017-02-02 03:00:00;6.212
772;-42.75;-14.25;2017-02-02 04:00:00;5.973
773;-42.75;-14.25;2017-02-02 05:00:00;6.038
774;-42.75;-14.25;2017-02-02 06:00:00;5.565
775;-42.75;-14.25;2017-02-02 07:00:00;4.952
776;-42.75;-14.25;2017-02-02 08:00:00;4.142
777;-42.75;-14.25;2017-02-02 09:00:00;3.502
778;-42.75;-14.25;2017-02-02 10:00:00;3.145
779;-42.75;-14.25;2017-02-02 11:00:00;2.068
780;-42.75;-14.25;2017-02-02 12:00:00;2.968
781;-42.75;-14.25;2017-02-02 13:00:00;2.378
782;-42.75;-14.25;2017-02-02 14:00:00;2.052
783;-42.75;-14.25;2017-02-02 15:00:00;7.47
784;-42.75;-14.25;2017-02-02 16:00:00;6.458
785;-42.75;-14.25;2017-02-02 17:00:00;6.267
786;-42.75;-14.25;2017-02-02 18:00:00;6.167
787;-42.75;-14.25;2017-02-02 19:00:00;7.76
788;-42.75;-14.25;2017-02-02 20:00:00;7.608
789;-42.75;-14.25;2017-02-02 21:00:00;7.666
790;-42.75;-14.25;2017-02-02 22:00:00;8.322
791;-42.75;-14.25;2017-02-02 23:00:00;3.387
792;-42.75;-14.25;2017-02-03 00:00:00;4.225
793;-42.75;-14.25;2017-02-03 01:00:00;5.861
794;-42.75;-14.25;2017-02-03 02:00:00;2.738
795;-42.75;-14.25;2017-02-03 03:00:00;3.254
796;-42.75;-14.25;2017-02-03 04:00:00;3.78
797;-42.75;-14.25;2017-02-03 05:00:00;3.667
798;-42.75;-14.25;2017-02-03 06:00:00;4.192
799;-42.75;-14.25;2017-02-03 07:00:00;3.447
800;-42.75;-14.25;2017-02-03 08:00:00;1.907
801;-42.75;-14.25;2017-02-03 09:00:00;1.824
802;-42.75;-14.25;2017-02-03 10:00:00;2.216
803;-42.75;-14.25;2017-02-03 11:00:00;2.12
804;-42.75;-14.25;2017-02-03 12:00:00;3.55
805;-42.75;-14.25;2017-02-03 13:00:00;2.968
806;-42.75;-14.25;2017-02-03 14:00:00;1.804
807;-42.75;-14.25;2017-02-03 15:00:00;4.402
808;-42.75;-14.25;2017-02-03 16:00:00;3.045
809;-42.75;-14.25;2017-02-03 17:00:00;2.878
810;-42.75;-14.25;2017-02-03 18:00:00;3.983
811;-42.75;-14.25;2017-02-03 19:00:00;3.643
812;-42.75;-14.25;2017-02-03 20:00:00;3.31
813;-42.75;-14.25;2017-02-03 21:00:00;2.754
814;-42.75;-14.25;2017-02-03 22:00:00;6.105
815;-42.75;-14.25;2017-02-03 23:00:00;6.066
816;-42.75;-14.25;2017-02-04 00:00:00;7.108
817;-42.75;-14.25;2017-02-04 01:00:00;8.0
818;-42.75;-14.25;2017-02-04 02:00:00;7.903
819;-42.75;-14.25;2017-02-04 03:00:00;7.014
820;-42.75;-14.25;2017-02-04 04:00:00;6.844
821;-42.75;-14.25;2017-02-04 05:00:00;7.196
822;-42.75;-14.25;2017-02-04 06:00:00;7.42
823;-42.75;-14.25;2017-02-04 07:00:00;7.296
824;-42.75;-14.25;2017-02-04 08:00:00;6.682
825;-42.75;-14.25;2017-02-04 09:00:00;6.476
826;-42.75;-14.25;2017-02-04 10:00:00;6.722
827;-42.75;-14.25;2017-02-04 11:00:00;6.268
828;-42.75;-14.25;2017-02-04 12:00:00;5.638
829;-42.75;-14.25;2017-02-04 13:00:00;5.275
830;-42.75;-14.25;2017-02-04 14:00:00;5.255
831;-42.75;-14.25;2017-02-04 15:00:00;5.495
832;-42.75;-14.25;2017-02-04 16:00:00;5.219
833;-42.75;-14.25;2017-02-04 17:00:00;5.238
834;-42.75;-14.25;2017-02-04 18:00:00;4.204
835;-42.75;-14.25;2017-02-04 19:00:00;3.668
836;-42.75;-14.25;2017-02-04 20:00:00;2.338
837;-42.75;-14.25;2017-02-04 21:00:00;1.717
838;-42.75;-14.25;2017-02-04 22:00:00;3.552
839;-42.75;-14.25;2017-02-04 23:00:00;7.054
840;-42.75;-14.25;2017-02-05 00:00:00;8.402
841;-42.75;-14.25;2017-02-05 01:00:00;7.668
842;-42.75;-14.25;2017-02-05 02:00:00;7.752
843;-42.75;-14.25;2017-02-05 03:00:00;7.25
844;-42.75;-14.25;2017-02-05 04:00:00;6.305
845;-42.75;-14.25;2017-02-05 05:00:00;6.082
846;-42.75;-14.25;2017-02-05 06:00:00;4.746
847;-42.75;-14.25;2017-02-05 07:00:00;4.794
848;-42.75;-14.25;2017-02-05 08:00:00;4.492
849;-42.75;-14.25;2017-02-05 09:00:00;4.462
850;-42.75;-14.25;2017-02-05 10:00:00;3.735
851;-42.75;-14.25;2017-02-05 11:00:00;3.178
852;-42.75;-14.25;2017-02-05 12:00:00;3.302
853;-42.75;-14.25;2017-02-05 13:00:00;3.708
854;-42.75;-14.25;2017-02-05 14:00:00;6.208
855;-42.75;-14.25;2017-02-05 15:00:00;7.937
856;-42.75;-14.25;2017-02-05 16:00:00;7.107
857;-42.75;-14.25;2017-02-05 17:00:00;4.896
858;-42.75;-14.25;2017-02-05 18:00:00;1.264
859;-42.75;-14.25;2017-02-05 19:00:00;1.755
860;-42.75;-14.25;2017-02-05 20:00:00;1.816
861;-42.75;-14.25;2017-02-05 21:00:00;1.45
862;-42.75;-14.25;2017-02-05 22:00:00;1.695
863;-42.75;-14.25;2017-02-05 23:00:00;1.293
864;-42.75;-14.25;2017-02-06 00:00:00;4.163
865;-42.75;-14.25;2017-02-06 01:00:00;4.242
866;-42.75;-14.25;2017-02-06 02:00:00;5.17
867;-42.75;-14.25;2017-02-06 03:00:00;4.33
868;-42.75;-14.25;2017-02-06 04:00:00;4.052
869;-42.75;-14.25;2017-02-06 05:00:00;4.215
870;-42.75;-14.25;2017-02-06 06:00:00;5.532
871;-42.75;-14.25;2017-02-06 07:00:00;5.802
872;-42.75;-14.25;2017-02-06 08:00:00;4.23
873;-42.75;-14.25;2017-02-06 09:00:00;1.215
874;-42.75;-14.25;2017-02-06 10:00:00;1.138
875;-42.75;-14.25;2017-02-06 11:00:00;2.404
876;-42.75;-14.25;2017-02-06 12:00:00;1.969
877;-42.75;-14.25;2017-02-06 13:00:00;1.627
878;-42.75;-14.25;2017-02-06 14:00:00;2.46
879;-42.75;-14.25;2017-02-06 15:00:00;2.114
880;-42.75;-14.25;2017-02-06 16:00:00;2.188
881;-42.75;-14.25;2017-02-06 17:00:00;2.649
882;-42.75;-14.25;2017-02-06 18:00:00;2.0
883;-42.75;-14.25;2017-02-06 19:00:00;1.998
884;-42.75;-14.25;2017-02-06 20:00:00;2.138
885;-42.75;-14.25;2017-02-06 21:00:00;2.57
886;-42.75;-14.25;2017-02-06 22:00:00;3.697
887;-42.75;-14.25;2017-02-06 23:00:00;3.966
888;-42.75;-14.25;2017-02-07 00:00:00;4.415
889;-42.75;-14.25;2017-02-07 01:00:00;6.354
890;-42.75;-14.25;2017-02-07 02:00:00;5.175
891;-42.75;-14.25;2017-02-07 03:00:00;4.81
892;-42.75;-14.25;2017-02-07 04:00:00;4.32
893;-42.75;-14.25;2017-02-07 05:00:00;4.846
894;-42.75;-14.25;2017-02-07 06:00:00;4.765
895;-42.75;-14.25;2017-02-07 07:00:00;5.075
896;-42.75;-14.25;2017-02-07 08:00:00;3.918
897;-42.75;-14.25;2017-02-07 09:00:00;2.508
898;-42.75;-14.25;2017-02-07 10:00:00;2.804
899;-42.75;-14.25;2017-02-07 11:00:00;2.601
900;-42.75;-14.25;2017-02-07 12:00:00;3.146
901;-42.75;-14.25;2017-02-07 13:00:00;4.368
902;-42.75;-14.25;2017-02-07 14:00:00;1.301
903;-42.75;-14.25;2017-02-07 15:00:00;2.078
904;-42.75;-14.25;2017-02-07 16:00:00;1.296
905;-42.75;-14.25;2017-02-07 17:00:00;1.778
906;-42.75;-14.25;2017-02-07 18:00:00;2.458
907;-42.75;-14.25;2017-02-07 19:00:00;3.025
908;-42.75;-14.25;2017-02-07 20:00:00;1.925
909;-42.75;-14.25;2017-02-07 21:00:00;2.652
910;-42.75;-14.25;2017-02-07 22:00:00;2.285
911;-42.75;-14.25;2017-02-07 23:00:00;2.014
912;-42.75;-14.25;2017-02-08 00:00:00;3.028
913;-42.75;-14.25;2017-02-08 01:00:00;2.577
914;-42.75;-14.25;2017-02-08 02:00:00;3.132
915;-42.75;-14.25;2017-02-08 03:00:00;3.594
916;-42.75;-14.25;2017-02-08 04:00:00;2.744
917;-42.75;-14.25;2017-02-08 05:00:00;3.062
918;-42.75;-14.25;2017-02-08 06:00:00;1.006
919;-42.75;-14.25;2017-02-08 07:00:00;0.784
920;-42.75;-14.25;2017-02-08 08:00:00;1.056
921;-42.75;-14.25;2017-02-08 09:00:00;2.5
922;-42.75;-14.25;2017-02-08 10:00:00;1.66
923;-42.75;-14.25;2017-02-08 11:00:00;2.106
924;-42.75;-14.25;2017-02-08 12:00:00;2.52
925;-42.75;-14.25;2017-02-08 13:00:00;2.234
926;-42.75;-14.25;2017-02-08 14:00:00;3.1
927;-42.75;-14.25;2017-02-08 15:00:00;3.772
928;-42.75;-14.25;2017-02-08 16:00:00;3.267
929;-42.75;-14.25;2017-02-08 17:00:00;4.742
930;-42.75;-14.25;2017-02-08 18:00:00;4.168
931;-42.75;-14.25;2017-02-08 19:00:00;3.271
932;-42.75;-14.25;2017-02-08 20:00:00;2.362
933;-42.75;-14.25;2017-02-08 21:00:00;1.932
934;-42.75;-14.25;2017-02-08 22:00:00;1.605
935;-42.75;-14.25;2017-02-08 23:00:00;2.105
936;-42.75;-14.25;2017-02-09 00:00:00;1.914
937;-42.75;-14.25;2017-02-09 01:00:00;2.967
938;-42.75;-14.25;2017-02-09 02:00:00;4.284
939;-42.75;-14.25;2017-02-09 03:00:00;3.327
940;-42.75;-14.25;2017-02-09 04:00:00;1.486
941;-42.75;-14.25;2017-02-09 05:00:00;2.825
942;-42.75;-14.25;2017-02-09 06:00:00;2.09
943;-42.75;-14.25;2017-02-09 07:00:00;1.615
944;-42.75;-14.25;2017-02-09 08:00:00;3.485
945;-42.75;-14.25;2017-02-09 09:00:00;3.94
946;-42.75;-14.25;2017-02-09 10:00:00;4.496
947;-42.75;-14.25;2017-02-09 11:00:00;5.0
948;-42.75;-14.25;2017-02-09 12:00:00;5.706
949;-42.75;-14.25;2017-02-09 13:00:00;5.118
950;-42.75;-14.25;2017-02-09 14:00:00;4.71
951;-42.75;-14.25;2017-02-09 15:00:00;4.738
952;-42.75;-14.25;2017-02-09 16:00:00;4.755
953;-42.75;-14.25;2017-02-09 17:00:00;6.385
954;-42.75;-14.25;2017-02-09 18:00:00;7.56
955;-42.75;-14.25;2017-02-09 19:00:00;7.788
956;-42.75;-14.25;2017-02-09 20:00:00;7.965
957;-42.75;-14.25;2017-02-09 21:00:00;7.92
958;-42.75;-14.25;2017-02-09 22:00:00;8.067
959;-42.75;-14.25;2017-02-09 23:00:00;8.4
960;-42.75;-14.25;2017-02-10 00:00:00;7.853
961;-42.75;-14.25;2017-02-10 01:00:00;7.598
962;-42.75;-14.25;2017-02-10 02:00:00;5.838
963;-42.75;-14.25;2017-02-10 03:00:00;5.478
