Data;VentoPrevisto;Chuva;Pressao;Temperatura;Direcao;V_d1;V_l1;V_l2;V_l3;V_l4;V_l5;V_l6;V_l7;C_l1;C_l2;C_l3;C_l4;C_l5;C_l6;C_l7;D_l1;D_l2;D_l3;D_l4;D_l5;D_l6;D_l7;P_l1;P_l2;P_l3;P_l4;P_l5;P_l6;P_l7;T_l1;T_l2;T_l3;T_l4;T_l5;T_l6;T_l7;Y_est;residual;rabs
2017-06-08 13:00:00;5.2;0.0;1018.04;24.35;85.95;5.18;5.38;5.01;5.32;5.73;5.87;6.06;6.43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;89.87;96.71;100.85;99.11;99.21;95.66;92.94;1018.15;1017.49;1016.97;1016.08;1015.36;1015.09;1014.77;23.9;23.5;23.26;19.22;19.19;19.49;19.81;4.787238121032715;-0.39276187896728487;0.39276187896728487
2017-06-08 14:00:00;5.18;0.0;1017.13;24.82;81.6;5.04;5.2;5.38;5.01;5.32;5.73;5.87;6.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;85.95;89.87;96.71;100.85;99.11;99.21;95.66;1018.04;1018.15;1017.49;1016.97;1016.08;1015.36;1015.09;24.35;23.9;23.5;23.26;19.22;19.19;19.49;4.926828861236572;-0.11317113876342777;0.11317113876342777
2017-06-08 15:00:00;5.04;0.0;1016.27;29.42;77.49;4.83;5.18;5.2;5.38;5.01;5.32;5.73;5.87;0.0;0.0;0.0;0.0;0.0;0.0;0.0;81.6;85.95;89.87;96.71;100.85;99.11;99.21;1017.13;1018.04;1018.15;1017.49;1016.97;1016.08;1015.36;24.82;24.35;23.9;23.5;23.26;19.22;19.19;4.8077850341796875;-0.02221496582031257;0.02221496582031257
2017-06-08 16:00:00;4.83;0.0;1015.06;29.67;77.64;4.64;5.04;5.18;5.2;5.38;5.01;5.32;5.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;77.49;81.6;85.95;89.87;96.71;100.85;99.11;1016.27;1017.13;1018.04;1018.15;1017.49;1016.97;1016.08;29.42;24.82;24.35;23.9;23.5;23.26;19.22;4.586039066314697;-0.053960933685302415;0.053960933685302415
2017-06-08 17:00:00;4.64;0.0;1014.32;29.53;81.03;4.8;4.83;5.04;5.18;5.2;5.38;5.01;5.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;77.64;77.49;81.6;85.95;89.87;96.71;100.85;1015.06;1016.27;1017.13;1018.04;1018.15;1017.49;1016.97;29.67;29.42;24.82;24.35;23.9;23.5;23.26;4.616865634918213;-0.18313436508178693;0.18313436508178693
2017-06-08 18:00:00;4.8;0.0;1013.79;29.46;85.38;5.02;4.64;4.83;5.04;5.18;5.2;5.38;5.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;81.03;77.64;77.49;81.6;85.95;89.87;96.71;1014.32;1015.06;1016.27;1017.13;1018.04;1018.15;1017.49;29.53;29.67;29.42;24.82;24.35;23.9;23.5;4.893937110900879;-0.12606288909912067;0.12606288909912067
2017-06-08 19:00:00;5.02;0.0;1014.1;29.3;88.75;5.51;4.8;4.64;4.83;5.04;5.18;5.2;5.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;85.38;81.03;77.64;77.49;81.6;85.95;89.87;1013.79;1014.32;1015.06;1016.27;1017.13;1018.04;1018.15;29.46;29.53;29.67;29.42;24.82;24.35;23.9;5.222987174987793;-0.2870128250122068;0.2870128250122068
2017-06-08 20:00:00;5.51;0.0;1014.44;29.06;96.98;5.63;5.02;4.8;4.64;4.83;5.04;5.18;5.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;88.75;85.38;81.03;77.64;77.49;81.6;85.95;1014.1;1013.79;1014.32;1015.06;1016.27;1017.13;1018.04;29.3;29.46;29.53;29.67;29.42;24.82;24.35;5.815132141113281;0.18513214111328136;0.18513214111328136
2017-06-08 21:00:00;5.63;0.0;1014.91;26.39;103.96;5.36;5.51;5.02;4.8;4.64;4.83;5.04;5.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;96.98;88.75;85.38;81.03;77.64;77.49;81.6;1014.44;1014.1;1013.79;1014.32;1015.06;1016.27;1017.13;29.06;29.3;29.46;29.53;29.67;29.42;24.82;5.805337905883789;0.44533790588378874;0.44533790588378874
2017-06-08 22:00:00;5.36;0.0;1015.23;22.82;107.96;5.22;5.63;5.51;5.02;4.8;4.64;4.83;5.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;103.96;96.98;88.75;85.38;81.03;77.64;77.49;1014.91;1014.44;1014.1;1013.79;1014.32;1015.06;1016.27;26.39;29.06;29.3;29.46;29.53;29.67;29.42;5.490674018859863;0.27067401885986353;0.27067401885986353
2017-06-08 23:00:00;5.22;0.0;1015.47;22.44;107.85;5.5;5.36;5.63;5.51;5.02;4.8;4.64;4.83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;107.96;103.96;96.98;88.75;85.38;81.03;77.64;1015.23;1014.91;1014.44;1014.1;1013.79;1014.32;1015.06;22.82;26.39;29.06;29.3;29.46;29.53;29.67;5.507852077484131;0.00785207748413086;0.00785207748413086
2017-06-09 00:00:00;5.5;0.0;1016.07;22.0;105.33;5.7;5.22;5.36;5.63;5.51;5.02;4.8;4.64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;107.85;107.96;103.96;96.98;88.75;85.38;81.03;1015.47;1015.23;1014.91;1014.44;1014.1;1013.79;1014.32;22.44;22.82;26.39;29.06;29.3;29.46;29.53;5.964972972869873;0.26497297286987287;0.26497297286987287
2017-06-09 01:00:00;5.7;0.0;1016.48;22.58;100.21;5.8;5.5;5.22;5.36;5.63;5.51;5.02;4.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;105.33;107.85;107.96;103.96;96.98;88.75;85.38;1016.07;1015.47;1015.23;1014.91;1014.44;1014.1;1013.79;22.0;22.44;22.82;26.39;29.06;29.3;29.46;5.999049186706543;0.19904918670654315;0.19904918670654315
2017-06-09 02:00:00;5.8;0.0;1016.38;22.51;97.68;5.88;5.7;5.5;5.22;5.36;5.63;5.51;5.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.21;105.33;107.85;107.96;103.96;96.98;88.75;1016.48;1016.07;1015.47;1015.23;1014.91;1014.44;1014.1;22.58;22.0;22.44;22.82;26.39;29.06;29.3;6.000675201416016;0.12067520141601573;0.12067520141601573
2017-06-09 03:00:00;5.88;0.0;1016.82;19.57;96.54;6.16;5.8;5.7;5.5;5.22;5.36;5.63;5.51;0.0;0.0;0.0;0.0;0.0;0.0;0.0;97.68;100.21;105.33;107.85;107.96;103.96;96.98;1016.38;1016.48;1016.07;1015.47;1015.23;1014.91;1014.44;22.51;22.58;22.0;22.44;22.82;26.39;29.06;5.978498935699463;-0.18150106430053725;0.18150106430053725
2017-06-09 04:00:00;6.16;0.0;1016.07;18.99;95.39;6.46;5.88;5.8;5.7;5.5;5.22;5.36;5.63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;96.54;97.68;100.21;105.33;107.85;107.96;103.96;1016.82;1016.38;1016.48;1016.07;1015.47;1015.23;1014.91;19.57;22.51;22.58;22.0;22.44;22.82;26.39;6.254340171813965;-0.20565982818603512;0.20565982818603512
2017-06-09 05:00:00;6.46;0.0;1015.88;19.2;95.28;6.43;6.16;5.88;5.8;5.7;5.5;5.22;5.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;95.39;96.54;97.68;100.21;105.33;107.85;107.96;1016.07;1016.82;1016.38;1016.48;1016.07;1015.47;1015.23;18.99;19.57;22.51;22.58;22.0;22.44;22.82;6.618015766143799;0.1880157661437991;0.1880157661437991
2017-06-09 06:00:00;6.43;0.0;1015.55;19.39;94.21;6.23;6.46;6.16;5.88;5.8;5.7;5.5;5.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;95.28;95.39;96.54;97.68;100.21;105.33;107.85;1015.88;1016.07;1016.82;1016.38;1016.48;1016.07;1015.47;19.2;18.99;19.57;22.51;22.58;22.0;22.44;6.306262016296387;0.07626201629638629;0.07626201629638629
2017-06-09 07:00:00;6.23;0.0;1015.66;18.57;93.13;5.87;6.43;6.46;6.16;5.88;5.8;5.7;5.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;94.21;95.28;95.39;96.54;97.68;100.21;105.33;1015.55;1015.88;1016.07;1016.82;1016.38;1016.48;1016.07;19.39;19.2;18.99;19.57;22.51;22.58;22.0;6.157755374908447;0.28775537490844716;0.28775537490844716
2017-06-09 08:00:00;5.87;0.0;1016.08;18.06;94.57;5.83;6.23;6.43;6.46;6.16;5.88;5.8;5.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.13;94.21;95.28;95.39;96.54;97.68;100.21;1015.66;1015.55;1015.88;1016.07;1016.82;1016.38;1016.48;18.57;19.39;19.2;18.99;19.57;22.51;22.58;5.780285835266113;-0.04971416473388679;0.04971416473388679
2017-06-09 09:00:00;5.83;0.0;1016.76;17.3;96.84;5.81;5.87;6.23;6.43;6.46;6.16;5.88;5.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;94.57;93.13;94.21;95.28;95.39;96.54;97.68;1016.08;1015.66;1015.55;1015.88;1016.07;1016.82;1016.38;18.06;18.57;19.39;19.2;18.99;19.57;22.51;5.794907093048096;-0.015092906951903906;0.015092906951903906
2017-06-09 10:00:00;5.81;0.0;1017.37;22.95;97.67;5.21;5.83;5.87;6.23;6.43;6.46;6.16;5.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;96.84;94.57;93.13;94.21;95.28;95.39;96.54;1016.76;1016.08;1015.66;1015.55;1015.88;1016.07;1016.82;17.3;18.06;18.57;19.39;19.2;18.99;19.57;5.762225151062012;0.5522251510620118;0.5522251510620118
2017-06-09 11:00:00;5.21;0.0;1017.79;23.52;94.47;5.36;5.81;5.83;5.87;6.23;6.43;6.46;6.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;97.67;96.84;94.57;93.13;94.21;95.28;95.39;1017.37;1016.76;1016.08;1015.66;1015.55;1015.88;1016.07;22.95;17.3;18.06;18.57;19.39;19.2;18.99;4.763502597808838;-0.5964974021911624;0.5964974021911624
2017-06-09 12:00:00;5.36;0.0;1018.63;23.87;89.83;5.04;5.21;5.81;5.83;5.87;6.23;6.43;6.46;0.0;0.0;0.0;0.0;0.0;0.0;0.0;94.47;97.67;96.84;94.57;93.13;94.21;95.28;1017.79;1017.37;1016.76;1016.08;1015.66;1015.55;1015.88;23.52;22.95;17.3;18.06;18.57;19.39;19.2;5.168656349182129;0.12865634918212887;0.12865634918212887
2017-06-09 13:00:00;5.04;0.0;1018.12;24.42;83.3;4.24;5.36;5.21;5.81;5.83;5.87;6.23;6.43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;89.83;94.47;97.67;96.84;94.57;93.13;94.21;1018.63;1017.79;1017.37;1016.76;1016.08;1015.66;1015.55;23.87;23.52;22.95;17.3;18.06;18.57;19.39;4.614835739135742;0.374835739135742;0.374835739135742
2017-06-09 14:00:00;4.24;0.0;1017.06;24.68;78.64;3.21;5.04;5.36;5.21;5.81;5.83;5.87;6.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;83.3;89.83;94.47;97.67;96.84;94.57;93.13;1018.12;1018.63;1017.79;1017.37;1016.76;1016.08;1015.66;24.42;23.87;23.52;22.95;17.3;18.06;18.57;3.724256753921509;0.5142567539215088;0.5142567539215088
2017-06-09 15:00:00;3.21;0.0;1015.63;31.43;80.55;2.46;4.24;5.04;5.36;5.21;5.81;5.83;5.87;0.0;0.0;0.0;0.0;0.0;0.0;0.0;78.64;83.3;89.83;94.47;97.67;96.84;94.57;1017.06;1018.12;1018.63;1017.79;1017.37;1016.76;1016.08;24.68;24.42;23.87;23.52;22.95;17.3;18.06;2.7173655033111572;0.25736550331115726;0.25736550331115726
2017-06-09 16:00:00;2.46;0.0;1014.45;31.65;89.89;2.13;3.21;4.24;5.04;5.36;5.21;5.81;5.83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.55;78.64;83.3;89.83;94.47;97.67;96.84;1015.63;1017.06;1018.12;1018.63;1017.79;1017.37;1016.76;31.43;24.68;24.42;23.87;23.52;22.95;17.3;2.2305190563201904;0.10051905632019054;0.10051905632019054
2017-06-09 17:00:00;2.13;0.0;1013.45;31.69;100.34;2.13;2.46;3.21;4.24;5.04;5.36;5.21;5.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;89.89;80.55;78.64;83.3;89.83;94.47;97.67;1014.45;1015.63;1017.06;1018.12;1018.63;1017.79;1017.37;31.65;31.43;24.68;24.42;23.87;23.52;22.95;2.2484467029571533;0.11844670295715343;0.11844670295715343
2017-06-09 18:00:00;2.13;0.0;1012.89;31.83;103.63;2.46;2.13;2.46;3.21;4.24;5.04;5.36;5.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.34;89.89;80.55;78.64;83.3;89.83;94.47;1013.45;1014.45;1015.63;1017.06;1018.12;1018.63;1017.79;31.69;31.65;31.43;24.68;24.42;23.87;23.52;2.3514983654022217;-0.10850163459777828;0.10850163459777828
2017-06-09 19:00:00;2.46;0.0;1012.9;31.79;101.66;3.17;2.13;2.13;2.46;3.21;4.24;5.04;5.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;103.63;100.34;89.89;80.55;78.64;83.3;89.83;1012.89;1013.45;1014.45;1015.63;1017.06;1018.12;1018.63;31.83;31.69;31.65;31.43;24.68;24.42;23.87;2.857004404067993;-0.31299559593200676;0.31299559593200676
2017-06-09 20:00:00;3.17;0.0;1013.35;31.31;95.01;4.59;2.46;2.13;2.13;2.46;3.21;4.24;5.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;101.66;103.63;100.34;89.89;80.55;78.64;83.3;1012.9;1012.89;1013.45;1014.45;1015.63;1017.06;1018.12;31.79;31.83;31.69;31.65;31.43;24.68;24.42;3.7094900608062744;-0.8805099391937254;0.8805099391937254
2017-06-09 21:00:00;4.59;0.0;1014.01;27.1;91.84;5.42;3.17;2.46;2.13;2.13;2.46;3.21;4.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;95.01;101.66;103.63;100.34;89.89;80.55;78.64;1013.35;1012.9;1012.89;1013.45;1014.45;1015.63;1017.06;31.31;31.79;31.83;31.69;31.65;31.43;24.68;5.364529609680176;-0.05547039031982415;0.05547039031982415
2017-06-09 22:00:00;5.42;0.0;1014.32;24.05;95.47;5.09;4.59;3.17;2.46;2.13;2.13;2.46;3.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;91.84;95.01;101.66;103.63;100.34;89.89;80.55;1014.01;1013.35;1012.9;1012.89;1013.45;1014.45;1015.63;27.1;31.31;31.79;31.83;31.69;31.65;31.43;5.981910228729248;0.8919102287292482;0.8919102287292482
2017-06-09 23:00:00;5.09;0.0;1015.18;23.3;93.75;4.72;5.42;4.59;3.17;2.46;2.13;2.13;2.46;0.0;0.0;0.0;0.0;0.0;0.0;0.0;95.47;91.84;95.01;101.66;103.63;100.34;89.89;1014.32;1014.01;1013.35;1012.9;1012.89;1013.45;1014.45;24.05;27.1;31.31;31.79;31.83;31.69;31.65;5.248553276062012;0.528553276062012;0.528553276062012
2017-06-10 00:00:00;4.72;0.0;1015.73;22.79;89.54;4.3;5.09;5.42;4.59;3.17;2.46;2.13;2.13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.75;95.47;91.84;95.01;101.66;103.63;100.34;1015.18;1014.32;1014.01;1013.35;1012.9;1012.89;1013.45;23.3;24.05;27.1;31.31;31.79;31.83;31.69;4.957043647766113;0.6570436477661135;0.6570436477661135
2017-06-10 01:00:00;4.3;0.0;1015.99;22.19;85.84;4.03;4.72;5.09;5.42;4.59;3.17;2.46;2.13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;89.54;93.75;95.47;91.84;95.01;101.66;103.63;1015.73;1015.18;1014.32;1014.01;1013.35;1012.9;1012.89;22.79;23.3;24.05;27.1;31.31;31.79;31.83;4.602499008178711;0.5724990081787107;0.5724990081787107
2017-06-10 02:00:00;4.03;0.0;1016.09;21.56;85.99;3.92;4.3;4.72;5.09;5.42;4.59;3.17;2.46;0.0;0.0;0.0;0.0;0.0;0.0;0.0;85.84;89.54;93.75;95.47;91.84;95.01;101.66;1015.99;1015.73;1015.18;1014.32;1014.01;1013.35;1012.9;22.19;22.79;23.3;24.05;27.1;31.31;31.79;4.2818732261657715;0.36187322616577156;0.36187322616577156
2017-06-10 03:00:00;3.92;0.0;1015.96;18.85;86.57;3.78;4.03;4.3;4.72;5.09;5.42;4.59;3.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;85.99;85.84;89.54;93.75;95.47;91.84;95.01;1016.09;1015.99;1015.73;1015.18;1014.32;1014.01;1013.35;21.56;22.19;22.79;23.3;24.05;27.1;31.31;4.144549369812012;0.3645493698120119;0.3645493698120119
2017-06-10 04:00:00;3.78;0.0;1015.68;18.72;86.64;3.54;3.92;4.03;4.3;4.72;5.09;5.42;4.59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;86.57;85.99;85.84;89.54;93.75;95.47;91.84;1015.96;1016.09;1015.99;1015.73;1015.18;1014.32;1014.01;18.85;21.56;22.19;22.79;23.3;24.05;27.1;3.975951671600342;0.43595167160034176;0.43595167160034176
2017-06-10 05:00:00;3.54;0.0;1014.97;18.65;88.3;3.84;3.78;3.92;4.03;4.3;4.72;5.09;5.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;86.64;86.57;85.99;85.84;89.54;93.75;95.47;1015.68;1015.96;1016.09;1015.99;1015.73;1015.18;1014.32;18.72;18.85;21.56;22.19;22.79;23.3;24.05;3.65682315826416;-0.1831768417358397;0.1831768417358397
2017-06-10 06:00:00;3.84;0.0;1014.69;17.84;91.94;4.07;3.54;3.78;3.92;4.03;4.3;4.72;5.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;88.3;86.64;86.57;85.99;85.84;89.54;93.75;1014.97;1015.68;1015.96;1016.09;1015.99;1015.73;1015.18;18.65;18.72;18.85;21.56;22.19;22.79;23.3;4.185056209564209;0.1150562095642087;0.1150562095642087
2017-06-10 07:00:00;4.07;0.0;1014.75;17.78;92.44;4.31;3.84;3.54;3.78;3.92;4.03;4.3;4.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;91.94;88.3;86.64;86.57;85.99;85.84;89.54;1014.69;1014.97;1015.68;1015.96;1016.09;1015.99;1015.73;17.84;18.65;18.72;18.85;21.56;22.19;22.79;4.314352035522461;0.004352035522461328;0.004352035522461328
2017-06-10 08:00:00;4.31;0.0;1015.2;17.51;91.45;4.33;4.07;3.84;3.54;3.78;3.92;4.03;4.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;92.44;91.94;88.3;86.64;86.57;85.99;85.84;1014.75;1014.69;1014.97;1015.68;1015.96;1016.09;1015.99;17.78;17.84;18.65;18.72;18.85;21.56;22.19;4.5081400871276855;0.17814008712768548;0.17814008712768548
2017-06-10 09:00:00;4.33;0.0;1015.59;17.46;91.02;4.24;4.31;4.07;3.84;3.54;3.78;3.92;4.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;91.45;92.44;91.94;88.3;86.64;86.57;85.99;1015.2;1014.75;1014.69;1014.97;1015.68;1015.96;1016.09;17.51;17.78;17.84;18.65;18.72;18.85;21.56;4.365130424499512;0.1251304244995115;0.1251304244995115
2017-06-10 10:00:00;4.24;0.0;1016.36;23.27;91.51;3.15;4.33;4.31;4.07;3.84;3.54;3.78;3.92;0.0;0.0;0.0;0.0;0.0;0.0;0.0;91.02;91.45;92.44;91.94;88.3;86.64;86.57;1015.59;1015.2;1014.75;1014.69;1014.97;1015.68;1015.96;17.46;17.51;17.78;17.84;18.65;18.72;18.85;4.139784336090088;0.989784336090088;0.989784336090088
2017-06-10 11:00:00;3.15;0.0;1017.01;24.16;89.58;2.95;4.24;4.33;4.31;4.07;3.84;3.54;3.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;91.51;91.02;91.45;92.44;91.94;88.3;86.64;1016.36;1015.59;1015.2;1014.75;1014.69;1014.97;1015.68;23.27;17.46;17.51;17.78;17.84;18.65;18.72;2.58837628364563;-0.3616237163543703;0.3616237163543703
2017-06-10 12:00:00;2.95;0.0;1017.34;24.89;84.21;2.46;3.15;4.24;4.33;4.31;4.07;3.84;3.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;89.58;91.51;91.02;91.45;92.44;91.94;88.3;1017.01;1016.36;1015.59;1015.2;1014.75;1014.69;1014.97;24.16;23.27;17.46;17.51;17.78;17.84;18.65;2.7144668102264404;0.25446681022644047;0.25446681022644047
2017-06-10 13:00:00;2.46;0.0;1016.63;25.21;79.78;1.84;2.95;3.15;4.24;4.33;4.31;4.07;3.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;84.21;89.58;91.51;91.02;91.45;92.44;91.94;1017.34;1017.01;1016.36;1015.59;1015.2;1014.75;1014.69;24.89;24.16;23.27;17.46;17.51;17.78;17.84;2.081670045852661;0.24167004585266105;0.24167004585266105
2017-06-10 14:00:00;1.84;0.0;1016.07;25.76;89.94;1.62;2.46;2.95;3.15;4.24;4.33;4.31;4.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;79.78;84.21;89.58;91.51;91.02;91.45;92.44;1016.63;1017.34;1017.01;1016.36;1015.59;1015.2;1014.75;25.21;24.89;24.16;23.27;17.46;17.51;17.78;1.439544677734375;-0.1804553222656251;0.1804553222656251
2017-06-10 15:00:00;1.62;0.0;1014.82;32.66;127.43;2.0;1.84;2.46;2.95;3.15;4.24;4.33;4.31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;89.94;79.78;84.21;89.58;91.51;91.02;91.45;1016.07;1016.63;1017.34;1017.01;1016.36;1015.59;1015.2;25.76;25.21;24.89;24.16;23.27;17.46;17.51;1.5310091972351074;-0.4689908027648926;0.4689908027648926
2017-06-10 16:00:00;2.0;0.0;1013.78;32.68;130.0;2.18;1.62;1.84;2.46;2.95;3.15;4.24;4.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;127.43;89.94;79.78;84.21;89.58;91.51;91.02;1014.82;1016.07;1016.63;1017.34;1017.01;1016.36;1015.59;32.66;25.76;25.21;24.89;24.16;23.27;17.46;2.2015788555145264;0.021578855514526207;0.021578855514526207
2017-06-10 17:00:00;2.18;0.0;1012.43;32.63;116.83;2.48;2.0;1.62;1.84;2.46;2.95;3.15;4.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;130.0;127.43;89.94;79.78;84.21;89.58;91.51;1013.78;1014.82;1016.07;1016.63;1017.34;1017.01;1016.36;32.68;32.66;25.76;25.21;24.89;24.16;23.27;2.2965645790100098;-0.18343542098999022;0.18343542098999022
2017-06-10 18:00:00;2.48;0.0;1011.73;32.63;103.37;2.97;2.18;2.0;1.62;1.84;2.46;2.95;3.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;116.83;130.0;127.43;89.94;79.78;84.21;89.58;1012.43;1013.78;1014.82;1016.07;1016.63;1017.34;1017.01;32.63;32.68;32.66;25.76;25.21;24.89;24.16;2.7071526050567627;-0.2628473949432375;0.2628473949432375
2017-06-10 19:00:00;2.97;0.0;1011.9;32.47;96.0;3.51;2.48;2.18;2.0;1.62;1.84;2.46;2.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;103.37;116.83;130.0;127.43;89.94;79.78;84.21;1011.73;1012.43;1013.78;1014.82;1016.07;1016.63;1017.34;32.63;32.63;32.68;32.66;25.76;25.21;24.89;3.339773178100586;-0.17022682189941385;0.17022682189941385
2017-06-10 20:00:00;3.51;0.0;1012.41;32.34;93.09;4.99;2.97;2.48;2.18;2.0;1.62;1.84;2.46;0.0;0.0;0.0;0.0;0.0;0.0;0.0;96.0;103.37;116.83;130.0;127.43;89.94;79.78;1011.9;1011.73;1012.43;1013.78;1014.82;1016.07;1016.63;32.47;32.63;32.63;32.68;32.66;25.76;25.21;3.9170446395874023;-1.0729553604125979;1.0729553604125979
2017-06-10 21:00:00;4.99;0.0;1013.18;27.63;87.0;6.23;3.51;2.97;2.48;2.18;2.0;1.62;1.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.09;96.0;103.37;116.83;130.0;127.43;89.94;1012.41;1011.9;1011.73;1012.43;1013.78;1014.82;1016.07;32.34;32.47;32.63;32.63;32.68;32.66;25.76;5.775114059448242;-0.45488594055175824;0.45488594055175824
2017-06-10 22:00:00;6.23;0.0;1013.76;26.19;84.29;6.4;4.99;3.51;2.97;2.48;2.18;2.0;1.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;87.0;93.09;96.0;103.37;116.83;130.0;127.43;1013.18;1012.41;1011.9;1011.73;1012.43;1013.78;1014.82;27.63;32.34;32.47;32.63;32.63;32.68;32.66;6.869106292724609;0.469106292724609;0.469106292724609
2017-06-10 23:00:00;6.4;0.0;1014.21;26.24;79.46;6.16;6.23;4.99;3.51;2.97;2.48;2.18;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;84.29;87.0;93.09;96.0;103.37;116.83;130.0;1013.76;1013.18;1012.41;1011.9;1011.73;1012.43;1013.78;26.19;27.63;32.34;32.47;32.63;32.63;32.68;6.6149444580078125;0.45494445800781236;0.45494445800781236
2017-06-11 00:00:00;6.16;0.0;1014.87;26.2;75.65;5.82;6.4;6.23;4.99;3.51;2.97;2.48;2.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;79.46;84.29;87.0;93.09;96.0;103.37;116.83;1014.21;1013.76;1013.18;1012.41;1011.9;1011.73;1012.43;26.24;26.19;27.63;32.34;32.47;32.63;32.63;6.259883403778076;0.4398834037780759;0.4398834037780759
2017-06-11 01:00:00;5.82;0.0;1014.5;25.17;73.29;5.64;6.16;6.4;6.23;4.99;3.51;2.97;2.48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;75.65;79.46;84.29;87.0;93.09;96.0;103.37;1014.87;1014.21;1013.76;1013.18;1012.41;1011.9;1011.73;26.2;26.24;26.19;27.63;32.34;32.47;32.63;5.900469779968262;0.26046977996826204;0.26046977996826204
2017-06-11 02:00:00;5.64;0.0;1014.54;24.76;73.16;5.64;5.82;6.16;6.4;6.23;4.99;3.51;2.97;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73.29;75.65;79.46;84.29;87.0;93.09;96.0;1014.5;1014.87;1014.21;1013.76;1013.18;1012.41;1011.9;25.17;26.2;26.24;26.19;27.63;32.34;32.47;5.820788860321045;0.18078886032104524;0.18078886032104524
2017-06-11 03:00:00;5.64;0.0;1014.73;22.09;75.53;5.8;5.64;5.82;6.16;6.4;6.23;4.99;3.51;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73.16;73.29;75.65;79.46;84.29;87.0;93.09;1014.54;1014.5;1014.87;1014.21;1013.76;1013.18;1012.41;24.76;25.17;26.2;26.24;26.19;27.63;32.34;5.743473052978516;-0.0565269470214842;0.0565269470214842
2017-06-11 04:00:00;5.8;0.0;1014.37;22.05;80.32;6.01;5.64;5.64;5.82;6.16;6.4;6.23;4.99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;75.53;73.16;73.29;75.65;79.46;84.29;87.0;1014.73;1014.54;1014.5;1014.87;1014.21;1013.76;1013.18;22.09;24.76;25.17;26.2;26.24;26.19;27.63;5.974255561828613;-0.035744438171386506;0.035744438171386506
2017-06-11 05:00:00;6.01;0.0;1014.11;21.86;84.42;5.78;5.8;5.64;5.64;5.82;6.16;6.4;6.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.32;75.53;73.16;73.29;75.65;79.46;84.29;1014.37;1014.73;1014.54;1014.5;1014.87;1014.21;1013.76;22.05;22.09;24.76;25.17;26.2;26.24;26.19;6.226234436035156;0.446234436035156;0.446234436035156
