;Longitude;Latitude;Data;Temperatura_Verif
2603;-42.75;-14.25;2017-04-19 11:00:00;18.53
2604;-42.75;-14.25;2017-04-19 12:00:00;19.88
2605;-42.75;-14.25;2017-04-19 13:00:00;20.98
2606;-42.75;-14.25;2017-04-19 14:00:00;21.87
2607;-42.75;-14.25;2017-04-19 15:00:00;22.18
2608;-42.75;-14.25;2017-04-19 16:00:00;22.08
2609;-42.75;-14.25;2017-04-19 17:00:00;21.7
2610;-42.75;-14.25;2017-04-19 18:00:00;21.37
2611;-42.75;-14.25;2017-04-19 19:00:00;21.37
2612;-42.75;-14.25;2017-04-19 20:00:00;19.88
2613;-42.75;-14.25;2017-04-19 21:00:00;19.18
2614;-42.75;-14.25;2017-04-19 22:00:00;18.6
2615;-42.75;-14.25;2017-04-19 23:00:00;18.2
2616;-42.75;-14.25;2017-04-20 00:00:00;17.65
2617;-42.75;-14.25;2017-04-20 01:00:00;16.77
2618;-42.75;-14.25;2017-04-20 02:00:00;16.18
2619;-42.75;-14.25;2017-04-20 03:00:00;16.02
2620;-42.75;-14.25;2017-04-20 04:00:00;15.98
2621;-42.75;-14.25;2017-04-20 05:00:00;16.0
2622;-42.75;-14.25;2017-04-20 06:00:00;15.95
2623;-42.75;-14.25;2017-04-20 07:00:00;15.9
2624;-42.75;-14.25;2017-04-20 08:00:00;15.93
2625;-42.75;-14.25;2017-04-20 09:00:00;16.12
2626;-42.75;-14.25;2017-04-20 10:00:00;16.67
2627;-42.75;-14.25;2017-04-20 11:00:00;18.37
2628;-42.75;-14.25;2017-04-20 12:00:00;18.65
2629;-42.75;-14.25;2017-04-20 13:00:00;19.37
2630;-42.75;-14.25;2017-04-20 14:00:00;19.78
2631;-42.75;-14.25;2017-04-20 15:00:00;20.12
2632;-42.75;-14.25;2017-04-20 16:00:00;19.85
2633;-42.75;-14.25;2017-04-20 17:00:00;19.0
2634;-42.75;-14.25;2017-04-20 18:00:00;18.48
2635;-42.75;-14.25;2017-04-20 19:00:00;18.27
2636;-42.75;-14.25;2017-04-20 20:00:00;18.12
2637;-42.75;-14.25;2017-04-20 21:00:00;17.65
2638;-42.75;-14.25;2017-04-20 22:00:00;17.2
2639;-42.75;-14.25;2017-04-20 23:00:00;16.98
2640;-42.75;-14.25;2017-04-21 00:00:00;16.62
2641;-42.75;-14.25;2017-04-21 01:00:00;16.1
2642;-42.75;-14.25;2017-04-21 02:00:00;15.8
2643;-42.75;-14.25;2017-04-21 03:00:00;15.55
2644;-42.75;-14.25;2017-04-21 04:00:00;15.22
2645;-42.75;-14.25;2017-04-21 05:00:00;15.07
2646;-42.75;-14.25;2017-04-21 06:00:00;14.8
2647;-42.75;-14.25;2017-04-21 07:00:00;15.0
2648;-42.75;-14.25;2017-04-21 08:00:00;16.15
2649;-42.75;-14.25;2017-04-21 09:00:00;17.1
2650;-42.75;-14.25;2017-04-21 10:00:00;18.45
2651;-42.75;-14.25;2017-04-21 11:00:00;19.7
2652;-42.75;-14.25;2017-04-21 12:00:00;20.98
2653;-42.75;-14.25;2017-04-21 13:00:00;22.03
2654;-42.75;-14.25;2017-04-21 14:00:00;22.63
2655;-42.75;-14.25;2017-04-21 15:00:00;23.02
2656;-42.75;-14.25;2017-04-21 16:00:00;23.23
2657;-42.75;-14.25;2017-04-21 17:00:00;22.68
2658;-42.75;-14.25;2017-04-21 18:00:00;22.67
2659;-42.75;-14.25;2017-04-21 19:00:00;22.17
2660;-42.75;-14.25;2017-04-21 20:00:00;21.15
2661;-42.75;-14.25;2017-04-21 21:00:00;20.77
2662;-42.75;-14.25;2017-04-21 22:00:00;19.57
2663;-42.75;-14.25;2017-04-21 23:00:00;18.77
2664;-42.75;-14.25;2017-04-22 00:00:00;18.0
2665;-42.75;-14.25;2017-04-22 01:00:00;17.25
2666;-42.75;-14.25;2017-04-22 02:00:00;16.82
2667;-42.75;-14.25;2017-04-22 03:00:00;16.42
2668;-42.75;-14.25;2017-04-22 04:00:00;16.23
2669;-42.75;-14.25;2017-04-22 05:00:00;16.2
2670;-42.75;-14.25;2017-04-22 06:00:00;16.18
2671;-42.75;-14.25;2017-04-22 07:00:00;16.25
2672;-42.75;-14.25;2017-04-22 08:00:00;16.58
2673;-42.75;-14.25;2017-04-22 09:00:00;17.08
2674;-42.75;-14.25;2017-04-22 10:00:00;17.8
2675;-42.75;-14.25;2017-04-22 11:00:00;20.4
2676;-42.75;-14.25;2017-04-22 12:00:00;22.7
2677;-42.75;-14.25;2017-04-22 13:00:00;24.02
2678;-42.75;-14.25;2017-04-22 14:00:00;25.2
2679;-42.75;-14.25;2017-04-22 15:00:00;24.8
2680;-42.75;-14.25;2017-04-22 16:00:00;25.82
2681;-42.75;-14.25;2017-04-22 17:00:00;24.42
2682;-42.75;-14.25;2017-04-22 18:00:00;24.02
2683;-42.75;-14.25;2017-04-22 19:00:00;23.98
2684;-42.75;-14.25;2017-04-22 20:00:00;23.03
2685;-42.75;-14.25;2017-04-22 21:00:00;22.5
2686;-42.75;-14.25;2017-04-22 22:00:00;22.27
2687;-42.75;-14.25;2017-04-22 23:00:00;21.77
2688;-42.75;-14.25;2017-04-23 00:00:00;21.38
2689;-42.75;-14.25;2017-04-23 01:00:00;20.98
2690;-42.75;-14.25;2017-04-23 02:00:00;20.15
2691;-42.75;-14.25;2017-04-23 03:00:00;19.62
2692;-42.75;-14.25;2017-04-23 04:00:00;20.13
2693;-42.75;-14.25;2017-04-23 05:00:00;19.77
2694;-42.75;-14.25;2017-04-23 06:00:00;19.27
2695;-42.75;-14.25;2017-04-23 07:00:00;19.38
2696;-42.75;-14.25;2017-04-23 08:00:00;20.3
2697;-42.75;-14.25;2017-04-23 09:00:00;20.98
2698;-42.75;-14.25;2017-04-23 10:00:00;22.38
2699;-42.75;-14.25;2017-04-23 11:00:00;23.87
2700;-42.75;-14.25;2017-04-23 12:00:00;24.65
2701;-42.75;-14.25;2017-04-23 13:00:00;25.15
2702;-42.75;-14.25;2017-04-23 14:00:00;25.55
2703;-42.75;-14.25;2017-04-23 15:00:00;25.62
2704;-42.75;-14.25;2017-04-23 16:00:00;25.42
2705;-42.75;-14.25;2017-04-23 17:00:00;24.97
2706;-42.75;-14.25;2017-04-23 18:00:00;24.05
2707;-42.75;-14.25;2017-04-23 19:00:00;23.23
2708;-42.75;-14.25;2017-04-23 20:00:00;22.98
2709;-42.75;-14.25;2017-04-23 21:00:00;22.67
2710;-42.75;-14.25;2017-04-23 22:00:00;22.15
2711;-42.75;-14.25;2017-04-23 23:00:00;22.18
2712;-42.75;-14.25;2017-04-24 00:00:00;20.88
2713;-42.75;-14.25;2017-04-24 01:00:00;20.12
2714;-42.75;-14.25;2017-04-24 02:00:00;19.58
2715;-42.75;-14.25;2017-04-24 03:00:00;19.03
2716;-42.75;-14.25;2017-04-24 04:00:00;18.28
2717;-42.75;-14.25;2017-04-24 05:00:00;18.33
2718;-42.75;-14.25;2017-04-24 06:00:00;18.28
2719;-42.75;-14.25;2017-04-24 07:00:00;18.13
2720;-42.75;-14.25;2017-04-24 08:00:00;18.32
2721;-42.75;-14.25;2017-04-24 09:00:00;19.0
2722;-42.75;-14.25;2017-04-24 10:00:00;20.45
2723;-42.75;-14.25;2017-04-24 11:00:00;21.27
2724;-42.75;-14.25;2017-04-24 12:00:00;22.03
2725;-42.75;-14.25;2017-04-24 13:00:00;22.87
2726;-42.75;-14.25;2017-04-24 14:00:00;23.42
2727;-42.75;-14.25;2017-04-24 15:00:00;23.95
2728;-42.75;-14.25;2017-04-24 16:00:00;23.88
2729;-42.75;-14.25;2017-04-24 17:00:00;23.27
2730;-42.75;-14.25;2017-04-24 18:00:00;22.67
2731;-42.75;-14.25;2017-04-24 19:00:00;21.65
2732;-42.75;-14.25;2017-04-24 20:00:00;20.82
2733;-42.75;-14.25;2017-04-24 21:00:00;20.08
2734;-42.75;-14.25;2017-04-24 22:00:00;19.42
2735;-42.75;-14.25;2017-04-24 23:00:00;18.83
2736;-42.75;-14.25;2017-04-25 00:00:00;18.5
2737;-42.75;-14.25;2017-04-25 01:00:00;18.17
2738;-42.75;-14.25;2017-04-25 02:00:00;17.98
2739;-42.75;-14.25;2017-04-25 03:00:00;17.93
2740;-42.75;-14.25;2017-04-25 04:00:00;17.73
2741;-42.75;-14.25;2017-04-25 05:00:00;17.45
2742;-42.75;-14.25;2017-04-25 06:00:00;17.3
2743;-42.75;-14.25;2017-04-25 07:00:00;17.18
2744;-42.75;-14.25;2017-04-25 08:00:00;17.38
2745;-42.75;-14.25;2017-04-25 09:00:00;17.63
2746;-42.75;-14.25;2017-04-25 10:00:00;18.35
2747;-42.75;-14.25;2017-04-25 11:00:00;18.9
2748;-42.75;-14.25;2017-04-25 12:00:00;19.8
2749;-42.75;-14.25;2017-04-25 13:00:00;20.83
2750;-42.75;-14.25;2017-04-25 14:00:00;21.38
2751;-42.75;-14.25;2017-04-25 15:00:00;21.75
2752;-42.75;-14.25;2017-04-25 16:00:00;22.1
2753;-42.75;-14.25;2017-04-25 17:00:00;21.75
2754;-42.75;-14.25;2017-04-25 18:00:00;21.38
2755;-42.75;-14.25;2017-04-25 19:00:00;21.13
2756;-42.75;-14.25;2017-04-25 20:00:00;20.5
2757;-42.75;-14.25;2017-04-25 21:00:00;19.42
2758;-42.75;-14.25;2017-04-25 22:00:00;18.85
2759;-42.75;-14.25;2017-04-25 23:00:00;18.77
2760;-42.75;-14.25;2017-04-26 00:00:00;18.77
2761;-42.75;-14.25;2017-04-26 01:00:00;18.38
2762;-42.75;-14.25;2017-04-26 02:00:00;18.12
2763;-42.75;-14.25;2017-04-26 03:00:00;17.92
2764;-42.75;-14.25;2017-04-26 04:00:00;17.62
2765;-42.75;-14.25;2017-04-26 05:00:00;17.53
2766;-42.75;-14.25;2017-04-26 06:00:00;17.48
2767;-42.75;-14.25;2017-04-26 07:00:00;17.43
2768;-42.75;-14.25;2017-04-26 08:00:00;17.47
2769;-42.75;-14.25;2017-04-26 09:00:00;18.05
2770;-42.75;-14.25;2017-04-26 10:00:00;19.22
2771;-42.75;-14.25;2017-04-26 11:00:00;20.17
2772;-42.75;-14.25;2017-04-26 12:00:00;21.18
2773;-42.75;-14.25;2017-04-26 13:00:00;22.18
2774;-42.75;-14.25;2017-04-26 14:00:00;23.05
2775;-42.75;-14.25;2017-04-26 15:00:00;23.58
2776;-42.75;-14.25;2017-04-26 16:00:00;23.6
2777;-42.75;-14.25;2017-04-26 17:00:00;23.23
2778;-42.75;-14.25;2017-04-26 18:00:00;22.92
2779;-42.75;-14.25;2017-04-26 19:00:00;22.73
2780;-42.75;-14.25;2017-04-26 20:00:00;22.45
2781;-42.75;-14.25;2017-04-26 21:00:00;22.2
2782;-42.75;-14.25;2017-04-26 22:00:00;22.0
2783;-42.75;-14.25;2017-04-26 23:00:00;20.37
2784;-42.75;-14.25;2017-04-27 00:00:00;19.62
2785;-42.75;-14.25;2017-04-27 01:00:00;19.35
2786;-42.75;-14.25;2017-04-27 02:00:00;18.92
2787;-42.75;-14.25;2017-04-27 03:00:00;18.77
2788;-42.75;-14.25;2017-04-27 04:00:00;18.1
2789;-42.75;-14.25;2017-04-27 05:00:00;17.95
2790;-42.75;-14.25;2017-04-27 06:00:00;18.03
2791;-42.75;-14.25;2017-04-27 07:00:00;18.08
2792;-42.75;-14.25;2017-04-27 08:00:00;18.52
2793;-42.75;-14.25;2017-04-27 09:00:00;20.02
2794;-42.75;-14.25;2017-04-27 10:00:00;20.72
2795;-42.75;-14.25;2017-04-27 11:00:00;22.05
2796;-42.75;-14.25;2017-04-27 12:00:00;22.75
2797;-42.75;-14.25;2017-04-27 13:00:00;23.93
2798;-42.75;-14.25;2017-04-27 14:00:00;24.77
2799;-42.75;-14.25;2017-04-27 15:00:00;24.95
2800;-42.75;-14.25;2017-04-27 16:00:00;24.48
2801;-42.75;-14.25;2017-04-27 17:00:00;24.15
2802;-42.75;-14.25;2017-04-27 18:00:00;23.38
2803;-42.75;-14.25;2017-04-27 19:00:00;23.05
2804;-42.75;-14.25;2017-04-27 20:00:00;23.08
2805;-42.75;-14.25;2017-04-27 21:00:00;21.83
2806;-42.75;-14.25;2017-04-27 22:00:00;20.5
2807;-42.75;-14.25;2017-04-27 23:00:00;20.32
2808;-42.75;-14.25;2017-04-28 00:00:00;20.12
2809;-42.75;-14.25;2017-04-28 01:00:00;19.73
2810;-42.75;-14.25;2017-04-28 02:00:00;19.03
2811;-42.75;-14.25;2017-04-28 03:00:00;18.2
2812;-42.75;-14.25;2017-04-28 04:00:00;17.42
2813;-42.75;-14.25;2017-04-28 05:00:00;17.28
2814;-42.75;-14.25;2017-04-28 06:00:00;17.28
2815;-42.75;-14.25;2017-04-28 07:00:00;17.45
2816;-42.75;-14.25;2017-04-28 08:00:00;17.55
2817;-42.75;-14.25;2017-04-28 09:00:00;17.7
2818;-42.75;-14.25;2017-04-28 10:00:00;18.92
2819;-42.75;-14.25;2017-04-28 11:00:00;20.87
2820;-42.75;-14.25;2017-04-28 12:00:00;21.98
2821;-42.75;-14.25;2017-04-28 13:00:00;22.95
2822;-42.75;-14.25;2017-04-28 14:00:00;23.32
2823;-42.75;-14.25;2017-04-28 15:00:00;23.63
2824;-42.75;-14.25;2017-04-28 16:00:00;23.47
2825;-42.75;-14.25;2017-04-28 17:00:00;22.72
2826;-42.75;-14.25;2017-04-28 18:00:00;22.5
2827;-42.75;-14.25;2017-04-28 19:00:00;22.45
2828;-42.75;-14.25;2017-04-28 20:00:00;22.35
2829;-42.75;-14.25;2017-04-28 21:00:00;20.75
2830;-42.75;-14.25;2017-04-28 22:00:00;19.5
2831;-42.75;-14.25;2017-04-28 23:00:00;18.98
2832;-42.75;-14.25;2017-04-29 00:00:00;18.45
2833;-42.75;-14.25;2017-04-29 01:00:00;17.97
2834;-42.75;-14.25;2017-04-29 02:00:00;17.53
2835;-42.75;-14.25;2017-04-29 03:00:00;17.15
2836;-42.75;-14.25;2017-04-29 04:00:00;16.88
2837;-42.75;-14.25;2017-04-29 05:00:00;16.42
2838;-42.75;-14.25;2017-04-29 06:00:00;16.07
2839;-42.75;-14.25;2017-04-29 07:00:00;15.9
2840;-42.75;-14.25;2017-04-29 08:00:00;16.12
2841;-42.75;-14.25;2017-04-29 09:00:00;17.75
2842;-42.75;-14.25;2017-04-29 10:00:00;19.02
2843;-42.75;-14.25;2017-04-29 11:00:00;19.77
2844;-42.75;-14.25;2017-04-29 12:00:00;20.88
2845;-42.75;-14.25;2017-04-29 13:00:00;21.87
2846;-42.75;-14.25;2017-04-29 14:00:00;22.48
2847;-42.75;-14.25;2017-04-29 15:00:00;22.78
2848;-42.75;-14.25;2017-04-29 16:00:00;23.05
2849;-42.75;-14.25;2017-04-29 17:00:00;22.7
2850;-42.75;-14.25;2017-04-29 18:00:00;21.88
2851;-42.75;-14.25;2017-04-29 19:00:00;21.1
2852;-42.75;-14.25;2017-04-29 20:00:00;20.27
2853;-42.75;-14.25;2017-04-29 21:00:00;19.47
2854;-42.75;-14.25;2017-04-29 22:00:00;18.52
2855;-42.75;-14.25;2017-04-29 23:00:00;17.97
2856;-42.75;-14.25;2017-04-30 00:00:00;17.35
2857;-42.75;-14.25;2017-04-30 01:00:00;16.68
2858;-42.75;-14.25;2017-04-30 02:00:00;16.5
2859;-42.75;-14.25;2017-04-30 03:00:00;16.48
2860;-42.75;-14.25;2017-04-30 04:00:00;16.33
2861;-42.75;-14.25;2017-04-30 05:00:00;16.15
2862;-42.75;-14.25;2017-04-30 06:00:00;15.98
2863;-42.75;-14.25;2017-04-30 07:00:00;15.93
2864;-42.75;-14.25;2017-04-30 08:00:00;16.2
2865;-42.75;-14.25;2017-04-30 09:00:00;17.17
2866;-42.75;-14.25;2017-04-30 10:00:00;18.4
2867;-42.75;-14.25;2017-04-30 11:00:00;19.32
2868;-42.75;-14.25;2017-04-30 12:00:00;20.07
2869;-42.75;-14.25;2017-04-30 13:00:00;20.58
2870;-42.75;-14.25;2017-04-30 14:00:00;20.23
2871;-42.75;-14.25;2017-04-30 15:00:00;19.78
2872;-42.75;-14.25;2017-04-30 16:00:00;19.7
2873;-42.75;-14.25;2017-04-30 17:00:00;19.45
2874;-42.75;-14.25;2017-04-30 18:00:00;19.1
2875;-42.75;-14.25;2017-04-30 19:00:00;19.13
2876;-42.75;-14.25;2017-04-30 20:00:00;18.82
2877;-42.75;-14.25;2017-04-30 21:00:00;17.9
2878;-42.75;-14.25;2017-04-30 22:00:00;16.97
2879;-42.75;-14.25;2017-04-30 23:00:00;16.45
2880;-42.75;-14.25;2017-05-01 00:00:00;16.23
2881;-42.75;-14.25;2017-05-01 01:00:00;16.0
2882;-42.75;-14.25;2017-05-01 02:00:00;15.98
2883;-42.75;-14.25;2017-05-01 03:00:00;16.02
2884;-42.75;-14.25;2017-05-01 04:00:00;15.37
2885;-42.75;-14.25;2017-05-01 05:00:00;14.9
2886;-42.75;-14.25;2017-05-01 06:00:00;14.7
2887;-42.75;-14.25;2017-05-01 07:00:00;14.62
2888;-42.75;-14.25;2017-05-01 08:00:00;14.68
2889;-42.75;-14.25;2017-05-01 09:00:00;15.03
2890;-42.75;-14.25;2017-05-01 10:00:00;15.85
2891;-42.75;-14.25;2017-05-01 11:00:00;16.85
2892;-42.75;-14.25;2017-05-01 12:00:00;17.55
2893;-42.75;-14.25;2017-05-01 13:00:00;18.88
2894;-42.75;-14.25;2017-05-01 14:00:00;20.13
2895;-42.75;-14.25;2017-05-01 15:00:00;20.9
2896;-42.75;-14.25;2017-05-01 16:00:00;20.65
2897;-42.75;-14.25;2017-05-01 17:00:00;20.1
2898;-42.75;-14.25;2017-05-01 18:00:00;19.2
2899;-42.75;-14.25;2017-05-01 19:00:00;17.65
2900;-42.75;-14.25;2017-05-01 20:00:00;16.52
2901;-42.75;-14.25;2017-05-01 21:00:00;16.12
2902;-42.75;-14.25;2017-05-01 22:00:00;15.97
2903;-42.75;-14.25;2017-05-01 23:00:00;15.77
2904;-42.75;-14.25;2017-05-02 00:00:00;15.6
2905;-42.75;-14.25;2017-05-02 01:00:00;15.57
2906;-42.75;-14.25;2017-05-02 02:00:00;15.42
2907;-42.75;-14.25;2017-05-02 03:00:00;15.12
2908;-42.75;-14.25;2017-05-02 04:00:00;14.9
2909;-42.75;-14.25;2017-05-02 05:00:00;14.8
2910;-42.75;-14.25;2017-05-02 06:00:00;14.8
2911;-42.75;-14.25;2017-05-02 07:00:00;14.87
2912;-42.75;-14.25;2017-05-02 08:00:00;15.02
2913;-42.75;-14.25;2017-05-02 09:00:00;15.35
2914;-42.75;-14.25;2017-05-02 10:00:00;16.23
2915;-42.75;-14.25;2017-05-02 11:00:00;18.5
2916;-42.75;-14.25;2017-05-02 12:00:00;19.38
2917;-42.75;-14.25;2017-05-02 13:00:00;19.97
2918;-42.75;-14.25;2017-05-02 14:00:00;20.7
2919;-42.75;-14.25;2017-05-02 15:00:00;20.72
2920;-42.75;-14.25;2017-05-02 16:00:00;20.23
2921;-42.75;-14.25;2017-05-02 17:00:00;19.68
2922;-42.75;-14.25;2017-05-02 18:00:00;18.52
2923;-42.75;-14.25;2017-05-02 19:00:00;17.53
2924;-42.75;-14.25;2017-05-02 20:00:00;16.75
2925;-42.75;-14.25;2017-05-02 21:00:00;16.15
2926;-42.75;-14.25;2017-05-02 22:00:00;15.88
2927;-42.75;-14.25;2017-05-02 23:00:00;15.58
2928;-42.75;-14.25;2017-05-03 00:00:00;15.5
2929;-42.75;-14.25;2017-05-03 01:00:00;15.35
2930;-42.75;-14.25;2017-05-03 02:00:00;15.1
2931;-42.75;-14.25;2017-05-03 03:00:00;14.83
2932;-42.75;-14.25;2017-05-03 04:00:00;14.38
2933;-42.75;-14.25;2017-05-03 05:00:00;14.07
2934;-42.75;-14.25;2017-05-03 06:00:00;13.8
2935;-42.75;-14.25;2017-05-03 07:00:00;13.65
2936;-42.75;-14.25;2017-05-03 08:00:00;14.77
2937;-42.75;-14.25;2017-05-03 09:00:00;16.07
2938;-42.75;-14.25;2017-05-03 10:00:00;16.6
2939;-42.75;-14.25;2017-05-03 11:00:00;17.27
2940;-42.75;-14.25;2017-05-03 12:00:00;17.57
2941;-42.75;-14.25;2017-05-03 13:00:00;17.63
2942;-42.75;-14.25;2017-05-03 14:00:00;17.65
2943;-42.75;-14.25;2017-05-03 15:00:00;18.05
2944;-42.75;-14.25;2017-05-03 16:00:00;18.42
2945;-42.75;-14.25;2017-05-03 17:00:00;18.3
2946;-42.75;-14.25;2017-05-03 18:00:00;18.17
2947;-42.75;-14.25;2017-05-03 19:00:00;17.85
2948;-42.75;-14.25;2017-05-03 20:00:00;17.58
2949;-42.75;-14.25;2017-05-03 21:00:00;17.23
2950;-42.75;-14.25;2017-05-03 22:00:00;16.95
2951;-42.75;-14.25;2017-05-03 23:00:00;16.62
2952;-42.75;-14.25;2017-05-04 00:00:00;16.33
2953;-42.75;-14.25;2017-05-04 01:00:00;16.0
2954;-42.75;-14.25;2017-05-04 02:00:00;15.67
2955;-42.75;-14.25;2017-05-04 03:00:00;15.38
2956;-42.75;-14.25;2017-05-04 04:00:00;15.18
2957;-42.75;-14.25;2017-05-04 05:00:00;15.1
2958;-42.75;-14.25;2017-05-04 06:00:00;14.95
2959;-42.75;-14.25;2017-05-04 07:00:00;14.83
2960;-42.75;-14.25;2017-05-04 08:00:00;15.43
2961;-42.75;-14.25;2017-05-04 09:00:00;17.2
2962;-42.75;-14.25;2017-05-04 10:00:00;18.52
2963;-42.75;-14.25;2017-05-04 11:00:00;19.08
2964;-42.75;-14.25;2017-05-04 12:00:00;19.85
2965;-42.75;-14.25;2017-05-04 13:00:00;20.4
2966;-42.75;-14.25;2017-05-04 14:00:00;21.03
2967;-42.75;-14.25;2017-05-04 15:00:00;21.57
2968;-42.75;-14.25;2017-05-04 16:00:00;21.77
2969;-42.75;-14.25;2017-05-04 17:00:00;21.55
2970;-42.75;-14.25;2017-05-04 18:00:00;21.28
2971;-42.75;-14.25;2017-05-04 19:00:00;20.6
2972;-42.75;-14.25;2017-05-04 20:00:00;18.98
2973;-42.75;-14.25;2017-05-04 21:00:00;17.78
2974;-42.75;-14.25;2017-05-04 22:00:00;16.95
2975;-42.75;-14.25;2017-05-04 23:00:00;16.65
2976;-42.75;-14.25;2017-05-05 00:00:00;16.53
2977;-42.75;-14.25;2017-05-05 01:00:00;16.48
2978;-42.75;-14.25;2017-05-05 02:00:00;16.32
2979;-42.75;-14.25;2017-05-05 03:00:00;16.15
2980;-42.75;-14.25;2017-05-05 04:00:00;15.97
2981;-42.75;-14.25;2017-05-05 05:00:00;15.9
2982;-42.75;-14.25;2017-05-05 06:00:00;15.83
2983;-42.75;-14.25;2017-05-05 07:00:00;15.75
2984;-42.75;-14.25;2017-05-05 08:00:00;16.08
2985;-42.75;-14.25;2017-05-05 09:00:00;17.4
2986;-42.75;-14.25;2017-05-05 10:00:00;18.5
2987;-42.75;-14.25;2017-05-05 11:00:00;19.08
2988;-42.75;-14.25;2017-05-05 12:00:00;19.8
2989;-42.75;-14.25;2017-05-05 13:00:00;20.35
2990;-42.75;-14.25;2017-05-05 14:00:00;20.77
2991;-42.75;-14.25;2017-05-05 15:00:00;20.75
2992;-42.75;-14.25;2017-05-05 16:00:00;20.5
2993;-42.75;-14.25;2017-05-05 17:00:00;20.3
2994;-42.75;-14.25;2017-05-05 18:00:00;19.73
2995;-42.75;-14.25;2017-05-05 19:00:00;18.98
2996;-42.75;-14.25;2017-05-05 20:00:00;18.82
2997;-42.75;-14.25;2017-05-05 21:00:00;18.1
2998;-42.75;-14.25;2017-05-05 22:00:00;17.8
2999;-42.75;-14.25;2017-05-05 23:00:00;17.67
3000;-42.75;-14.25;2017-05-06 00:00:00;17.22
3001;-42.75;-14.25;2017-05-06 01:00:00;16.8
3002;-42.75;-14.25;2017-05-06 02:00:00;16.43
3003;-42.75;-14.25;2017-05-06 03:00:00;16.45
3004;-42.75;-14.25;2017-05-06 04:00:00;16.48
3005;-42.75;-14.25;2017-05-06 05:00:00;16.52
3006;-42.75;-14.25;2017-05-06 06:00:00;16.6
3007;-42.75;-14.25;2017-05-06 07:00:00;16.68
3008;-42.75;-14.25;2017-05-06 08:00:00;16.82
3009;-42.75;-14.25;2017-05-06 09:00:00;16.92
3010;-42.75;-14.25;2017-05-06 10:00:00;17.38
3011;-42.75;-14.25;2017-05-06 11:00:00;18.42
3012;-42.75;-14.25;2017-05-06 12:00:00;19.88
3013;-42.75;-14.25;2017-05-06 13:00:00;20.88
3014;-42.75;-14.25;2017-05-06 14:00:00;21.73
3015;-42.75;-14.25;2017-05-06 15:00:00;22.55
3016;-42.75;-14.25;2017-05-06 16:00:00;22.57
3017;-42.75;-14.25;2017-05-06 17:00:00;22.02
3018;-42.75;-14.25;2017-05-06 18:00:00;21.38
3019;-42.75;-14.25;2017-05-06 19:00:00;20.98
3020;-42.75;-14.25;2017-05-06 20:00:00;21.18
3021;-42.75;-14.25;2017-05-06 21:00:00;21.13
3022;-42.75;-14.25;2017-05-06 22:00:00;20.9
3023;-42.75;-14.25;2017-05-06 23:00:00;20.05
3024;-42.75;-14.25;2017-05-07 00:00:00;19.23
3025;-42.75;-14.25;2017-05-07 01:00:00;18.6
3026;-42.75;-14.25;2017-05-07 02:00:00;17.82
3027;-42.75;-14.25;2017-05-07 03:00:00;17.05
3028;-42.75;-14.25;2017-05-07 04:00:00;16.77
3029;-42.75;-14.25;2017-05-07 05:00:00;16.5
3030;-42.75;-14.25;2017-05-07 06:00:00;16.4
3031;-42.75;-14.25;2017-05-07 07:00:00;16.52
3032;-42.75;-14.25;2017-05-07 08:00:00;16.68
3033;-42.75;-14.25;2017-05-07 09:00:00;17.12
3034;-42.75;-14.25;2017-05-07 10:00:00;18.48
3035;-42.75;-14.25;2017-05-07 11:00:00;20.33
3036;-42.75;-14.25;2017-05-07 12:00:00;21.63
3037;-42.75;-14.25;2017-05-07 13:00:00;22.52
3038;-42.75;-14.25;2017-05-07 14:00:00;23.03
3039;-42.75;-14.25;2017-05-07 15:00:00;23.27
3040;-42.75;-14.25;2017-05-07 16:00:00;22.9
3041;-42.75;-14.25;2017-05-07 17:00:00;22.33
3042;-42.75;-14.25;2017-05-07 18:00:00;21.93
3043;-42.75;-14.25;2017-05-07 19:00:00;21.62
3044;-42.75;-14.25;2017-05-07 20:00:00;21.88
3045;-42.75;-14.25;2017-05-07 21:00:00;21.9
3046;-42.75;-14.25;2017-05-07 22:00:00;21.65
3047;-42.75;-14.25;2017-05-07 23:00:00;19.78
3048;-42.75;-14.25;2017-05-08 00:00:00;18.67
3049;-42.75;-14.25;2017-05-08 01:00:00;18.28
3050;-42.75;-14.25;2017-05-08 02:00:00;17.58
3051;-42.75;-14.25;2017-05-08 03:00:00;17.05
3052;-42.75;-14.25;2017-05-08 04:00:00;16.67
3053;-42.75;-14.25;2017-05-08 05:00:00;16.52
3054;-42.75;-14.25;2017-05-08 06:00:00;16.53
3055;-42.75;-14.25;2017-05-08 07:00:00;16.65
3056;-42.75;-14.25;2017-05-08 08:00:00;16.92
3057;-42.75;-14.25;2017-05-08 09:00:00;17.18
3058;-42.75;-14.25;2017-05-08 10:00:00;19.03
3059;-42.75;-14.25;2017-05-08 11:00:00;20.6
3060;-42.75;-14.25;2017-05-08 12:00:00;21.82
3061;-42.75;-14.25;2017-05-08 13:00:00;22.68
3062;-42.75;-14.25;2017-05-08 14:00:00;23.28
3063;-42.75;-14.25;2017-05-08 15:00:00;23.55
3064;-42.75;-14.25;2017-05-08 16:00:00;23.28
3065;-42.75;-14.25;2017-05-08 17:00:00;23.0
3066;-42.75;-14.25;2017-05-08 18:00:00;22.72
3067;-42.75;-14.25;2017-05-08 19:00:00;22.53
