;Longitude;Latitude;Valor_Pressao;Data
7261;-42.75;-14.25;1012.11;2017-10-30 13:00:00
7262;-42.75;-14.25;1011.29;2017-10-30 14:00:00
7263;-42.75;-14.25;1010.15;2017-10-30 15:00:00
7264;-42.75;-14.25;1009.31;2017-10-30 16:00:00
7265;-42.75;-14.25;1008.23;2017-10-30 17:00:00
7266;-42.75;-14.25;1008.03;2017-10-30 18:00:00
7267;-42.75;-14.25;1007.83;2017-10-30 19:00:00
7268;-42.75;-14.25;1008.06;2017-10-30 20:00:00
7269;-42.75;-14.25;1008.63;2017-10-30 21:00:00
7270;-42.75;-14.25;1009.87;2017-10-30 22:00:00
7271;-42.75;-14.25;1010.54;2017-10-30 23:00:00
7272;-42.75;-14.25;1011.34;2017-10-31 00:00:00
7273;-42.75;-14.25;1010.91;2017-10-31 01:00:00
7274;-42.75;-14.25;1010.3;2017-10-31 02:00:00
7275;-42.75;-14.25;1009.78;2017-10-31 03:00:00
7276;-42.75;-14.25;1009.47;2017-10-31 04:00:00
7277;-42.75;-14.25;1009.22;2017-10-31 05:00:00
7278;-42.75;-14.25;1009.01;2017-10-31 06:00:00
7279;-42.75;-14.25;1009.63;2017-10-31 07:00:00
7280;-42.75;-14.25;1010.44;2017-10-31 08:00:00
7281;-42.75;-14.25;1011.14;2017-10-31 09:00:00
7282;-42.75;-14.25;1011.87;2017-10-31 10:00:00
7283;-42.75;-14.25;1012.25;2017-10-31 11:00:00
7284;-42.75;-14.25;1012.43;2017-10-31 12:00:00
7285;-42.75;-14.25;1011.71;2017-10-31 13:00:00
7286;-42.75;-14.25;1010.82;2017-10-31 14:00:00
7287;-42.75;-14.25;1009.87;2017-10-31 15:00:00
7288;-42.75;-14.25;1008.58;2017-10-31 16:00:00
7289;-42.75;-14.25;1007.2;2017-10-31 17:00:00
7290;-42.75;-14.25;1006.09;2017-10-31 18:00:00
7291;-42.75;-14.25;1005.19;2017-10-31 19:00:00
7292;-42.75;-14.25;1005.21;2017-10-31 20:00:00
7293;-42.75;-14.25;1006.15;2017-10-31 21:00:00
7294;-42.75;-14.25;1006.73;2017-10-31 22:00:00
7295;-42.75;-14.25;1007.92;2017-10-31 23:00:00
7296;-42.75;-14.25;1009.23;2017-11-01 00:00:00
7297;-42.75;-14.25;1011.49;2017-11-01 01:00:00
7298;-42.75;-14.25;1011.78;2017-11-01 02:00:00
7299;-42.75;-14.25;1011.55;2017-11-01 03:00:00
7300;-42.75;-14.25;1011.34;2017-11-01 04:00:00
7301;-42.75;-14.25;1011.09;2017-11-01 05:00:00
7302;-42.75;-14.25;1011.37;2017-11-01 06:00:00
7303;-42.75;-14.25;1012.17;2017-11-01 07:00:00
7304;-42.75;-14.25;1013.01;2017-11-01 08:00:00
7305;-42.75;-14.25;1013.63;2017-11-01 09:00:00
7306;-42.75;-14.25;1014.9;2017-11-01 10:00:00
7307;-42.75;-14.25;1015.23;2017-11-01 11:00:00
7308;-42.75;-14.25;1015.57;2017-11-01 12:00:00
7309;-42.75;-14.25;1015.12;2017-11-01 13:00:00
7310;-42.75;-14.25;1014.99;2017-11-01 14:00:00
7311;-42.75;-14.25;1013.48;2017-11-01 15:00:00
7312;-42.75;-14.25;1012.51;2017-11-01 16:00:00
7313;-42.75;-14.25;1011.18;2017-11-01 17:00:00
7314;-42.75;-14.25;1010.23;2017-11-01 18:00:00
7315;-42.75;-14.25;1011.4;2017-11-01 19:00:00
7316;-42.75;-14.25;1011.45;2017-11-01 20:00:00
7317;-42.75;-14.25;1012.2;2017-11-01 21:00:00
7318;-42.75;-14.25;1012.44;2017-11-01 22:00:00
7319;-42.75;-14.25;1013.12;2017-11-01 23:00:00
7320;-42.75;-14.25;1014.74;2017-11-02 00:00:00
7321;-42.75;-14.25;1015.72;2017-11-02 01:00:00
7322;-42.75;-14.25;1015.56;2017-11-02 02:00:00
7323;-42.75;-14.25;1015.05;2017-11-02 03:00:00
7324;-42.75;-14.25;1014.6;2017-11-02 04:00:00
7325;-42.75;-14.25;1013.83;2017-11-02 05:00:00
7326;-42.75;-14.25;1013.96;2017-11-02 06:00:00
7327;-42.75;-14.25;1014.28;2017-11-02 07:00:00
7328;-42.75;-14.25;1015.19;2017-11-02 08:00:00
7329;-42.75;-14.25;1015.86;2017-11-02 09:00:00
7330;-42.75;-14.25;1017.07;2017-11-02 10:00:00
7331;-42.75;-14.25;1017.4;2017-11-02 11:00:00
7332;-42.75;-14.25;1017.83;2017-11-02 12:00:00
7333;-42.75;-14.25;1017.89;2017-11-02 13:00:00
7334;-42.75;-14.25;1017.74;2017-11-02 14:00:00
7335;-42.75;-14.25;1016.72;2017-11-02 15:00:00
7336;-42.75;-14.25;1015.54;2017-11-02 16:00:00
7337;-42.75;-14.25;1014.0;2017-11-02 17:00:00
7338;-42.75;-14.25;1013.34;2017-11-02 18:00:00
7339;-42.75;-14.25;1013.05;2017-11-02 19:00:00
7340;-42.75;-14.25;1013.26;2017-11-02 20:00:00
7341;-42.75;-14.25;1014.05;2017-11-02 21:00:00
7342;-42.75;-14.25;1014.75;2017-11-02 22:00:00
7343;-42.75;-14.25;1015.61;2017-11-02 23:00:00
7344;-42.75;-14.25;1015.96;2017-11-03 00:00:00
7345;-42.75;-14.25;1016.8;2017-11-03 01:00:00
7346;-42.75;-14.25;1016.82;2017-11-03 02:00:00
7347;-42.75;-14.25;1016.06;2017-11-03 03:00:00
7348;-42.75;-14.25;1015.68;2017-11-03 04:00:00
7349;-42.75;-14.25;1015.1;2017-11-03 05:00:00
7350;-42.75;-14.25;1015.21;2017-11-03 06:00:00
7351;-42.75;-14.25;1015.42;2017-11-03 07:00:00
7352;-42.75;-14.25;1016.11;2017-11-03 08:00:00
7353;-42.75;-14.25;1016.41;2017-11-03 09:00:00
7354;-42.75;-14.25;1017.19;2017-11-03 10:00:00
7355;-42.75;-14.25;1017.87;2017-11-03 11:00:00
7356;-42.75;-14.25;1017.76;2017-11-03 12:00:00
7357;-42.75;-14.25;1017.37;2017-11-03 13:00:00
7358;-42.75;-14.25;1016.82;2017-11-03 14:00:00
7359;-42.75;-14.25;1015.61;2017-11-03 15:00:00
7360;-42.75;-14.25;1014.52;2017-11-03 16:00:00
7361;-42.75;-14.25;1013.85;2017-11-03 17:00:00
7362;-42.75;-14.25;1013.17;2017-11-03 18:00:00
7363;-42.75;-14.25;1013.14;2017-11-03 19:00:00
7364;-42.75;-14.25;1013.09;2017-11-03 20:00:00
7365;-42.75;-14.25;1013.45;2017-11-03 21:00:00
7366;-42.75;-14.25;1013.85;2017-11-03 22:00:00
7367;-42.75;-14.25;1013.78;2017-11-03 23:00:00
7368;-42.75;-14.25;1014.61;2017-11-04 00:00:00
7369;-42.75;-14.25;1015.22;2017-11-04 01:00:00
7370;-42.75;-14.25;1015.07;2017-11-04 02:00:00
7371;-42.75;-14.25;1015.02;2017-11-04 03:00:00
7372;-42.75;-14.25;1014.83;2017-11-04 04:00:00
7373;-42.75;-14.25;1014.28;2017-11-04 05:00:00
7374;-42.75;-14.25;1014.43;2017-11-04 06:00:00
7375;-42.75;-14.25;1014.55;2017-11-04 07:00:00
7376;-42.75;-14.25;1015.17;2017-11-04 08:00:00
7377;-42.75;-14.25;1015.41;2017-11-04 09:00:00
7378;-42.75;-14.25;1015.59;2017-11-04 10:00:00
7379;-42.75;-14.25;1016.23;2017-11-04 11:00:00
7380;-42.75;-14.25;1015.79;2017-11-04 12:00:00
7381;-42.75;-14.25;1015.45;2017-11-04 13:00:00
7382;-42.75;-14.25;1014.39;2017-11-04 14:00:00
7383;-42.75;-14.25;1013.42;2017-11-04 15:00:00
7384;-42.75;-14.25;1012.05;2017-11-04 16:00:00
7385;-42.75;-14.25;1010.88;2017-11-04 17:00:00
7386;-42.75;-14.25;1010.36;2017-11-04 18:00:00
7387;-42.75;-14.25;1010.54;2017-11-04 19:00:00
7388;-42.75;-14.25;1010.78;2017-11-04 20:00:00
7389;-42.75;-14.25;1011.62;2017-11-04 21:00:00
7390;-42.75;-14.25;1011.43;2017-11-04 22:00:00
7391;-42.75;-14.25;1012.25;2017-11-04 23:00:00
7392;-42.75;-14.25;1012.47;2017-11-05 00:00:00
7393;-42.75;-14.25;1013.83;2017-11-05 01:00:00
7394;-42.75;-14.25;1013.75;2017-11-05 02:00:00
7395;-42.75;-14.25;1014.18;2017-11-05 03:00:00
7396;-42.75;-14.25;1013.9;2017-11-05 04:00:00
7397;-42.75;-14.25;1013.26;2017-11-05 05:00:00
7398;-42.75;-14.25;1013.02;2017-11-05 06:00:00
7399;-42.75;-14.25;1013.04;2017-11-05 07:00:00
7400;-42.75;-14.25;1013.81;2017-11-05 08:00:00
7401;-42.75;-14.25;1014.18;2017-11-05 09:00:00
7402;-42.75;-14.25;1014.79;2017-11-05 10:00:00
7403;-42.75;-14.25;1014.83;2017-11-05 11:00:00
7404;-42.75;-14.25;1014.75;2017-11-05 12:00:00
7405;-42.75;-14.25;1014.42;2017-11-05 13:00:00
7406;-42.75;-14.25;1013.59;2017-11-05 14:00:00
7407;-42.75;-14.25;1012.75;2017-11-05 15:00:00
7408;-42.75;-14.25;1011.35;2017-11-05 16:00:00
7409;-42.75;-14.25;1010.75;2017-11-05 17:00:00
7410;-42.75;-14.25;1009.91;2017-11-05 18:00:00
7411;-42.75;-14.25;1009.74;2017-11-05 19:00:00
7412;-42.75;-14.25;1010.03;2017-11-05 20:00:00
7413;-42.75;-14.25;1010.84;2017-11-05 21:00:00
7414;-42.75;-14.25;1010.79;2017-11-05 22:00:00
7415;-42.75;-14.25;1012.0;2017-11-05 23:00:00
7416;-42.75;-14.25;1013.33;2017-11-06 00:00:00
7417;-42.75;-14.25;1013.71;2017-11-06 01:00:00
7418;-42.75;-14.25;1013.24;2017-11-06 02:00:00
7419;-42.75;-14.25;1013.04;2017-11-06 03:00:00
7420;-42.75;-14.25;1012.46;2017-11-06 04:00:00
7421;-42.75;-14.25;1011.83;2017-11-06 05:00:00
7422;-42.75;-14.25;1011.63;2017-11-06 06:00:00
7423;-42.75;-14.25;1011.95;2017-11-06 07:00:00
7424;-42.75;-14.25;1012.28;2017-11-06 08:00:00
7425;-42.75;-14.25;1012.93;2017-11-06 09:00:00
7426;-42.75;-14.25;1014.08;2017-11-06 10:00:00
7427;-42.75;-14.25;1014.04;2017-11-06 11:00:00
7428;-42.75;-14.25;1014.19;2017-11-06 12:00:00
7429;-42.75;-14.25;1014.12;2017-11-06 13:00:00
7430;-42.75;-14.25;1013.48;2017-11-06 14:00:00
7431;-42.75;-14.25;1012.39;2017-11-06 15:00:00
7432;-42.75;-14.25;1011.1;2017-11-06 16:00:00
7433;-42.75;-14.25;1009.68;2017-11-06 17:00:00
7434;-42.75;-14.25;1008.54;2017-11-06 18:00:00
7435;-42.75;-14.25;1008.94;2017-11-06 19:00:00
7436;-42.75;-14.25;1009.0;2017-11-06 20:00:00
7437;-42.75;-14.25;1009.88;2017-11-06 21:00:00
7438;-42.75;-14.25;1009.96;2017-11-06 22:00:00
7439;-42.75;-14.25;1010.54;2017-11-06 23:00:00
7440;-42.75;-14.25;1010.92;2017-11-07 00:00:00
7441;-42.75;-14.25;1011.46;2017-11-07 01:00:00
7442;-42.75;-14.25;1011.59;2017-11-07 02:00:00
7443;-42.75;-14.25;1011.3;2017-11-07 03:00:00
7444;-42.75;-14.25;1010.78;2017-11-07 04:00:00
7445;-42.75;-14.25;1010.19;2017-11-07 05:00:00
7446;-42.75;-14.25;1009.71;2017-11-07 06:00:00
7447;-42.75;-14.25;1009.98;2017-11-07 07:00:00
7448;-42.75;-14.25;1009.95;2017-11-07 08:00:00
7449;-42.75;-14.25;1011.12;2017-11-07 09:00:00
7450;-42.75;-14.25;1012.47;2017-11-07 10:00:00
7451;-42.75;-14.25;1013.12;2017-11-07 11:00:00
7452;-42.75;-14.25;1013.77;2017-11-07 12:00:00
7453;-42.75;-14.25;1013.85;2017-11-07 13:00:00
7454;-42.75;-14.25;1013.97;2017-11-07 14:00:00
7455;-42.75;-14.25;1013.4;2017-11-07 15:00:00
7456;-42.75;-14.25;1012.57;2017-11-07 16:00:00
7457;-42.75;-14.25;1011.92;2017-11-07 17:00:00
7458;-42.75;-14.25;1011.14;2017-11-07 18:00:00
7459;-42.75;-14.25;1011.43;2017-11-07 19:00:00
7460;-42.75;-14.25;1011.68;2017-11-07 20:00:00
7461;-42.75;-14.25;1011.67;2017-11-07 21:00:00
7462;-42.75;-14.25;1012.55;2017-11-07 22:00:00
7463;-42.75;-14.25;1012.68;2017-11-07 23:00:00
7464;-42.75;-14.25;1013.51;2017-11-08 00:00:00
7465;-42.75;-14.25;1013.88;2017-11-08 01:00:00
7466;-42.75;-14.25;1013.51;2017-11-08 02:00:00
7467;-42.75;-14.25;1012.77;2017-11-08 03:00:00
7468;-42.75;-14.25;1012.35;2017-11-08 04:00:00
7469;-42.75;-14.25;1011.74;2017-11-08 05:00:00
7470;-42.75;-14.25;1011.99;2017-11-08 06:00:00
7471;-42.75;-14.25;1012.16;2017-11-08 07:00:00
7472;-42.75;-14.25;1012.79;2017-11-08 08:00:00
7473;-42.75;-14.25;1013.21;2017-11-08 09:00:00
7474;-42.75;-14.25;1014.12;2017-11-08 10:00:00
7475;-42.75;-14.25;1014.41;2017-11-08 11:00:00
7476;-42.75;-14.25;1014.66;2017-11-08 12:00:00
7477;-42.75;-14.25;1014.57;2017-11-08 13:00:00
7478;-42.75;-14.25;1014.04;2017-11-08 14:00:00
7479;-42.75;-14.25;1013.16;2017-11-08 15:00:00
7480;-42.75;-14.25;1012.48;2017-11-08 16:00:00
7481;-42.75;-14.25;1011.69;2017-11-08 17:00:00
7482;-42.75;-14.25;1010.61;2017-11-08 18:00:00
7483;-42.75;-14.25;1010.89;2017-11-08 19:00:00
7484;-42.75;-14.25;1011.02;2017-11-08 20:00:00
7485;-42.75;-14.25;1011.42;2017-11-08 21:00:00
7486;-42.75;-14.25;1011.89;2017-11-08 22:00:00
7487;-42.75;-14.25;1012.24;2017-11-08 23:00:00
7488;-42.75;-14.25;1013.26;2017-11-09 00:00:00
7489;-42.75;-14.25;1013.87;2017-11-09 01:00:00
7490;-42.75;-14.25;1014.09;2017-11-09 02:00:00
7491;-42.75;-14.25;1014.08;2017-11-09 03:00:00
7492;-42.75;-14.25;1013.48;2017-11-09 04:00:00
7493;-42.75;-14.25;1012.75;2017-11-09 05:00:00
7494;-42.75;-14.25;1012.75;2017-11-09 06:00:00
7495;-42.75;-14.25;1012.77;2017-11-09 07:00:00
7496;-42.75;-14.25;1013.46;2017-11-09 08:00:00
7497;-42.75;-14.25;1013.73;2017-11-09 09:00:00
7498;-42.75;-14.25;1014.91;2017-11-09 10:00:00
7499;-42.75;-14.25;1015.04;2017-11-09 11:00:00
7500;-42.75;-14.25;1014.8;2017-11-09 12:00:00
7501;-42.75;-14.25;1014.45;2017-11-09 13:00:00
7502;-42.75;-14.25;1013.99;2017-11-09 14:00:00
7503;-42.75;-14.25;1013.32;2017-11-09 15:00:00
7504;-42.75;-14.25;1012.41;2017-11-09 16:00:00
7505;-42.75;-14.25;1011.6;2017-11-09 17:00:00
7506;-42.75;-14.25;1010.88;2017-11-09 18:00:00
7507;-42.75;-14.25;1010.51;2017-11-09 19:00:00
7508;-42.75;-14.25;1010.47;2017-11-09 20:00:00
7509;-42.75;-14.25;1010.29;2017-11-09 21:00:00
7510;-42.75;-14.25;1010.56;2017-11-09 22:00:00
7511;-42.75;-14.25;1010.99;2017-11-09 23:00:00
7512;-42.75;-14.25;1012.0;2017-11-10 00:00:00
7513;-42.75;-14.25;1012.26;2017-11-10 01:00:00
7514;-42.75;-14.25;1012.09;2017-11-10 02:00:00
7515;-42.75;-14.25;1011.85;2017-11-10 03:00:00
7516;-42.75;-14.25;1011.22;2017-11-10 04:00:00
7517;-42.75;-14.25;1011.01;2017-11-10 05:00:00
7518;-42.75;-14.25;1010.8;2017-11-10 06:00:00
7519;-42.75;-14.25;1011.11;2017-11-10 07:00:00
7520;-42.75;-14.25;1011.56;2017-11-10 08:00:00
7521;-42.75;-14.25;1012.13;2017-11-10 09:00:00
7522;-42.75;-14.25;1012.81;2017-11-10 10:00:00
7523;-42.75;-14.25;1012.93;2017-11-10 11:00:00
7524;-42.75;-14.25;1012.77;2017-11-10 12:00:00
7525;-42.75;-14.25;1012.38;2017-11-10 13:00:00
7526;-42.75;-14.25;1011.81;2017-11-10 14:00:00
7527;-42.75;-14.25;1011.04;2017-11-10 15:00:00
7528;-42.75;-14.25;1009.86;2017-11-10 16:00:00
7529;-42.75;-14.25;1008.9;2017-11-10 17:00:00
7530;-42.75;-14.25;1008.16;2017-11-10 18:00:00
7531;-42.75;-14.25;1007.92;2017-11-10 19:00:00
7532;-42.75;-14.25;1008.05;2017-11-10 20:00:00
7533;-42.75;-14.25;1008.75;2017-11-10 21:00:00
7534;-42.75;-14.25;1009.72;2017-11-10 22:00:00
7535;-42.75;-14.25;1009.67;2017-11-10 23:00:00
7536;-42.75;-14.25;1010.01;2017-11-11 00:00:00
7537;-42.75;-14.25;1010.46;2017-11-11 01:00:00
7538;-42.75;-14.25;1010.04;2017-11-11 02:00:00
7539;-42.75;-14.25;1009.78;2017-11-11 03:00:00
7540;-42.75;-14.25;1009.74;2017-11-11 04:00:00
7541;-42.75;-14.25;1009.52;2017-11-11 05:00:00
7542;-42.75;-14.25;1009.04;2017-11-11 06:00:00
7543;-42.75;-14.25;1009.45;2017-11-11 07:00:00
7544;-42.75;-14.25;1009.86;2017-11-11 08:00:00
7545;-42.75;-14.25;1010.61;2017-11-11 09:00:00
7546;-42.75;-14.25;1011.23;2017-11-11 10:00:00
7547;-42.75;-14.25;1011.47;2017-11-11 11:00:00
7548;-42.75;-14.25;1011.41;2017-11-11 12:00:00
7549;-42.75;-14.25;1010.82;2017-11-11 13:00:00
7550;-42.75;-14.25;1010.02;2017-11-11 14:00:00
7551;-42.75;-14.25;1009.02;2017-11-11 15:00:00
7552;-42.75;-14.25;1008.05;2017-11-11 16:00:00
7553;-42.75;-14.25;1006.77;2017-11-11 17:00:00
7554;-42.75;-14.25;1005.86;2017-11-11 18:00:00
7555;-42.75;-14.25;1005.81;2017-11-11 19:00:00
7556;-42.75;-14.25;1006.41;2017-11-11 20:00:00
7557;-42.75;-14.25;1007.62;2017-11-11 21:00:00
7558;-42.75;-14.25;1007.52;2017-11-11 22:00:00
7559;-42.75;-14.25;1009.11;2017-11-11 23:00:00
7560;-42.75;-14.25;1009.66;2017-11-12 00:00:00
7561;-42.75;-14.25;1010.71;2017-11-12 01:00:00
7562;-42.75;-14.25;1010.41;2017-11-12 02:00:00
7563;-42.75;-14.25;1009.97;2017-11-12 03:00:00
7564;-42.75;-14.25;1009.54;2017-11-12 04:00:00
7565;-42.75;-14.25;1008.91;2017-11-12 05:00:00
7566;-42.75;-14.25;1008.8;2017-11-12 06:00:00
7567;-42.75;-14.25;1008.82;2017-11-12 07:00:00
7568;-42.75;-14.25;1009.66;2017-11-12 08:00:00
7569;-42.75;-14.25;1010.06;2017-11-12 09:00:00
7570;-42.75;-14.25;1011.46;2017-11-12 10:00:00
7571;-42.75;-14.25;1011.83;2017-11-12 11:00:00
7572;-42.75;-14.25;1011.79;2017-11-12 12:00:00
7573;-42.75;-14.25;1011.8;2017-11-12 13:00:00
7574;-42.75;-14.25;1011.01;2017-11-12 14:00:00
7575;-42.75;-14.25;1009.91;2017-11-12 15:00:00
7576;-42.75;-14.25;1008.72;2017-11-12 16:00:00
7577;-42.75;-14.25;1007.74;2017-11-12 17:00:00
7578;-42.75;-14.25;1006.64;2017-11-12 18:00:00
7579;-42.75;-14.25;1006.38;2017-11-12 19:00:00
7580;-42.75;-14.25;1006.91;2017-11-12 20:00:00
7581;-42.75;-14.25;1008.28;2017-11-12 21:00:00
7582;-42.75;-14.25;1009.03;2017-11-12 22:00:00
7583;-42.75;-14.25;1009.98;2017-11-12 23:00:00
7584;-42.75;-14.25;1010.42;2017-11-13 00:00:00
7585;-42.75;-14.25;1010.85;2017-11-13 01:00:00
7586;-42.75;-14.25;1010.4;2017-11-13 02:00:00
7587;-42.75;-14.25;1009.66;2017-11-13 03:00:00
7588;-42.75;-14.25;1009.5;2017-11-13 04:00:00
7589;-42.75;-14.25;1008.79;2017-11-13 05:00:00
7590;-42.75;-14.25;1008.92;2017-11-13 06:00:00
7591;-42.75;-14.25;1009.1;2017-11-13 07:00:00
7592;-42.75;-14.25;1009.67;2017-11-13 08:00:00
7593;-42.75;-14.25;1009.95;2017-11-13 09:00:00
7594;-42.75;-14.25;1010.97;2017-11-13 10:00:00
7595;-42.75;-14.25;1011.28;2017-11-13 11:00:00
7596;-42.75;-14.25;1011.47;2017-11-13 12:00:00
7597;-42.75;-14.25;1011.27;2017-11-13 13:00:00
7598;-42.75;-14.25;1010.5;2017-11-13 14:00:00
7599;-42.75;-14.25;1009.64;2017-11-13 15:00:00
7600;-42.75;-14.25;1008.46;2017-11-13 16:00:00
7601;-42.75;-14.25;1008.25;2017-11-13 17:00:00
7602;-42.75;-14.25;1008.19;2017-11-13 18:00:00
7603;-42.75;-14.25;1008.18;2017-11-13 19:00:00
7604;-42.75;-14.25;1008.11;2017-11-13 20:00:00
7605;-42.75;-14.25;1009.03;2017-11-13 21:00:00
7606;-42.75;-14.25;1008.42;2017-11-13 22:00:00
7607;-42.75;-14.25;1010.05;2017-11-13 23:00:00
7608;-42.75;-14.25;1010.53;2017-11-14 00:00:00
7609;-42.75;-14.25;1011.86;2017-11-14 01:00:00
7610;-42.75;-14.25;1011.73;2017-11-14 02:00:00
7611;-42.75;-14.25;1011.17;2017-11-14 03:00:00
7612;-42.75;-14.25;1011.08;2017-11-14 04:00:00
7613;-42.75;-14.25;1010.04;2017-11-14 05:00:00
7614;-42.75;-14.25;1009.94;2017-11-14 06:00:00
7615;-42.75;-14.25;1010.21;2017-11-14 07:00:00
7616;-42.75;-14.25;1010.9;2017-11-14 08:00:00
7617;-42.75;-14.25;1011.92;2017-11-14 09:00:00
7618;-42.75;-14.25;1012.92;2017-11-14 10:00:00
7619;-42.75;-14.25;1013.66;2017-11-14 11:00:00
7620;-42.75;-14.25;1013.56;2017-11-14 12:00:00
7621;-42.75;-14.25;1013.61;2017-11-14 13:00:00
7622;-42.75;-14.25;1012.83;2017-11-14 14:00:00
7623;-42.75;-14.25;1012.69;2017-11-14 15:00:00
7624;-42.75;-14.25;1011.44;2017-11-14 16:00:00
7625;-42.75;-14.25;1010.43;2017-11-14 17:00:00
7626;-42.75;-14.25;1009.8;2017-11-14 18:00:00
7627;-42.75;-14.25;1010.73;2017-11-14 19:00:00
7628;-42.75;-14.25;1011.56;2017-11-14 20:00:00
7629;-42.75;-14.25;1011.7;2017-11-14 21:00:00
7630;-42.75;-14.25;1012.52;2017-11-14 22:00:00
7631;-42.75;-14.25;1013.27;2017-11-14 23:00:00
7632;-42.75;-14.25;1014.03;2017-11-15 00:00:00
7633;-42.75;-14.25;1014.22;2017-11-15 01:00:00
7634;-42.75;-14.25;1014.18;2017-11-15 02:00:00
7635;-42.75;-14.25;1013.88;2017-11-15 03:00:00
7636;-42.75;-14.25;1013.65;2017-11-15 04:00:00
7637;-42.75;-14.25;1012.86;2017-11-15 05:00:00
7638;-42.75;-14.25;1012.87;2017-11-15 06:00:00
7639;-42.75;-14.25;1013.1;2017-11-15 07:00:00
7640;-42.75;-14.25;1013.61;2017-11-15 08:00:00
7641;-42.75;-14.25;1014.07;2017-11-15 09:00:00
7642;-42.75;-14.25;1014.66;2017-11-15 10:00:00
7643;-42.75;-14.25;1014.93;2017-11-15 11:00:00
7644;-42.75;-14.25;1015.01;2017-11-15 12:00:00
7645;-42.75;-14.25;1015.12;2017-11-15 13:00:00
7646;-42.75;-14.25;1014.66;2017-11-15 14:00:00
7647;-42.75;-14.25;1013.48;2017-11-15 15:00:00
7648;-42.75;-14.25;1012.28;2017-11-15 16:00:00
7649;-42.75;-14.25;1011.62;2017-11-15 17:00:00
7650;-42.75;-14.25;1011.14;2017-11-15 18:00:00
7651;-42.75;-14.25;1011.51;2017-11-15 19:00:00
7652;-42.75;-14.25;1011.62;2017-11-15 20:00:00
7653;-42.75;-14.25;1012.57;2017-11-15 21:00:00
7654;-42.75;-14.25;1014.14;2017-11-15 22:00:00
7655;-42.75;-14.25;1014.46;2017-11-15 23:00:00
7656;-42.75;-14.25;1015.46;2017-11-16 00:00:00
7657;-42.75;-14.25;1015.84;2017-11-16 01:00:00
7658;-42.75;-14.25;1015.68;2017-11-16 02:00:00
7659;-42.75;-14.25;1015.89;2017-11-16 03:00:00
7660;-42.75;-14.25;1015.19;2017-11-16 04:00:00
7661;-42.75;-14.25;1015.08;2017-11-16 05:00:00
7662;-42.75;-14.25;1014.5;2017-11-16 06:00:00
7663;-42.75;-14.25;1014.8;2017-11-16 07:00:00
7664;-42.75;-14.25;1015.22;2017-11-16 08:00:00
7665;-42.75;-14.25;1015.65;2017-11-16 09:00:00
7666;-42.75;-14.25;1016.56;2017-11-16 10:00:00
7667;-42.75;-14.25;1016.46;2017-11-16 11:00:00
7668;-42.75;-14.25;1016.59;2017-11-16 12:00:00
7669;-42.75;-14.25;1016.54;2017-11-16 13:00:00
7670;-42.75;-14.25;1015.72;2017-11-16 14:00:00
7671;-42.75;-14.25;1015.09;2017-11-16 15:00:00
7672;-42.75;-14.25;1014.12;2017-11-16 16:00:00
7673;-42.75;-14.25;1013.06;2017-11-16 17:00:00
7674;-42.75;-14.25;1011.93;2017-11-16 18:00:00
7675;-42.75;-14.25;1011.7;2017-11-16 19:00:00
7676;-42.75;-14.25;1011.99;2017-11-16 20:00:00
7677;-42.75;-14.25;1012.75;2017-11-16 21:00:00
7678;-42.75;-14.25;1012.91;2017-11-16 22:00:00
7679;-42.75;-14.25;1013.59;2017-11-16 23:00:00
7680;-42.75;-14.25;1013.98;2017-11-17 00:00:00
7681;-42.75;-14.25;1014.19;2017-11-17 01:00:00
7682;-42.75;-14.25;1014.1;2017-11-17 02:00:00
7683;-42.75;-14.25;1013.96;2017-11-17 03:00:00
7684;-42.75;-14.25;1013.39;2017-11-17 04:00:00
7685;-42.75;-14.25;1012.91;2017-11-17 05:00:00
7686;-42.75;-14.25;1012.91;2017-11-17 06:00:00
7687;-42.75;-14.25;1013.2;2017-11-17 07:00:00
7688;-42.75;-14.25;1013.8;2017-11-17 08:00:00
7689;-42.75;-14.25;1014.22;2017-11-17 09:00:00
7690;-42.75;-14.25;1014.55;2017-11-17 10:00:00
7691;-42.75;-14.25;1014.91;2017-11-17 11:00:00
7692;-42.75;-14.25;1014.58;2017-11-17 12:00:00
7693;-42.75;-14.25;1014.37;2017-11-17 13:00:00
7694;-42.75;-14.25;1013.7;2017-11-17 14:00:00
7695;-42.75;-14.25;1012.94;2017-11-17 15:00:00
7696;-42.75;-14.25;1011.33;2017-11-17 16:00:00
7697;-42.75;-14.25;1010.41;2017-11-17 17:00:00
7698;-42.75;-14.25;1009.71;2017-11-17 18:00:00
7699;-42.75;-14.25;1009.61;2017-11-17 19:00:00
7700;-42.75;-14.25;1009.14;2017-11-17 20:00:00
7701;-42.75;-14.25;1009.26;2017-11-17 21:00:00
7702;-42.75;-14.25;1010.28;2017-11-17 22:00:00
7703;-42.75;-14.25;1010.96;2017-11-17 23:00:00
7704;-42.75;-14.25;1011.89;2017-11-18 00:00:00
7705;-42.75;-14.25;1012.1;2017-11-18 01:00:00
7706;-42.75;-14.25;1012.11;2017-11-18 02:00:00
7707;-42.75;-14.25;1011.93;2017-11-18 03:00:00
7708;-42.75;-14.25;1011.34;2017-11-18 04:00:00
7709;-42.75;-14.25;1011.12;2017-11-18 05:00:00
7710;-42.75;-14.25;1010.91;2017-11-18 06:00:00
