;Longitude;Latitude;Magnitude_Observada;Direcao;Data
6572;-42.75;-14.25;4.07;79.14;2017-10-01 20:00:00
6573;-42.75;-14.25;5.04;72.54;2017-10-01 21:00:00
6574;-42.75;-14.25;5.28;66.9;2017-10-01 22:00:00
6575;-42.75;-14.25;6.2;74.02;2017-10-01 23:00:00
6576;-42.75;-14.25;6.77;75.52;2017-10-02 00:00:00
6577;-42.75;-14.25;7.2;75.29;2017-10-02 01:00:00
6578;-42.75;-14.25;7.76;76.29;2017-10-02 02:00:00
6579;-42.75;-14.25;7.66;78.5;2017-10-02 03:00:00
6580;-42.75;-14.25;7.04;81.76;2017-10-02 04:00:00
6581;-42.75;-14.25;6.58;88.61;2017-10-02 05:00:00
6582;-42.75;-14.25;6.11;97.41;2017-10-02 06:00:00
6583;-42.75;-14.25;6.22;100.26;2017-10-02 07:00:00
6584;-42.75;-14.25;6.64;98.92;2017-10-02 08:00:00
6585;-42.75;-14.25;7.06;96.75;2017-10-02 09:00:00
6586;-42.75;-14.25;6.69;95.49;2017-10-02 10:00:00
6587;-42.75;-14.25;6.39;93.05;2017-10-02 11:00:00
6588;-42.75;-14.25;6.57;88.54;2017-10-02 12:00:00
6589;-42.75;-14.25;6.13;84.33;2017-10-02 13:00:00
6590;-42.75;-14.25;5.61;79.66;2017-10-02 14:00:00
6591;-42.75;-14.25;4.93;76.48;2017-10-02 15:00:00
6592;-42.75;-14.25;4.45;78.5;2017-10-02 16:00:00
6593;-42.75;-14.25;4.57;82.09;2017-10-02 17:00:00
6594;-42.75;-14.25;5.19;82.7;2017-10-02 18:00:00
6595;-42.75;-14.25;5.92;84.7;2017-10-02 19:00:00
6596;-42.75;-14.25;6.79;88.93;2017-10-02 20:00:00
6597;-42.75;-14.25;7.51;92.76;2017-10-02 21:00:00
6598;-42.75;-14.25;8.05;93.25;2017-10-02 22:00:00
6599;-42.75;-14.25;8.56;88.37;2017-10-02 23:00:00
6600;-42.75;-14.25;8.66;82.0;2017-10-03 00:00:00
6601;-42.75;-14.25;8.39;79.59;2017-10-03 01:00:00
6602;-42.75;-14.25;8.09;82.96;2017-10-03 02:00:00
6603;-42.75;-14.25;7.98;86.83;2017-10-03 03:00:00
6604;-42.75;-14.25;7.49;88.54;2017-10-03 04:00:00
6605;-42.75;-14.25;6.6;89.98;2017-10-03 05:00:00
6606;-42.75;-14.25;6.17;92.33;2017-10-03 06:00:00
6607;-42.75;-14.25;5.91;95.12;2017-10-03 07:00:00
6608;-42.75;-14.25;5.67;98.77;2017-10-03 08:00:00
6609;-42.75;-14.25;5.44;101.92;2017-10-03 09:00:00
6610;-42.75;-14.25;4.72;100.6;2017-10-03 10:00:00
6611;-42.75;-14.25;4.06;97.8;2017-10-03 11:00:00
6612;-42.75;-14.25;3.89;95.97;2017-10-03 12:00:00
6613;-42.75;-14.25;2.17;104.38;2017-10-03 13:00:00
6614;-42.75;-14.25;1.13;140.18;2017-10-03 14:00:00
6615;-42.75;-14.25;0.55;166.15;2017-10-03 15:00:00
6616;-42.75;-14.25;0.8;174.78;2017-10-03 16:00:00
6617;-42.75;-14.25;1.11;159.13;2017-10-03 17:00:00
6618;-42.75;-14.25;1.21;151.35;2017-10-03 18:00:00
6619;-42.75;-14.25;2.05;154.99;2017-10-03 19:00:00
6620;-42.75;-14.25;3.15;141.83;2017-10-03 20:00:00
6621;-42.75;-14.25;4.35;124.95;2017-10-03 21:00:00
6622;-42.75;-14.25;5.25;106.19;2017-10-03 22:00:00
6623;-42.75;-14.25;6.46;88.62;2017-10-03 23:00:00
6624;-42.75;-14.25;6.87;82.11;2017-10-04 00:00:00
6625;-42.75;-14.25;6.12;80.65;2017-10-04 01:00:00
6626;-42.75;-14.25;5.59;87.64;2017-10-04 02:00:00
6627;-42.75;-14.25;5.9;93.54;2017-10-04 03:00:00
6628;-42.75;-14.25;6.26;97.17;2017-10-04 04:00:00
6629;-42.75;-14.25;6.42;100.22;2017-10-04 05:00:00
6630;-42.75;-14.25;6.67;102.73;2017-10-04 06:00:00
6631;-42.75;-14.25;7.21;103.11;2017-10-04 07:00:00
6632;-42.75;-14.25;7.91;102.23;2017-10-04 08:00:00
6633;-42.75;-14.25;8.24;101.06;2017-10-04 09:00:00
6634;-42.75;-14.25;8.6;97.93;2017-10-04 10:00:00
6635;-42.75;-14.25;8.2;94.54;2017-10-04 11:00:00
6636;-42.75;-14.25;8.04;93.27;2017-10-04 12:00:00
6637;-42.75;-14.25;7.84;92.62;2017-10-04 13:00:00
6638;-42.75;-14.25;7.85;93.51;2017-10-04 14:00:00
6639;-42.75;-14.25;7.7;92.07;2017-10-04 15:00:00
6640;-42.75;-14.25;7.39;89.39;2017-10-04 16:00:00
6641;-42.75;-14.25;7.27;88.0;2017-10-04 17:00:00
6642;-42.75;-14.25;7.12;88.1;2017-10-04 18:00:00
6643;-42.75;-14.25;7.44;86.84;2017-10-04 19:00:00
6644;-42.75;-14.25;7.43;83.72;2017-10-04 20:00:00
6645;-42.75;-14.25;6.71;79.84;2017-10-04 21:00:00
6646;-42.75;-14.25;6.51;82.8;2017-10-04 22:00:00
6647;-42.75;-14.25;8.38;88.59;2017-10-04 23:00:00
6648;-42.75;-14.25;9.99;93.25;2017-10-05 00:00:00
6649;-42.75;-14.25;10.36;94.0;2017-10-05 01:00:00
6650;-42.75;-14.25;10.37;94.31;2017-10-05 02:00:00
6651;-42.75;-14.25;10.49;94.09;2017-10-05 03:00:00
6652;-42.75;-14.25;10.54;94.88;2017-10-05 04:00:00
6653;-42.75;-14.25;10.46;97.22;2017-10-05 05:00:00
6654;-42.75;-14.25;10.35;98.59;2017-10-05 06:00:00
6655;-42.75;-14.25;10.21;98.66;2017-10-05 07:00:00
6656;-42.75;-14.25;10.2;97.56;2017-10-05 08:00:00
6657;-42.75;-14.25;9.7;97.57;2017-10-05 09:00:00
6658;-42.75;-14.25;8.91;96.85;2017-10-05 10:00:00
6659;-42.75;-14.25;8.92;93.59;2017-10-05 11:00:00
6660;-42.75;-14.25;9.25;91.47;2017-10-05 12:00:00
6661;-42.75;-14.25;9.2;89.85;2017-10-05 13:00:00
6662;-42.75;-14.25;8.93;89.19;2017-10-05 14:00:00
6663;-42.75;-14.25;8.4;89.48;2017-10-05 15:00:00
6664;-42.75;-14.25;7.96;89.97;2017-10-05 16:00:00
6665;-42.75;-14.25;7.81;89.47;2017-10-05 17:00:00
6666;-42.75;-14.25;7.93;88.98;2017-10-05 18:00:00
6667;-42.75;-14.25;8.26;89.06;2017-10-05 19:00:00
6668;-42.75;-14.25;8.49;85.98;2017-10-05 20:00:00
6669;-42.75;-14.25;8.16;82.77;2017-10-05 21:00:00
6670;-42.75;-14.25;7.43;84.23;2017-10-05 22:00:00
6671;-42.75;-14.25;7.99;89.0;2017-10-05 23:00:00
6672;-42.75;-14.25;8.64;91.9;2017-10-06 00:00:00
6673;-42.75;-14.25;9.1;92.4;2017-10-06 01:00:00
6674;-42.75;-14.25;9.32;91.9;2017-10-06 02:00:00
6675;-42.75;-14.25;9.17;90.98;2017-10-06 03:00:00
6676;-42.75;-14.25;8.97;90.66;2017-10-06 04:00:00
6677;-42.75;-14.25;8.75;92.51;2017-10-06 05:00:00
6678;-42.75;-14.25;8.52;97.66;2017-10-06 06:00:00
6679;-42.75;-14.25;8.51;101.49;2017-10-06 07:00:00
6680;-42.75;-14.25;8.5;102.82;2017-10-06 08:00:00
6681;-42.75;-14.25;8.45;103.22;2017-10-06 09:00:00
6682;-42.75;-14.25;7.97;101.57;2017-10-06 10:00:00
6683;-42.75;-14.25;7.62;99.79;2017-10-06 11:00:00
6684;-42.75;-14.25;7.19;97.21;2017-10-06 12:00:00
6685;-42.75;-14.25;7.01;95.02;2017-10-06 13:00:00
6686;-42.75;-14.25;6.85;93.26;2017-10-06 14:00:00
6687;-42.75;-14.25;6.69;92.3;2017-10-06 15:00:00
6688;-42.75;-14.25;6.61;93.0;2017-10-06 16:00:00
6689;-42.75;-14.25;6.54;93.86;2017-10-06 17:00:00
6690;-42.75;-14.25;6.6;93.13;2017-10-06 18:00:00
6691;-42.75;-14.25;6.85;90.81;2017-10-06 19:00:00
6692;-42.75;-14.25;6.99;86.97;2017-10-06 20:00:00
6693;-42.75;-14.25;6.72;77.01;2017-10-06 21:00:00
6694;-42.75;-14.25;6.8;69.97;2017-10-06 22:00:00
6695;-42.75;-14.25;6.91;71.48;2017-10-06 23:00:00
6696;-42.75;-14.25;7.01;75.58;2017-10-07 00:00:00
6697;-42.75;-14.25;7.46;81.92;2017-10-07 01:00:00
6698;-42.75;-14.25;7.84;86.84;2017-10-07 02:00:00
6699;-42.75;-14.25;7.94;90.37;2017-10-07 03:00:00
6700;-42.75;-14.25;7.83;90.9;2017-10-07 04:00:00
6701;-42.75;-14.25;7.78;90.94;2017-10-07 05:00:00
6702;-42.75;-14.25;7.65;92.14;2017-10-07 06:00:00
6703;-42.75;-14.25;7.68;92.74;2017-10-07 07:00:00
6704;-42.75;-14.25;7.56;93.58;2017-10-07 08:00:00
6705;-42.75;-14.25;7.46;93.67;2017-10-07 09:00:00
6706;-42.75;-14.25;7.92;91.17;2017-10-07 10:00:00
6707;-42.75;-14.25;7.85;89.23;2017-10-07 11:00:00
6708;-42.75;-14.25;7.06;88.48;2017-10-07 12:00:00
6709;-42.75;-14.25;6.27;90.0;2017-10-07 13:00:00
6710;-42.75;-14.25;5.6;91.88;2017-10-07 14:00:00
6711;-42.75;-14.25;5.26;93.38;2017-10-07 15:00:00
6712;-42.75;-14.25;5.01;93.61;2017-10-07 16:00:00
6713;-42.75;-14.25;4.78;94.37;2017-10-07 17:00:00
6714;-42.75;-14.25;4.57;96.05;2017-10-07 18:00:00
6715;-42.75;-14.25;4.53;94.2;2017-10-07 19:00:00
6716;-42.75;-14.25;4.92;86.63;2017-10-07 20:00:00
6717;-42.75;-14.25;5.59;73.06;2017-10-07 21:00:00
6718;-42.75;-14.25;6.45;67.42;2017-10-07 22:00:00
6719;-42.75;-14.25;6.38;71.38;2017-10-07 23:00:00
6720;-42.75;-14.25;6.1;81.31;2017-10-08 00:00:00
6721;-42.75;-14.25;7.05;90.8;2017-10-08 01:00:00
6722;-42.75;-14.25;8.02;94.46;2017-10-08 02:00:00
6723;-42.75;-14.25;8.48;97.19;2017-10-08 03:00:00
6724;-42.75;-14.25;8.69;98.18;2017-10-08 04:00:00
6725;-42.75;-14.25;8.9;97.99;2017-10-08 05:00:00
6726;-42.75;-14.25;9.12;96.68;2017-10-08 06:00:00
6727;-42.75;-14.25;9.37;96.32;2017-10-08 07:00:00
6728;-42.75;-14.25;9.41;96.39;2017-10-08 08:00:00
6729;-42.75;-14.25;9.05;97.36;2017-10-08 09:00:00
6730;-42.75;-14.25;9.47;96.22;2017-10-08 10:00:00
6731;-42.75;-14.25;9.18;95.93;2017-10-08 11:00:00
6732;-42.75;-14.25;8.34;96.12;2017-10-08 12:00:00
6733;-42.75;-14.25;7.57;96.0;2017-10-08 13:00:00
6734;-42.75;-14.25;6.63;94.76;2017-10-08 14:00:00
6735;-42.75;-14.25;5.73;94.72;2017-10-08 15:00:00
6736;-42.75;-14.25;5.18;95.03;2017-10-08 16:00:00
6737;-42.75;-14.25;4.97;94.06;2017-10-08 17:00:00
6738;-42.75;-14.25;4.82;94.45;2017-10-08 18:00:00
6739;-42.75;-14.25;5.03;93.83;2017-10-08 19:00:00
6740;-42.75;-14.25;5.34;91.72;2017-10-08 20:00:00
6741;-42.75;-14.25;5.56;88.83;2017-10-08 21:00:00
6742;-42.75;-14.25;6.0;88.69;2017-10-08 22:00:00
6743;-42.75;-14.25;6.63;85.76;2017-10-08 23:00:00
6744;-42.75;-14.25;7.85;88.21;2017-10-09 00:00:00
6745;-42.75;-14.25;9.02;91.92;2017-10-09 01:00:00
6746;-42.75;-14.25;9.49;93.16;2017-10-09 02:00:00
6747;-42.75;-14.25;9.51;92.83;2017-10-09 03:00:00
6748;-42.75;-14.25;9.45;92.67;2017-10-09 04:00:00
6749;-42.75;-14.25;9.55;91.73;2017-10-09 05:00:00
6750;-42.75;-14.25;9.59;90.07;2017-10-09 06:00:00
6751;-42.75;-14.25;9.74;88.83;2017-10-09 07:00:00
6752;-42.75;-14.25;9.58;89.45;2017-10-09 08:00:00
6753;-42.75;-14.25;9.19;91.43;2017-10-09 09:00:00
6754;-42.75;-14.25;8.98;91.49;2017-10-09 10:00:00
6755;-42.75;-14.25;8.5;91.48;2017-10-09 11:00:00
6756;-42.75;-14.25;7.41;94.09;2017-10-09 12:00:00
6757;-42.75;-14.25;6.69;96.53;2017-10-09 13:00:00
6758;-42.75;-14.25;5.94;100.87;2017-10-09 14:00:00
6759;-42.75;-14.25;5.25;108.23;2017-10-09 15:00:00
6760;-42.75;-14.25;4.84;114.84;2017-10-09 16:00:00
6761;-42.75;-14.25;4.85;115.83;2017-10-09 17:00:00
6762;-42.75;-14.25;4.9;112.98;2017-10-09 18:00:00
6763;-42.75;-14.25;4.97;107.67;2017-10-09 19:00:00
6764;-42.75;-14.25;5.27;99.84;2017-10-09 20:00:00
6765;-42.75;-14.25;5.46;82.59;2017-10-09 21:00:00
6766;-42.75;-14.25;5.09;76.04;2017-10-09 22:00:00
6767;-42.75;-14.25;5.41;75.92;2017-10-09 23:00:00
6768;-42.75;-14.25;6.19;85.66;2017-10-10 00:00:00
6769;-42.75;-14.25;8.1;91.56;2017-10-10 01:00:00
6770;-42.75;-14.25;8.72;91.31;2017-10-10 02:00:00
6771;-42.75;-14.25;8.68;88.55;2017-10-10 03:00:00
6772;-42.75;-14.25;8.65;86.81;2017-10-10 04:00:00
6773;-42.75;-14.25;8.59;87.13;2017-10-10 05:00:00
6774;-42.75;-14.25;8.33;89.65;2017-10-10 06:00:00
6775;-42.75;-14.25;8.39;92.02;2017-10-10 07:00:00
6776;-42.75;-14.25;8.62;93.51;2017-10-10 08:00:00
6777;-42.75;-14.25;8.32;94.93;2017-10-10 09:00:00
6778;-42.75;-14.25;8.65;93.72;2017-10-10 10:00:00
6779;-42.75;-14.25;8.35;92.64;2017-10-10 11:00:00
6780;-42.75;-14.25;7.93;91.92;2017-10-10 12:00:00
6781;-42.75;-14.25;7.49;91.4;2017-10-10 13:00:00
6782;-42.75;-14.25;7.04;90.59;2017-10-10 14:00:00
6783;-42.75;-14.25;6.6;89.97;2017-10-10 15:00:00
6784;-42.75;-14.25;6.04;90.51;2017-10-10 16:00:00
6785;-42.75;-14.25;5.79;93.45;2017-10-10 17:00:00
6786;-42.75;-14.25;5.86;94.93;2017-10-10 18:00:00
6787;-42.75;-14.25;6.16;94.54;2017-10-10 19:00:00
6788;-42.75;-14.25;6.24;92.09;2017-10-10 20:00:00
6789;-42.75;-14.25;5.73;86.06;2017-10-10 21:00:00
6790;-42.75;-14.25;5.09;81.32;2017-10-10 22:00:00
6791;-42.75;-14.25;5.4;77.46;2017-10-10 23:00:00
6792;-42.75;-14.25;5.9;80.65;2017-10-11 00:00:00
6793;-42.75;-14.25;6.4;86.48;2017-10-11 01:00:00
6794;-42.75;-14.25;7.21;91.42;2017-10-11 02:00:00
6795;-42.75;-14.25;7.69;93.06;2017-10-11 03:00:00
6796;-42.75;-14.25;7.84;94.03;2017-10-11 04:00:00
6797;-42.75;-14.25;7.78;94.53;2017-10-11 05:00:00
6798;-42.75;-14.25;7.83;96.09;2017-10-11 06:00:00
6799;-42.75;-14.25;7.93;96.23;2017-10-11 07:00:00
6800;-42.75;-14.25;8.12;96.52;2017-10-11 08:00:00
6801;-42.75;-14.25;8.24;96.52;2017-10-11 09:00:00
6802;-42.75;-14.25;7.81;96.79;2017-10-11 10:00:00
6803;-42.75;-14.25;7.83;94.96;2017-10-11 11:00:00
6804;-42.75;-14.25;7.69;94.14;2017-10-11 12:00:00
6805;-42.75;-14.25;7.35;93.71;2017-10-11 13:00:00
6806;-42.75;-14.25;6.96;92.27;2017-10-11 14:00:00
6807;-42.75;-14.25;6.5;90.59;2017-10-11 15:00:00
6808;-42.75;-14.25;6.22;90.06;2017-10-11 16:00:00
6809;-42.75;-14.25;6.09;90.12;2017-10-11 17:00:00
6810;-42.75;-14.25;6.11;89.26;2017-10-11 18:00:00
6811;-42.75;-14.25;6.28;89.03;2017-10-11 19:00:00
6812;-42.75;-14.25;6.51;88.52;2017-10-11 20:00:00
6813;-42.75;-14.25;6.1;85.67;2017-10-11 21:00:00
6814;-42.75;-14.25;5.73;84.23;2017-10-11 22:00:00
6815;-42.75;-14.25;6.15;84.08;2017-10-11 23:00:00
6816;-42.75;-14.25;7.14;89.05;2017-10-12 00:00:00
6817;-42.75;-14.25;8.25;93.11;2017-10-12 01:00:00
6818;-42.75;-14.25;8.63;93.68;2017-10-12 02:00:00
6819;-42.75;-14.25;8.39;92.03;2017-10-12 03:00:00
6820;-42.75;-14.25;8.12;91.74;2017-10-12 04:00:00
6821;-42.75;-14.25;7.77;91.81;2017-10-12 05:00:00
6822;-42.75;-14.25;7.47;92.98;2017-10-12 06:00:00
6823;-42.75;-14.25;7.3;94.73;2017-10-12 07:00:00
6824;-42.75;-14.25;7.17;97.08;2017-10-12 08:00:00
6825;-42.75;-14.25;7.01;99.24;2017-10-12 09:00:00
6826;-42.75;-14.25;7.06;100.58;2017-10-12 10:00:00
6827;-42.75;-14.25;6.97;97.32;2017-10-12 11:00:00
6828;-42.75;-14.25;6.85;94.71;2017-10-12 12:00:00
6829;-42.75;-14.25;6.51;94.16;2017-10-12 13:00:00
6830;-42.75;-14.25;6.14;94.33;2017-10-12 14:00:00
6831;-42.75;-14.25;5.85;94.6;2017-10-12 15:00:00
6832;-42.75;-14.25;5.86;94.2;2017-10-12 16:00:00
6833;-42.75;-14.25;5.88;93.71;2017-10-12 17:00:00
6834;-42.75;-14.25;6.19;92.3;2017-10-12 18:00:00
6835;-42.75;-14.25;6.48;90.47;2017-10-12 19:00:00
6836;-42.75;-14.25;6.85;89.1;2017-10-12 20:00:00
6837;-42.75;-14.25;6.73;88.16;2017-10-12 21:00:00
6838;-42.75;-14.25;6.14;89.7;2017-10-12 22:00:00
6839;-42.75;-14.25;6.71;89.37;2017-10-12 23:00:00
6840;-42.75;-14.25;7.43;88.69;2017-10-13 00:00:00
6841;-42.75;-14.25;8.13;89.97;2017-10-13 01:00:00
6842;-42.75;-14.25;8.69;91.26;2017-10-13 02:00:00
6843;-42.75;-14.25;8.69;92.4;2017-10-13 03:00:00
6844;-42.75;-14.25;8.53;92.25;2017-10-13 04:00:00
6845;-42.75;-14.25;8.35;93.02;2017-10-13 05:00:00
6846;-42.75;-14.25;8.35;93.84;2017-10-13 06:00:00
6847;-42.75;-14.25;8.28;94.34;2017-10-13 07:00:00
6848;-42.75;-14.25;8.06;94.99;2017-10-13 08:00:00
6849;-42.75;-14.25;7.92;96.05;2017-10-13 09:00:00
6850;-42.75;-14.25;7.55;98.16;2017-10-13 10:00:00
6851;-42.75;-14.25;7.38;95.07;2017-10-13 11:00:00
6852;-42.75;-14.25;7.06;92.01;2017-10-13 12:00:00
6853;-42.75;-14.25;6.63;89.74;2017-10-13 13:00:00
6854;-42.75;-14.25;6.01;86.89;2017-10-13 14:00:00
6855;-42.75;-14.25;5.41;86.22;2017-10-13 15:00:00
6856;-42.75;-14.25;5.15;87.58;2017-10-13 16:00:00
6857;-42.75;-14.25;5.25;88.38;2017-10-13 17:00:00
6858;-42.75;-14.25;5.52;87.72;2017-10-13 18:00:00
6859;-42.75;-14.25;5.92;87.76;2017-10-13 19:00:00
6860;-42.75;-14.25;6.52;87.53;2017-10-13 20:00:00
6861;-42.75;-14.25;6.71;86.22;2017-10-13 21:00:00
6862;-42.75;-14.25;7.17;87.7;2017-10-13 22:00:00
6863;-42.75;-14.25;7.91;86.92;2017-10-13 23:00:00
6864;-42.75;-14.25;8.41;87.29;2017-10-14 00:00:00
6865;-42.75;-14.25;8.89;87.87;2017-10-14 01:00:00
6866;-42.75;-14.25;9.04;88.9;2017-10-14 02:00:00
6867;-42.75;-14.25;8.86;90.72;2017-10-14 03:00:00
6868;-42.75;-14.25;8.55;92.37;2017-10-14 04:00:00
6869;-42.75;-14.25;8.41;93.46;2017-10-14 05:00:00
6870;-42.75;-14.25;8.48;93.85;2017-10-14 06:00:00
6871;-42.75;-14.25;8.61;94.02;2017-10-14 07:00:00
6872;-42.75;-14.25;8.69;95.47;2017-10-14 08:00:00
6873;-42.75;-14.25;8.39;96.09;2017-10-14 09:00:00
6874;-42.75;-14.25;9.15;92.8;2017-10-14 10:00:00
6875;-42.75;-14.25;7.71;91.77;2017-10-14 11:00:00
6876;-42.75;-14.25;6.91;91.38;2017-10-14 12:00:00
6877;-42.75;-14.25;6.23;89.92;2017-10-14 13:00:00
6878;-42.75;-14.25;5.2;90.47;2017-10-14 14:00:00
6879;-42.75;-14.25;4.29;94.85;2017-10-14 15:00:00
6880;-42.75;-14.25;3.64;102.01;2017-10-14 16:00:00
6881;-42.75;-14.25;3.37;104.86;2017-10-14 17:00:00
6882;-42.75;-14.25;3.51;101.14;2017-10-14 18:00:00
6883;-42.75;-14.25;3.79;96.18;2017-10-14 19:00:00
6884;-42.75;-14.25;4.46;91.08;2017-10-14 20:00:00
6885;-42.75;-14.25;5.37;88.19;2017-10-14 21:00:00
6886;-42.75;-14.25;6.28;89.0;2017-10-14 22:00:00
6887;-42.75;-14.25;6.52;88.19;2017-10-14 23:00:00
6888;-42.75;-14.25;6.4;87.38;2017-10-15 00:00:00
6889;-42.75;-14.25;6.64;84.61;2017-10-15 01:00:00
6890;-42.75;-14.25;7.69;85.47;2017-10-15 02:00:00
6891;-42.75;-14.25;8.22;87.98;2017-10-15 03:00:00
6892;-42.75;-14.25;7.61;91.77;2017-10-15 04:00:00
6893;-42.75;-14.25;7.16;96.31;2017-10-15 05:00:00
6894;-42.75;-14.25;6.88;96.26;2017-10-15 06:00:00
6895;-42.75;-14.25;6.57;95.64;2017-10-15 07:00:00
6896;-42.75;-14.25;6.47;97.86;2017-10-15 08:00:00
6897;-42.75;-14.25;6.68;102.39;2017-10-15 09:00:00
6898;-42.75;-14.25;5.91;101.75;2017-10-15 10:00:00
6899;-42.75;-14.25;5.11;100.35;2017-10-15 11:00:00
6900;-42.75;-14.25;4.78;98.4;2017-10-15 12:00:00
6901;-42.75;-14.25;4.35;96.65;2017-10-15 13:00:00
6902;-42.75;-14.25;3.86;103.08;2017-10-15 14:00:00
6903;-42.75;-14.25;3.83;113.53;2017-10-15 15:00:00
6904;-42.75;-14.25;4.37;126.45;2017-10-15 16:00:00
6905;-42.75;-14.25;4.71;132.36;2017-10-15 17:00:00
6906;-42.75;-14.25;4.74;129.44;2017-10-15 18:00:00
6907;-42.75;-14.25;4.81;117.96;2017-10-15 19:00:00
6908;-42.75;-14.25;5.56;97.17;2017-10-15 20:00:00
6909;-42.75;-14.25;6.83;75.83;2017-10-15 21:00:00
6910;-42.75;-14.25;7.4;72.23;2017-10-15 22:00:00
6911;-42.75;-14.25;7.75;76.74;2017-10-15 23:00:00
6912;-42.75;-14.25;9.5;89.8;2017-10-16 00:00:00
6913;-42.75;-14.25;10.95;93.82;2017-10-16 01:00:00
6914;-42.75;-14.25;10.26;93.88;2017-10-16 02:00:00
6915;-42.75;-14.25;9.91;94.93;2017-10-16 03:00:00
6916;-42.75;-14.25;10.25;96.19;2017-10-16 04:00:00
6917;-42.75;-14.25;10.47;96.81;2017-10-16 05:00:00
6918;-42.75;-14.25;9.89;96.42;2017-10-16 06:00:00
6919;-42.75;-14.25;9.47;94.86;2017-10-16 07:00:00
6920;-42.75;-14.25;9.82;94.72;2017-10-16 08:00:00
6921;-42.75;-14.25;9.31;97.29;2017-10-16 09:00:00
6922;-42.75;-14.25;10.25;98.99;2017-10-16 10:00:00
6923;-42.75;-14.25;9.84;101.46;2017-10-16 11:00:00
6924;-42.75;-14.25;9.28;103.27;2017-10-16 12:00:00
6925;-42.75;-14.25;8.78;104.2;2017-10-16 13:00:00
6926;-42.75;-14.25;8.48;104.65;2017-10-16 14:00:00
6927;-42.75;-14.25;8.12;105.14;2017-10-16 15:00:00
6928;-42.75;-14.25;7.85;105.43;2017-10-16 16:00:00
6929;-42.75;-14.25;7.81;105.23;2017-10-16 17:00:00
6930;-42.75;-14.25;7.82;104.72;2017-10-16 18:00:00
6931;-42.75;-14.25;8.0;103.22;2017-10-16 19:00:00
6932;-42.75;-14.25;8.16;100.89;2017-10-16 20:00:00
6933;-42.75;-14.25;7.51;96.78;2017-10-16 21:00:00
6934;-42.75;-14.25;7.18;96.49;2017-10-16 22:00:00
6935;-42.75;-14.25;7.59;96.74;2017-10-16 23:00:00
6936;-42.75;-14.25;7.89;96.93;2017-10-17 00:00:00
6937;-42.75;-14.25;8.0;96.71;2017-10-17 01:00:00
6938;-42.75;-14.25;8.05;96.8;2017-10-17 02:00:00
6939;-42.75;-14.25;8.02;95.21;2017-10-17 03:00:00
6940;-42.75;-14.25;7.67;93.66;2017-10-17 04:00:00
6941;-42.75;-14.25;7.55;94.13;2017-10-17 05:00:00
6942;-42.75;-14.25;7.57;97.01;2017-10-17 06:00:00
6943;-42.75;-14.25;7.7;100.25;2017-10-17 07:00:00
6944;-42.75;-14.25;7.84;102.39;2017-10-17 08:00:00
6945;-42.75;-14.25;7.43;103.21;2017-10-17 09:00:00
6946;-42.75;-14.25;8.41;100.24;2017-10-17 10:00:00
6947;-42.75;-14.25;8.89;98.47;2017-10-17 11:00:00
6948;-42.75;-14.25;8.42;97.08;2017-10-17 12:00:00
6949;-42.75;-14.25;8.29;96.9;2017-10-17 13:00:00
6950;-42.75;-14.25;8.32;99.36;2017-10-17 14:00:00
6951;-42.75;-14.25;8.15;100.33;2017-10-17 15:00:00
6952;-42.75;-14.25;8.31;101.98;2017-10-17 16:00:00
6953;-42.75;-14.25;8.43;104.53;2017-10-17 17:00:00
6954;-42.75;-14.25;8.54;105.71;2017-10-17 18:00:00
6955;-42.75;-14.25;8.31;104.87;2017-10-17 19:00:00
6956;-42.75;-14.25;8.29;101.45;2017-10-17 20:00:00
6957;-42.75;-14.25;7.97;99.42;2017-10-17 21:00:00
6958;-42.75;-14.25;7.58;102.22;2017-10-17 22:00:00
6959;-42.75;-14.25;8.19;103.8;2017-10-17 23:00:00
6960;-42.75;-14.25;8.97;102.87;2017-10-18 00:00:00
6961;-42.75;-14.25;9.34;103.16;2017-10-18 01:00:00
6962;-42.75;-14.25;9.39;103.92;2017-10-18 02:00:00
6963;-42.75;-14.25;9.18;103.56;2017-10-18 03:00:00
6964;-42.75;-14.25;9.1;101.81;2017-10-18 04:00:00
6965;-42.75;-14.25;9.1;99.62;2017-10-18 05:00:00
6966;-42.75;-14.25;8.84;98.35;2017-10-18 06:00:00
6967;-42.75;-14.25;8.31;97.6;2017-10-18 07:00:00
6968;-42.75;-14.25;8.01;98.19;2017-10-18 08:00:00
6969;-42.75;-14.25;7.6;100.74;2017-10-18 09:00:00
6970;-42.75;-14.25;8.13;105.18;2017-10-18 10:00:00
6971;-42.75;-14.25;7.73;103.78;2017-10-18 11:00:00
6972;-42.75;-14.25;7.61;98.42;2017-10-18 12:00:00
6973;-42.75;-14.25;7.38;95.01;2017-10-18 13:00:00
6974;-42.75;-14.25;7.18;91.61;2017-10-18 14:00:00
6975;-42.75;-14.25;6.81;86.01;2017-10-18 15:00:00
6976;-42.75;-14.25;6.92;81.16;2017-10-18 16:00:00
6977;-42.75;-14.25;7.26;79.58;2017-10-18 17:00:00
6978;-42.75;-14.25;7.25;79.84;2017-10-18 18:00:00
6979;-42.75;-14.25;7.03;83.21;2017-10-18 19:00:00
6980;-42.75;-14.25;6.83;88.54;2017-10-18 20:00:00
6981;-42.75;-14.25;6.56;91.38;2017-10-18 21:00:00
