Data;VentoPrevisto;VentoC;Chuva;Pressao;Temperatura;Direcao;V_d1;V_l1;V_l2;V_l3;V_l4;V_l5;V_l6;V_l7;C_l1;C_l2;C_l3;C_l4;C_l5;C_l6;C_l7;D_l1;D_l2;D_l3;D_l4;D_l5;D_l6;D_l7;P_l1;P_l2;P_l3;P_l4;P_l5;P_l6;P_l7;T_l1;T_l2;T_l3;T_l4;T_l5;T_l6;T_l7;T_VP1;T_VP2;T_VP3;T_VP4;T_VP5;T_VP6;T_VP7;Y_est;residual;rabs
2017-02-06 15:00:00;2.59;2.114;0.06;1012.01;32.21;4.73;2.188;2.46;1.627;1.969;2.404;1.138;1.215;4.23;0.08;0.1;0.12;0.19;0.37;0.43;1.39;34.32;69.31;89.36;99.49;114.43;110.0;114.19;1012.92;1013.72;1014.19;1014.18;1013.55;1013.05;1012.57;26.38;25.51;24.88;24.57;24.55;22.2;22.07;2.72;2.7;2.36;1.99;2.22;2.21;2.07;2.396961212158203;0.20896121215820296;0.20896121215820296
2017-02-06 16:00:00;2.47;2.188;0.05;1010.63;32.22;341.61;2.649;2.114;2.46;1.627;1.969;2.404;1.138;1.215;0.06;0.08;0.1;0.12;0.19;0.37;0.43;4.73;34.32;69.31;89.36;99.49;114.43;110.0;1012.01;1012.92;1013.72;1014.19;1014.18;1013.55;1013.05;32.21;26.38;25.51;24.88;24.57;24.55;22.2;2.59;2.72;2.7;2.36;1.99;2.22;2.21;2.237821102142334;-0.41117889785766604;0.41117889785766604
2017-02-06 17:00:00;2.89;2.649;0.03;1009.68;31.68;330.31;2.0;2.188;2.114;2.46;1.627;1.969;2.404;1.138;0.05;0.06;0.08;0.1;0.12;0.19;0.37;341.61;4.73;34.32;69.31;89.36;99.49;114.43;1010.63;1012.01;1012.92;1013.72;1014.19;1014.18;1013.55;32.22;32.21;26.38;25.51;24.88;24.57;24.55;2.47;2.59;2.72;2.7;2.36;1.99;2.22;3.472929000854492;1.4729290008544922;1.4729290008544922
2017-02-06 18:00:00;3.09;2.0;0.41;1008.81;31.15;336.07;1.998;2.649;2.188;2.114;2.46;1.627;1.969;2.404;0.03;0.05;0.06;0.08;0.1;0.12;0.19;330.31;341.61;4.73;34.32;69.31;89.36;99.49;1009.68;1010.63;1012.01;1012.92;1013.72;1014.19;1014.18;31.68;32.22;32.21;26.38;25.51;24.88;24.57;2.89;2.47;2.59;2.72;2.7;2.36;1.99;2.9924068450927734;0.9944068450927734;0.9944068450927734
2017-02-06 19:00:00;3.36;1.998;0.01;1008.77;30.56;358.12;2.138;2.0;2.649;2.188;2.114;2.46;1.627;1.969;0.41;0.03;0.05;0.06;0.08;0.1;0.12;336.07;330.31;341.61;4.73;34.32;69.31;89.36;1008.81;1009.68;1010.63;1012.01;1012.92;1013.72;1014.19;31.15;31.68;32.22;32.21;26.38;25.51;24.88;3.09;2.89;2.47;2.59;2.72;2.7;2.36;3.1590824127197266;1.0210824127197267;1.0210824127197267
2017-02-06 20:00:00;3.07;2.138;0.09;1008.2;30.62;11.85;2.57;1.998;2.0;2.649;2.188;2.114;2.46;1.627;0.01;0.41;0.03;0.05;0.06;0.08;0.1;358.12;336.07;330.31;341.61;4.73;34.32;69.31;1008.77;1008.81;1009.68;1010.63;1012.01;1012.92;1013.72;30.56;31.15;31.68;32.22;32.21;26.38;25.51;3.36;3.09;2.89;2.47;2.59;2.72;2.7;2.9071669578552246;0.33716695785522477;0.33716695785522477
2017-02-06 21:00:00;2.83;2.57;0.0;1007.35;28.19;26.31;3.697;2.138;1.998;2.0;2.649;2.188;2.114;2.46;0.09;0.01;0.41;0.03;0.05;0.06;0.08;11.85;358.12;336.07;330.31;341.61;4.73;34.32;1008.2;1008.77;1008.81;1009.68;1010.63;1012.01;1012.92;30.62;30.56;31.15;31.68;32.22;32.21;26.38;3.07;3.36;3.09;2.89;2.47;2.59;2.72;3.67620849609375;-0.020791503906250064;0.020791503906250064
2017-02-06 22:00:00;2.15;3.697;0.0;1008.47;26.28;60.6;3.966;2.57;2.138;1.998;2.0;2.649;2.188;2.114;0.0;0.09;0.01;0.41;0.03;0.05;0.06;26.31;11.85;358.12;336.07;330.31;341.61;4.73;1007.35;1008.2;1008.77;1008.81;1009.68;1010.63;1012.01;28.19;30.62;30.56;31.15;31.68;32.22;32.21;2.83;3.07;3.36;3.09;2.89;2.47;2.59;4.022684574127197;0.056684574127197074;0.056684574127197074
2017-02-06 23:00:00;1.56;3.966;0.0;1009.28;25.81;75.28;4.415;3.697;2.57;2.138;1.998;2.0;2.649;2.188;0.0;0.0;0.09;0.01;0.41;0.03;0.05;60.6;26.31;11.85;358.12;336.07;330.31;341.61;1008.47;1007.35;1008.2;1008.77;1008.81;1009.68;1010.63;26.28;28.19;30.62;30.56;31.15;31.68;32.22;2.15;2.83;3.07;3.36;3.09;2.89;2.47;4.689949989318848;0.2749499893188476;0.2749499893188476
2017-02-07 00:00:00;1.28;4.415;0.0;1010.12;25.58;100.27;6.354;3.966;3.697;2.57;2.138;1.998;2.0;2.649;0.0;0.0;0.0;0.09;0.01;0.41;0.03;75.28;60.6;26.31;11.85;358.12;336.07;330.31;1009.28;1008.47;1007.35;1008.2;1008.77;1008.81;1009.68;25.81;26.28;28.19;30.62;30.56;31.15;31.68;1.56;2.15;2.83;3.07;3.36;3.09;2.89;4.543576240539551;-1.8104237594604493;1.8104237594604493
2017-02-07 01:00:00;1.71;6.354;0.0;1010.01;25.4;106.73;5.175;4.415;3.966;3.697;2.57;2.138;1.998;2.0;0.0;0.0;0.0;0.0;0.09;0.01;0.41;100.27;75.28;60.6;26.31;11.85;358.12;336.07;1010.12;1009.28;1008.47;1007.35;1008.2;1008.77;1008.81;25.58;25.81;26.28;28.19;30.62;30.56;31.15;1.28;1.56;2.15;2.83;3.07;3.36;3.09;6.430316925048828;1.2553169250488283;1.2553169250488283
2017-02-07 02:00:00;1.75;5.175;0.15;1010.24;25.14;111.24;4.81;6.354;4.415;3.966;3.697;2.57;2.138;1.998;0.0;0.0;0.0;0.0;0.0;0.09;0.01;106.73;100.27;75.28;60.6;26.31;11.85;358.12;1010.01;1010.12;1009.28;1008.47;1007.35;1008.2;1008.77;25.4;25.58;25.81;26.28;28.19;30.62;30.56;1.71;1.28;1.56;2.15;2.83;3.07;3.36;4.972895622253418;0.16289562225341836;0.16289562225341836
2017-02-07 03:00:00;2.16;4.81;0.86;1010.61;24.01;94.22;4.32;5.175;6.354;4.415;3.966;3.697;2.57;2.138;0.15;0.0;0.0;0.0;0.0;0.0;0.09;111.24;106.73;100.27;75.28;60.6;26.31;11.85;1010.24;1010.01;1010.12;1009.28;1008.47;1007.35;1008.2;25.14;25.4;25.58;25.81;26.28;28.19;30.62;1.75;1.71;1.28;1.56;2.15;2.83;3.07;4.808974742889404;0.488974742889404;0.488974742889404
2017-02-07 04:00:00;2.95;4.32;1.62;1009.9;23.83;86.3;4.846;4.81;5.175;6.354;4.415;3.966;3.697;2.57;0.86;0.15;0.0;0.0;0.0;0.0;0.0;94.22;111.24;106.73;100.27;75.28;60.6;26.31;1010.61;1010.24;1010.01;1010.12;1009.28;1008.47;1007.35;24.01;25.14;25.4;25.58;25.81;26.28;28.19;2.16;1.75;1.71;1.28;1.56;2.15;2.83;4.268312931060791;-0.5776870689392091;0.5776870689392091
2017-02-07 05:00:00;4.07;4.846;0.8;1009.7;23.0;84.61;4.765;4.32;4.81;5.175;6.354;4.415;3.966;3.697;1.62;0.86;0.15;0.0;0.0;0.0;0.0;86.3;94.22;111.24;106.73;100.27;75.28;60.6;1009.9;1010.61;1010.24;1010.01;1010.12;1009.28;1008.47;23.83;24.01;25.14;25.4;25.58;25.81;26.28;2.95;2.16;1.75;1.71;1.28;1.56;2.15;4.965771675109863;0.2007716751098636;0.2007716751098636
2017-02-07 06:00:00;4.37;4.765;0.16;1009.81;23.02;83.98;5.075;4.846;4.32;4.81;5.175;6.354;4.415;3.966;0.8;1.62;0.86;0.15;0.0;0.0;0.0;84.61;86.3;94.22;111.24;106.73;100.27;75.28;1009.7;1009.9;1010.61;1010.24;1010.01;1010.12;1009.28;23.0;23.83;24.01;25.14;25.4;25.58;25.81;4.07;2.95;2.16;1.75;1.71;1.28;1.56;4.699254989624023;-0.37574501037597674;0.37574501037597674
2017-02-07 07:00:00;4.07;5.075;0.46;1010.62;23.02;84.63;3.918;4.765;4.846;4.32;4.81;5.175;6.354;4.415;0.16;0.8;1.62;0.86;0.15;0.0;0.0;83.98;84.61;86.3;94.22;111.24;106.73;100.27;1009.81;1009.7;1009.9;1010.61;1010.24;1010.01;1010.12;23.02;23.0;23.83;24.01;25.14;25.4;25.58;4.37;4.07;2.95;2.16;1.75;1.71;1.28;4.997044563293457;1.0790445632934569;1.0790445632934569
2017-02-07 08:00:00;3.71;3.918;0.25;1010.98;22.56;92.08;2.508;5.075;4.765;4.846;4.32;4.81;5.175;6.354;0.46;0.16;0.8;1.62;0.86;0.15;0.0;84.63;83.98;84.61;86.3;94.22;111.24;106.73;1010.62;1009.81;1009.7;1009.9;1010.61;1010.24;1010.01;23.02;23.02;23.0;23.83;24.01;25.14;25.4;4.07;4.37;4.07;2.95;2.16;1.75;1.71;3.8273024559020996;1.3193024559020996;1.3193024559020996
2017-02-07 09:00:00;3.18;2.508;0.21;1011.36;22.32;100.51;2.804;3.918;5.075;4.765;4.846;4.32;4.81;5.175;0.25;0.46;0.16;0.8;1.62;0.86;0.15;92.08;84.63;83.98;84.61;86.3;94.22;111.24;1010.98;1010.62;1009.81;1009.7;1009.9;1010.61;1010.24;22.56;23.02;23.02;23.0;23.83;24.01;25.14;3.71;4.07;4.37;4.07;2.95;2.16;1.75;2.3858537673950195;-0.4181462326049803;0.4181462326049803
2017-02-07 10:00:00;2.11;2.804;0.23;1011.97;22.92;121.14;2.601;2.508;3.918;5.075;4.765;4.846;4.32;4.81;0.21;0.25;0.46;0.16;0.8;1.62;0.86;100.51;92.08;84.63;83.98;84.61;86.3;94.22;1011.36;1010.98;1010.62;1009.81;1009.7;1009.9;1010.61;22.32;22.56;23.02;23.02;23.0;23.83;24.01;3.18;3.71;4.07;4.37;4.07;2.95;2.16;2.933424949645996;0.3324249496459961;0.3324249496459961
2017-02-07 11:00:00;1.84;2.601;0.19;1012.66;23.25;132.93;3.146;2.804;2.508;3.918;5.075;4.765;4.846;4.32;0.23;0.21;0.25;0.46;0.16;0.8;1.62;121.14;100.51;92.08;84.63;83.98;84.61;86.3;1011.97;1011.36;1010.98;1010.62;1009.81;1009.7;1009.9;22.92;22.32;22.56;23.02;23.02;23.0;23.83;2.11;3.18;3.71;4.07;4.37;4.07;2.95;2.8531761169433594;-0.29282388305664053;0.29282388305664053
2017-02-07 12:00:00;0.59;3.146;0.17;1013.09;23.55;149.91;4.368;2.601;2.804;2.508;3.918;5.075;4.765;4.846;0.19;0.23;0.21;0.25;0.46;0.16;0.8;132.93;121.14;100.51;92.08;84.63;83.98;84.61;1012.66;1011.97;1011.36;1010.98;1010.62;1009.81;1009.7;23.25;22.92;22.32;22.56;23.02;23.02;23.0;1.84;2.11;3.18;3.71;4.07;4.37;4.07;3.292102336883545;-1.0758976631164554;1.0758976631164554
2017-02-07 13:00:00;1.22;4.368;0.2;1013.5;23.21;242.7;1.301;3.146;2.601;2.804;2.508;3.918;5.075;4.765;0.17;0.19;0.23;0.21;0.25;0.46;0.16;149.91;132.93;121.14;100.51;92.08;84.63;83.98;1013.09;1012.66;1011.97;1011.36;1010.98;1010.62;1009.81;23.55;23.25;22.92;22.32;22.56;23.02;23.02;0.59;1.84;2.11;3.18;3.71;4.07;4.37;4.340619087219238;3.039619087219238;3.039619087219238
2017-02-07 14:00:00;1.83;1.301;0.15;1013.39;23.27;247.06;2.078;4.368;3.146;2.601;2.804;2.508;3.918;5.075;0.2;0.17;0.19;0.23;0.21;0.25;0.46;242.7;149.91;132.93;121.14;100.51;92.08;84.63;1013.5;1013.09;1012.66;1011.97;1011.36;1010.98;1010.62;23.21;23.55;23.25;22.92;22.32;22.56;23.02;1.22;0.59;1.84;2.11;3.18;3.71;4.07;1.4236059188842773;-0.6543940811157225;0.6543940811157225
2017-02-07 15:00:00;2.05;2.078;0.06;1012.7;26.72;251.89;1.296;1.301;4.368;3.146;2.601;2.804;2.508;3.918;0.15;0.2;0.17;0.19;0.23;0.21;0.25;247.06;242.7;149.91;132.93;121.14;100.51;92.08;1013.39;1013.5;1013.09;1012.66;1011.97;1011.36;1010.98;23.27;23.21;23.55;23.25;22.92;22.32;22.56;1.83;1.22;0.59;1.84;2.11;3.18;3.71;2.711318016052246;1.415318016052246;1.415318016052246
2017-02-07 16:00:00;1.48;1.296;0.03;1012.19;27.37;324.7;1.778;2.078;1.301;4.368;3.146;2.601;2.804;2.508;0.06;0.15;0.2;0.17;0.19;0.23;0.21;251.89;247.06;242.7;149.91;132.93;121.14;100.51;1012.7;1013.39;1013.5;1013.09;1012.66;1011.97;1011.36;26.72;23.27;23.21;23.55;23.25;22.92;22.32;2.05;1.83;1.22;0.59;1.84;2.11;3.18;1.418604850769043;-0.35939514923095706;0.35939514923095706
2017-02-07 17:00:00;1.67;1.778;0.02;1010.76;27.11;349.03;2.458;1.296;2.078;1.301;4.368;3.146;2.601;2.804;0.03;0.06;0.15;0.2;0.17;0.19;0.23;324.7;251.89;247.06;242.7;149.91;132.93;121.14;1012.19;1012.7;1013.39;1013.5;1013.09;1012.66;1011.97;27.37;26.72;23.27;23.21;23.55;23.25;22.92;1.48;2.05;1.83;1.22;0.59;1.84;2.11;2.26729679107666;-0.19070320892334003;0.19070320892334003
2017-02-07 18:00:00;1.28;2.458;0.01;1010.15;26.89;338.46;3.025;1.778;1.296;2.078;1.301;4.368;3.146;2.601;0.02;0.03;0.06;0.15;0.2;0.17;0.19;349.03;324.7;251.89;247.06;242.7;149.91;132.93;1010.76;1012.19;1012.7;1013.39;1013.5;1013.09;1012.66;27.11;27.37;26.72;23.27;23.21;23.55;23.25;1.67;1.48;2.05;1.83;1.22;0.59;1.84;3.1291990280151367;0.10419902801513681;0.10419902801513681
2017-02-07 19:00:00;0.98;3.025;0.23;1009.52;26.91;339.3;1.925;2.458;1.778;1.296;2.078;1.301;4.368;3.146;0.01;0.02;0.03;0.06;0.15;0.2;0.17;338.46;349.03;324.7;251.89;247.06;242.7;149.91;1010.15;1010.76;1012.19;1012.7;1013.39;1013.5;1013.09;26.89;27.11;27.37;26.72;23.27;23.21;23.55;1.28;1.67;1.48;2.05;1.83;1.22;0.59;3.4329376220703125;1.5079376220703125;1.5079376220703125
2017-02-07 20:00:00;0.87;1.925;0.5;1009.34;27.86;42.46;2.652;3.025;2.458;1.778;1.296;2.078;1.301;4.368;0.23;0.01;0.02;0.03;0.06;0.15;0.2;339.3;338.46;349.03;324.7;251.89;247.06;242.7;1009.52;1010.15;1010.76;1012.19;1012.7;1013.39;1013.5;26.91;26.89;27.11;27.37;26.72;23.27;23.21;0.98;1.28;1.67;1.48;2.05;1.83;1.22;2.3225860595703125;-0.32941394042968764;0.32941394042968764
2017-02-07 21:00:00;1.8;2.652;1.4;1009.87;27.75;85.74;2.285;1.925;3.025;2.458;1.778;1.296;2.078;1.301;0.5;0.23;0.01;0.02;0.03;0.06;0.15;42.46;339.3;338.46;349.03;324.7;251.89;247.06;1009.34;1009.52;1010.15;1010.76;1012.19;1012.7;1013.39;27.86;26.91;26.89;27.11;27.37;26.72;23.27;0.87;0.98;1.28;1.67;1.48;2.05;1.83;3.0819435119628906;0.7969435119628905;0.7969435119628905
2017-02-07 22:00:00;1.56;2.285;0.8;1010.04;23.9;89.41;2.014;2.652;1.925;3.025;2.458;1.778;1.296;2.078;1.4;0.5;0.23;0.01;0.02;0.03;0.06;85.74;42.46;339.3;338.46;349.03;324.7;251.89;1009.87;1009.34;1009.52;1010.15;1010.76;1012.19;1012.7;27.75;27.86;26.91;26.89;27.11;27.37;26.72;1.8;0.87;0.98;1.28;1.67;1.48;2.05;2.4791431427001953;0.4651431427001955;0.4651431427001955
2017-02-07 23:00:00;1.63;2.014;0.74;1010.79;23.53;85.15;3.028;2.285;2.652;1.925;3.025;2.458;1.778;1.296;0.8;1.4;0.5;0.23;0.01;0.02;0.03;89.41;85.74;42.46;339.3;338.46;349.03;324.7;1010.04;1009.87;1009.34;1009.52;1010.15;1010.76;1012.19;23.9;27.75;27.86;26.91;26.89;27.11;27.37;1.56;1.8;0.87;0.98;1.28;1.67;1.48;2.491103172302246;-0.5368968276977539;0.5368968276977539
2017-02-08 00:00:00;1.36;3.028;0.15;1011.98;23.29;110.92;2.577;2.014;2.285;2.652;1.925;3.025;2.458;1.778;0.74;0.8;1.4;0.5;0.23;0.01;0.02;85.15;89.41;85.74;42.46;339.3;338.46;349.03;1010.79;1010.04;1009.87;1009.34;1009.52;1010.15;1010.76;23.53;23.9;27.75;27.86;26.91;26.89;27.11;1.63;1.56;1.8;0.87;0.98;1.28;1.67;3.516751289367676;0.9397512893676758;0.9397512893676758
2017-02-08 01:00:00;2.27;2.577;0.58;1012.13;23.51;106.25;3.132;3.028;2.014;2.285;2.652;1.925;3.025;2.458;0.15;0.74;0.8;1.4;0.5;0.23;0.01;110.92;85.15;89.41;85.74;42.46;339.3;338.46;1011.98;1010.79;1010.04;1009.87;1009.34;1009.52;1010.15;23.29;23.53;23.9;27.75;27.86;26.91;26.89;1.36;1.63;1.56;1.8;0.87;0.98;1.28;2.905510425567627;-0.22648957443237316;0.22648957443237316
2017-02-08 02:00:00;2.45;3.132;0.11;1011.91;23.52;89.96;3.594;2.577;3.028;2.014;2.285;2.652;1.925;3.025;0.58;0.15;0.74;0.8;1.4;0.5;0.23;106.25;110.92;85.15;89.41;85.74;42.46;339.3;1012.13;1011.98;1010.79;1010.04;1009.87;1009.34;1009.52;23.51;23.29;23.53;23.9;27.75;27.86;26.91;2.27;1.36;1.63;1.56;1.8;0.87;0.98;3.1680445671081543;-0.42595543289184556;0.42595543289184556
2017-02-08 03:00:00;2.74;3.594;0.26;1011.8;22.83;95.7;2.744;3.132;2.577;3.028;2.014;2.285;2.652;1.925;0.11;0.58;0.15;0.74;0.8;1.4;0.5;89.96;106.25;110.92;85.15;89.41;85.74;42.46;1011.91;1012.13;1011.98;1010.79;1010.04;1009.87;1009.34;23.52;23.51;23.29;23.53;23.9;27.75;27.86;2.45;2.27;1.36;1.63;1.56;1.8;0.87;3.4952774047851562;0.751277404785156;0.751277404785156
2017-02-08 04:00:00;3.11;2.744;0.13;1011.2;22.93;87.09;3.062;3.594;3.132;2.577;3.028;2.014;2.285;2.652;0.26;0.11;0.58;0.15;0.74;0.8;1.4;95.7;89.96;106.25;110.92;85.15;89.41;85.74;1011.8;1011.91;1012.13;1011.98;1010.79;1010.04;1009.87;22.83;23.52;23.51;23.29;23.53;23.9;27.75;2.74;2.45;2.27;1.36;1.63;1.56;1.8;2.942697525024414;-0.11930247497558577;0.11930247497558577
2017-02-08 05:00:00;2.96;3.062;0.22;1010.8;22.31;87.05;1.006;2.744;3.594;3.132;2.577;3.028;2.014;2.285;0.13;0.26;0.11;0.58;0.15;0.74;0.8;87.09;95.7;89.96;106.25;110.92;85.15;89.41;1011.2;1011.8;1011.91;1012.13;1011.98;1010.79;1010.04;22.93;22.83;23.52;23.51;23.29;23.53;23.9;3.11;2.74;2.45;2.27;1.36;1.63;1.56;3.381842613220215;2.3758426132202146;2.3758426132202146
2017-02-08 06:00:00;3.12;1.006;0.35;1010.46;22.08;86.51;0.784;3.062;2.744;3.594;3.132;2.577;3.028;2.014;0.22;0.13;0.26;0.11;0.58;0.15;0.74;87.05;87.09;95.7;89.96;106.25;110.92;85.15;1010.8;1011.2;1011.8;1011.91;1012.13;1011.98;1010.79;22.31;22.93;22.83;23.52;23.51;23.29;23.53;2.96;3.11;2.74;2.45;2.27;1.36;1.63;1.1527552604675293;0.36875526046752927;0.36875526046752927
2017-02-08 07:00:00;3.19;0.784;0.01;1010.55;21.83;84.85;1.056;1.006;3.062;2.744;3.594;3.132;2.577;3.028;0.35;0.22;0.13;0.26;0.11;0.58;0.15;86.51;87.05;87.09;95.7;89.96;106.25;110.92;1010.46;1010.8;1011.2;1011.8;1011.91;1012.13;1011.98;22.08;22.31;22.93;22.83;23.52;23.51;23.29;3.12;2.96;3.11;2.74;2.45;2.27;1.36;1.2450628280639648;0.1890628280639648;0.1890628280639648
2017-02-08 08:00:00;2.87;1.056;0.01;1010.95;21.55;86.29;2.5;0.784;1.006;3.062;2.744;3.594;3.132;2.577;0.01;0.35;0.22;0.13;0.26;0.11;0.58;84.85;86.51;87.05;87.09;95.7;89.96;106.25;1010.55;1010.46;1010.8;1011.2;1011.8;1011.91;1012.13;21.83;22.08;22.31;22.93;22.83;23.52;23.51;3.19;3.12;2.96;3.11;2.74;2.45;2.27;1.5250773429870605;-0.9749226570129395;0.9749226570129395
2017-02-08 09:00:00;2.39;2.5;0.0;1011.47;21.52;90.2;1.66;1.056;0.784;1.006;3.062;2.744;3.594;3.132;0.01;0.01;0.35;0.22;0.13;0.26;0.11;86.29;84.85;86.51;87.05;87.09;95.7;89.96;1010.95;1010.55;1010.46;1010.8;1011.2;1011.8;1011.91;21.55;21.83;22.08;22.31;22.93;22.83;23.52;2.87;3.19;3.12;2.96;3.11;2.74;2.45;2.79205322265625;1.13205322265625;1.13205322265625
2017-02-08 10:00:00;1.64;1.66;0.0;1012.11;24.35;82.02;2.106;2.5;1.056;0.784;1.006;3.062;2.744;3.594;0.0;0.01;0.01;0.35;0.22;0.13;0.26;90.2;86.29;84.85;86.51;87.05;87.09;95.7;1011.47;1010.95;1010.55;1010.46;1010.8;1011.2;1011.8;21.52;21.55;21.83;22.08;22.31;22.93;22.83;2.39;2.87;3.19;3.12;2.96;3.11;2.74;1.8672080039978027;-0.23879199600219714;0.23879199600219714
2017-02-08 11:00:00;0.68;2.106;0.06;1012.83;24.86;42.16;2.52;1.66;2.5;1.056;0.784;1.006;3.062;2.744;0.0;0.0;0.01;0.01;0.35;0.22;0.13;82.02;90.2;86.29;84.85;86.51;87.05;87.09;1012.11;1011.47;1010.95;1010.55;1010.46;1010.8;1011.2;24.35;21.52;21.55;21.83;22.08;22.31;22.93;1.64;2.39;2.87;3.19;3.12;2.96;3.11;2.1587753295898438;-0.36122467041015627;0.36122467041015627
2017-02-08 12:00:00;1.35;2.52;0.15;1012.81;25.29;332.9;2.234;2.106;1.66;2.5;1.056;0.784;1.006;3.062;0.06;0.0;0.0;0.01;0.01;0.35;0.22;42.16;82.02;90.2;86.29;84.85;86.51;87.05;1012.83;1012.11;1011.47;1010.95;1010.55;1010.46;1010.8;24.86;24.35;21.52;21.55;21.83;22.08;22.31;0.68;1.64;2.39;2.87;3.19;3.12;2.96;2.463881015777588;0.2298810157775879;0.2298810157775879
2017-02-08 13:00:00;2.29;2.234;0.21;1012.78;26.1;308.02;3.1;2.52;2.106;1.66;2.5;1.056;0.784;1.006;0.15;0.06;0.0;0.0;0.01;0.01;0.35;332.9;42.16;82.02;90.2;86.29;84.85;86.51;1012.81;1012.83;1012.11;1011.47;1010.95;1010.55;1010.46;25.29;24.86;24.35;21.52;21.55;21.83;22.08;1.35;0.68;1.64;2.39;2.87;3.19;3.12;2.846219062805176;-0.2537809371948243;0.2537809371948243
2017-02-08 14:00:00;3.21;3.1;0.48;1012.34;25.94;278.28;3.772;2.234;2.52;2.106;1.66;2.5;1.056;0.784;0.21;0.15;0.06;0.0;0.0;0.01;0.01;308.02;332.9;42.16;82.02;90.2;86.29;84.85;1012.78;1012.81;1012.83;1012.11;1011.47;1010.95;1010.55;26.1;25.29;24.86;24.35;21.52;21.55;21.83;2.29;1.35;0.68;1.64;2.39;2.87;3.19;3.649583339691162;-0.12241666030883769;0.12241666030883769
2017-02-08 15:00:00;2.4;3.772;4.88;1012.8;26.58;259.64;3.267;3.1;2.234;2.52;2.106;1.66;2.5;1.056;0.48;0.21;0.15;0.06;0.0;0.0;0.01;278.28;308.02;332.9;42.16;82.02;90.2;86.29;1012.34;1012.78;1012.81;1012.83;1012.11;1011.47;1010.95;25.94;26.1;25.29;24.86;24.35;21.52;21.55;3.21;2.29;1.35;0.68;1.64;2.39;2.87;4.134635925292969;0.8676359252929688;0.8676359252929688
2017-02-08 16:00:00;2.03;3.267;0.91;1011.4;25.19;239.09;4.742;3.772;3.1;2.234;2.52;2.106;1.66;2.5;4.88;0.48;0.21;0.15;0.06;0.0;0.0;259.64;278.28;308.02;332.9;42.16;82.02;90.2;1012.8;1012.34;1012.78;1012.81;1012.83;1012.11;1011.47;26.58;25.94;26.1;25.29;24.86;24.35;21.52;2.4;3.21;2.29;1.35;0.68;1.64;2.39;4.124291896820068;-0.6177081031799316;0.6177081031799316
2017-02-08 17:00:00;0.67;4.742;0.16;1010.34;26.72;201.6;4.168;3.267;3.772;3.1;2.234;2.52;2.106;1.66;0.91;4.88;0.48;0.21;0.15;0.06;0.0;239.09;259.64;278.28;308.02;332.9;42.16;82.02;1011.4;1012.8;1012.34;1012.78;1012.81;1012.83;1012.11;25.19;26.58;25.94;26.1;25.29;24.86;24.35;2.03;2.4;3.21;2.29;1.35;0.68;1.64;4.868094444274902;0.7000944442749022;0.7000944442749022
2017-02-08 18:00:00;0.92;4.168;0.05;1009.83;27.21;103.0;3.271;4.742;3.267;3.772;3.1;2.234;2.52;2.106;0.16;0.91;4.88;0.48;0.21;0.15;0.06;201.6;239.09;259.64;278.28;308.02;332.9;42.16;1010.34;1011.4;1012.8;1012.34;1012.78;1012.81;1012.83;26.72;25.19;26.58;25.94;26.1;25.29;24.86;0.67;2.03;2.4;3.21;2.29;1.35;0.68;4.102529525756836;0.831529525756836;0.831529525756836
2017-02-08 19:00:00;2.02;3.271;0.02;1008.83;27.11;64.27;2.362;4.168;4.742;3.267;3.772;3.1;2.234;2.52;0.05;0.16;0.91;4.88;0.48;0.21;0.15;103.0;201.6;239.09;259.64;278.28;308.02;332.9;1009.83;1010.34;1011.4;1012.8;1012.34;1012.78;1012.81;27.21;26.72;25.19;26.58;25.94;26.1;25.29;0.92;0.67;2.03;2.4;3.21;2.29;1.35;3.5253586769104004;1.1633586769104003;1.1633586769104003
2017-02-08 20:00:00;3.5;2.362;0.0;1008.73;27.53;70.71;1.932;3.271;4.168;4.742;3.267;3.772;3.1;2.234;0.02;0.05;0.16;0.91;4.88;0.48;0.21;64.27;103.0;201.6;239.09;259.64;278.28;308.02;1008.83;1009.83;1010.34;1011.4;1012.8;1012.34;1012.78;27.11;27.21;26.72;25.19;26.58;25.94;26.1;2.02;0.92;0.67;2.03;2.4;3.21;2.29;3.3366284370422363;1.4046284370422364;1.4046284370422364
2017-02-08 21:00:00;3.31;1.932;0.0;1009.41;24.66;75.36;1.605;2.362;3.271;4.168;4.742;3.267;3.772;3.1;0.0;0.02;0.05;0.16;0.91;4.88;0.48;70.71;64.27;103.0;201.6;239.09;259.64;278.28;1008.73;1008.83;1009.83;1010.34;1011.4;1012.8;1012.34;27.53;27.11;27.21;26.72;25.19;26.58;25.94;3.5;2.02;0.92;0.67;2.03;2.4;3.21;1.7241687774658203;0.11916877746582033;0.11916877746582033
2017-02-08 22:00:00;3.33;1.605;0.0;1009.89;24.38;92.83;2.105;1.932;2.362;3.271;4.168;4.742;3.267;3.772;0.0;0.0;0.02;0.05;0.16;0.91;4.88;75.36;70.71;64.27;103.0;201.6;239.09;259.64;1009.41;1008.73;1008.83;1009.83;1010.34;1011.4;1012.8;24.66;27.53;27.11;27.21;26.72;25.19;26.58;3.31;3.5;2.02;0.92;0.67;2.03;2.4;2.864933490753174;0.7599334907531738;0.7599334907531738
