;Longitude;Latitude;VentoPrevisto;Direcao;Data;Pressao;Temperatura;Chuva;VentoC
3842;-42.75;-14.25;4.03;85.99;2017-06-10 02:00:00;1016.09;21.56;0.0;3.876
3843;-42.75;-14.25;3.92;86.57;2017-06-10 03:00:00;1015.96;18.85;0.0;4.03
3844;-42.75;-14.25;3.78;86.64;2017-06-10 04:00:00;1015.68;18.72;0.0;3.696
3845;-42.75;-14.25;3.54;88.3;2017-06-10 05:00:00;1014.97;18.65;0.0;3.472
3846;-42.75;-14.25;3.84;91.94;2017-06-10 06:00:00;1014.69;17.84;0.0;3.752
3847;-42.75;-14.25;4.07;92.44;2017-06-10 07:00:00;1014.75;17.78;0.0;3.976
3848;-42.75;-14.25;4.31;91.45;2017-06-10 08:00:00;1015.2;17.51;0.0;3.705
3849;-42.75;-14.25;4.33;91.02;2017-06-10 09:00:00;1015.59;17.46;0.0;4.02
3850;-42.75;-14.25;4.24;91.51;2017-06-10 10:00:00;1016.36;23.27;0.0;4.854
3851;-42.75;-14.25;3.15;89.58;2017-06-10 11:00:00;1017.01;24.16;0.0;5.125
3852;-42.75;-14.25;2.95;84.21;2017-06-10 12:00:00;1017.34;24.89;0.0;4.706
3853;-42.75;-14.25;2.46;79.78;2017-06-10 13:00:00;1016.63;25.21;0.0;3.754
3854;-42.75;-14.25;1.84;89.94;2017-06-10 14:00:00;1016.07;25.76;0.0;4.5
3855;-42.75;-14.25;1.62;127.43;2017-06-10 15:00:00;1014.82;32.66;0.0;3.45
3856;-42.75;-14.25;2.0;130.0;2017-06-10 16:00:00;1013.78;32.68;0.0;4.096
3857;-42.75;-14.25;2.18;116.83;2017-06-10 17:00:00;1012.43;32.63;0.0;5.542
3858;-42.75;-14.25;2.48;103.37;2017-06-10 18:00:00;1011.73;32.63;0.0;5.502
3859;-42.75;-14.25;2.97;96.0;2017-06-10 19:00:00;1011.9;32.47;0.0;6.727
3860;-42.75;-14.25;3.51;93.09;2017-06-10 20:00:00;1012.41;32.34;0.0;7.592
3861;-42.75;-14.25;4.99;87.0;2017-06-10 21:00:00;1013.18;27.63;0.0;8.124
3862;-42.75;-14.25;6.23;84.29;2017-06-10 22:00:00;1013.76;26.19;0.0;8.04
3863;-42.75;-14.25;6.4;79.46;2017-06-10 23:00:00;1014.21;26.24;0.0;8.302
3864;-42.75;-14.25;6.16;75.65;2017-06-11 00:00:00;1014.87;26.2;0.0;7.928
3865;-42.75;-14.25;5.82;73.29;2017-06-11 01:00:00;1014.5;25.17;0.0;8.076
3866;-42.75;-14.25;5.64;73.16;2017-06-11 02:00:00;1014.54;24.76;0.0;7.639
3867;-42.75;-14.25;5.64;75.53;2017-06-11 03:00:00;1014.73;22.09;0.0;7.052
3868;-42.75;-14.25;5.8;80.32;2017-06-11 04:00:00;1014.37;22.05;0.0;7.375
3869;-42.75;-14.25;6.01;84.42;2017-06-11 05:00:00;1014.11;21.86;0.0;9.164
3870;-42.75;-14.25;5.78;85.25;2017-06-11 06:00:00;1013.75;21.43;0.0;9.242
3871;-42.75;-14.25;5.59;87.93;2017-06-11 07:00:00;1014.0;21.34;0.0;9.302
3872;-42.75;-14.25;5.57;92.07;2017-06-11 08:00:00;1014.51;20.85;0.0;8.964
3873;-42.75;-14.25;6.07;95.43;2017-06-11 09:00:00;1015.4;21.01;0.0;9.303
3874;-42.75;-14.25;6.25;98.33;2017-06-11 10:00:00;1016.5;25.26;0.0;8.732
3875;-42.75;-14.25;6.14;95.06;2017-06-11 11:00:00;1016.73;24.81;0.0;8.752
3876;-42.75;-14.25;6.95;89.24;2017-06-11 12:00:00;1017.54;25.02;0.0;7.872
3877;-42.75;-14.25;7.19;84.15;2017-06-11 13:00:00;1017.37;25.48;0.0;8.143
3878;-42.75;-14.25;6.75;84.05;2017-06-11 14:00:00;1016.87;26.0;0.0;7.622
3879;-42.75;-14.25;6.05;85.17;2017-06-11 15:00:00;1016.27;32.11;0.0;7.168
3880;-42.75;-14.25;5.24;85.49;2017-06-11 16:00:00;1015.18;32.16;0.0;7.228
3881;-42.75;-14.25;4.41;88.99;2017-06-11 17:00:00;1014.75;32.06;0.0;7.111
3882;-42.75;-14.25;4.08;92.92;2017-06-11 18:00:00;1014.0;31.99;0.0;7.76
3883;-42.75;-14.25;4.29;92.97;2017-06-11 19:00:00;1014.65;31.57;0.0;7.728
3884;-42.75;-14.25;4.8;91.74;2017-06-11 20:00:00;1015.02;31.55;0.0;8.682
3885;-42.75;-14.25;5.66;89.6;2017-06-11 21:00:00;1015.66;27.35;0.0;9.452
3886;-42.75;-14.25;6.29;88.32;2017-06-11 22:00:00;1015.91;25.4;0.0;9.873
3887;-42.75;-14.25;6.75;87.84;2017-06-11 23:00:00;1016.0;25.02;0.0;9.346
3888;-42.75;-14.25;6.99;86.64;2017-06-12 00:00:00;1016.95;24.43;0.0;8.678
3889;-42.75;-14.25;7.02;87.83;2017-06-12 01:00:00;1017.16;24.4;0.0;8.874
3890;-42.75;-14.25;7.47;93.38;2017-06-12 02:00:00;1017.28;24.37;0.0;9.165
3891;-42.75;-14.25;8.04;95.84;2017-06-12 03:00:00;1017.65;22.05;0.0;9.422
3892;-42.75;-14.25;8.29;95.93;2017-06-12 04:00:00;1017.75;21.26;0.0;9.279
3893;-42.75;-14.25;8.28;95.43;2017-06-12 05:00:00;1017.44;20.52;0.0;9.405
3894;-42.75;-14.25;8.31;95.07;2017-06-12 06:00:00;1017.74;19.43;0.0;9.3
3895;-42.75;-14.25;8.25;94.86;2017-06-12 07:00:00;1017.81;18.91;0.0;9.078
3896;-42.75;-14.25;8.18;94.33;2017-06-12 08:00:00;1018.14;18.59;0.0;8.529
3897;-42.75;-14.25;8.12;94.43;2017-06-12 09:00:00;1018.62;18.36;0.0;8.605
3898;-42.75;-14.25;7.59;96.27;2017-06-12 10:00:00;1018.89;22.43;0.0;8.214
3899;-42.75;-14.25;7.85;94.15;2017-06-12 11:00:00;1019.32;22.38;0.0;7.585
3900;-42.75;-14.25;7.46;93.94;2017-06-12 12:00:00;1019.92;22.69;0.0;7.445
3901;-42.75;-14.25;6.88;93.36;2017-06-12 13:00:00;1019.5;23.43;0.0;7.618
3902;-42.75;-14.25;6.21;92.93;2017-06-12 14:00:00;1018.73;24.54;0.0;7.634
3903;-42.75;-14.25;5.74;92.65;2017-06-12 15:00:00;1017.47;30.61;0.0;7.382
3904;-42.75;-14.25;5.53;93.32;2017-06-12 16:00:00;1016.44;30.98;0.0;7.93
3905;-42.75;-14.25;5.31;94.71;2017-06-12 17:00:00;1015.33;30.95;0.0;9.631
3906;-42.75;-14.25;5.45;94.82;2017-06-12 18:00:00;1014.69;30.71;0.0;11.775
3907;-42.75;-14.25;5.75;92.63;2017-06-12 19:00:00;1014.68;30.44;0.0;12.514
3908;-42.75;-14.25;5.92;90.25;2017-06-12 20:00:00;1014.89;30.21;0.0;11.07
3909;-42.75;-14.25;5.82;91.48;2017-06-12 21:00:00;1015.68;27.78;0.0;11.518
3910;-42.75;-14.25;5.55;89.46;2017-06-12 22:00:00;1015.88;24.13;0.0;11.147
3911;-42.75;-14.25;6.04;85.2;2017-06-12 23:00:00;1016.14;24.0;0.0;9.69
3912;-42.75;-14.25;6.13;84.63;2017-06-13 00:00:00;1016.63;23.69;0.0;9.728
3913;-42.75;-14.25;6.34;85.76;2017-06-13 01:00:00;1017.23;23.37;0.0;9.533
3914;-42.75;-14.25;6.88;87.69;2017-06-13 02:00:00;1017.42;23.04;0.0;8.905
3915;-42.75;-14.25;7.04;92.29;2017-06-13 03:00:00;1017.81;20.17;0.0;10.644
3916;-42.75;-14.25;7.03;99.82;2017-06-13 04:00:00;1017.76;19.49;0.0;10.745
3917;-42.75;-14.25;7.23;103.59;2017-06-13 05:00:00;1017.54;19.49;0.0;10.537
3918;-42.75;-14.25;7.58;102.7;2017-06-13 06:00:00;1017.6;19.23;0.0;11.095
3919;-42.75;-14.25;8.07;98.73;2017-06-13 07:00:00;1017.49;18.46;0.0;9.726
3920;-42.75;-14.25;8.31;95.34;2017-06-13 08:00:00;1017.92;18.32;0.0;8.876
3921;-42.75;-14.25;8.42;94.44;2017-06-13 09:00:00;1018.2;18.22;0.0;9.178
3922;-42.75;-14.25;7.5;94.5;2017-06-13 10:00:00;1019.16;22.85;0.0;9.92
3923;-42.75;-14.25;8.2;92.96;2017-06-13 11:00:00;1019.64;23.0;0.0;9.055
3924;-42.75;-14.25;8.42;91.35;2017-06-13 12:00:00;1019.78;23.18;0.0;8.704
3925;-42.75;-14.25;7.9;90.91;2017-06-13 13:00:00;1019.59;23.56;0.0;7.8
3926;-42.75;-14.25;7.36;88.82;2017-06-13 14:00:00;1018.87;23.8;0.0;8.222
3927;-42.75;-14.25;6.84;86.95;2017-06-13 15:00:00;1018.0;29.19;0.0;8.033
3928;-42.75;-14.25;6.21;87.32;2017-06-13 16:00:00;1017.03;29.8;0.0;7.26
3929;-42.75;-14.25;5.64;89.75;2017-06-13 17:00:00;1016.08;29.83;0.0;7.086
3930;-42.75;-14.25;5.38;91.31;2017-06-13 18:00:00;1015.84;29.82;0.0;7.914
3931;-42.75;-14.25;5.39;93.31;2017-06-13 19:00:00;1015.45;29.79;0.0;8.2
3932;-42.75;-14.25;5.34;92.54;2017-06-13 20:00:00;1016.21;29.35;0.0;7.55
3933;-42.75;-14.25;5.14;88.63;2017-06-13 21:00:00;1016.55;26.41;0.0;8.686
3934;-42.75;-14.25;4.66;81.85;2017-06-13 22:00:00;1016.99;22.88;0.0;9.555
3935;-42.75;-14.25;4.93;83.18;2017-06-13 23:00:00;1017.29;22.64;0.0;10.397
3936;-42.75;-14.25;5.44;89.38;2017-06-14 00:00:00;1017.7;22.63;0.0;10.206
3937;-42.75;-14.25;6.29;96.74;2017-06-14 01:00:00;1017.82;22.73;0.0;9.298
3938;-42.75;-14.25;7.13;102.97;2017-06-14 02:00:00;1018.31;22.94;0.0;8.858
3939;-42.75;-14.25;7.74;103.91;2017-06-14 03:00:00;1018.41;20.12;0.0;8.442
3940;-42.75;-14.25;7.89;101.88;2017-06-14 04:00:00;1018.57;19.63;0.0;8.905
3941;-42.75;-14.25;7.77;99.0;2017-06-14 05:00:00;1018.23;19.16;0.0;8.915
3942;-42.75;-14.25;7.65;96.3;2017-06-14 06:00:00;1018.33;18.43;0.0;8.288
3943;-42.75;-14.25;7.55;95.29;2017-06-14 07:00:00;1018.32;18.06;0.0;7.7
3944;-42.75;-14.25;7.58;96.18;2017-06-14 08:00:00;1018.8;17.69;0.0;8.253
3945;-42.75;-14.25;7.66;97.85;2017-06-14 09:00:00;1019.3;17.28;0.0;8.715
3946;-42.75;-14.25;7.48;98.53;2017-06-14 10:00:00;1019.84;22.08;0.0;8.782
3947;-42.75;-14.25;8.18;97.65;2017-06-14 11:00:00;1020.32;22.07;0.0;7.89
3948;-42.75;-14.25;7.48;99.21;2017-06-14 12:00:00;1021.13;22.33;0.0;6.594
3949;-42.75;-14.25;6.73;101.35;2017-06-14 13:00:00;1020.73;22.49;0.0;6.054
3950;-42.75;-14.25;6.03;102.86;2017-06-14 14:00:00;1020.28;22.8;0.0;6.006
3951;-42.75;-14.25;5.29;104.8;2017-06-14 15:00:00;1019.17;28.59;0.0;5.978
3952;-42.75;-14.25;4.78;107.56;2017-06-14 16:00:00;1018.22;29.03;0.0;6.538
3953;-42.75;-14.25;4.41;112.53;2017-06-14 17:00:00;1017.03;29.22;0.0;6.74
3954;-42.75;-14.25;4.33;115.33;2017-06-14 18:00:00;1016.41;29.09;0.0;8.238
3955;-42.75;-14.25;4.44;114.92;2017-06-14 19:00:00;1016.18;29.13;0.0;8.968
3956;-42.75;-14.25;4.49;110.44;2017-06-14 20:00:00;1016.4;28.84;0.0;9.895
3957;-42.75;-14.25;4.37;101.92;2017-06-14 21:00:00;1016.83;25.08;0.0;9.952
3958;-42.75;-14.25;4.56;100.49;2017-06-14 22:00:00;1017.29;21.32;0.0;10.205
3959;-42.75;-14.25;4.68;98.24;2017-06-14 23:00:00;1017.83;20.93;0.0;10.51
3960;-42.75;-14.25;5.09;99.79;2017-06-15 00:00:00;1018.0;20.91;0.0;11.128
3961;-42.75;-14.25;5.81;105.5;2017-06-15 01:00:00;1018.64;21.37;0.0;10.682
3962;-42.75;-14.25;6.69;107.17;2017-06-15 02:00:00;1019.05;22.34;0.0;10.942
3963;-42.75;-14.25;6.79;103.71;2017-06-15 03:00:00;1019.16;20.03;0.0;9.695
3964;-42.75;-14.25;6.59;100.2;2017-06-15 04:00:00;1018.93;19.23;0.0;10.546
3965;-42.75;-14.25;6.58;99.59;2017-06-15 05:00:00;1018.42;18.88;0.0;10.255
3966;-42.75;-14.25;6.58;100.54;2017-06-15 06:00:00;1018.29;18.2;0.0;10.779
3967;-42.75;-14.25;6.66;102.62;2017-06-15 07:00:00;1018.13;17.95;0.0;10.728
3968;-42.75;-14.25;6.81;105.22;2017-06-15 08:00:00;1018.56;17.5;0.0;10.928
3969;-42.75;-14.25;7.11;106.16;2017-06-15 09:00:00;1019.21;17.05;0.0;11.637
3970;-42.75;-14.25;7.24;104.17;2017-06-15 10:00:00;1019.91;22.1;0.0;12.837
3971;-42.75;-14.25;8.91;102.2;2017-06-15 11:00:00;1020.25;22.22;0.0;11.772
3972;-42.75;-14.25;8.99;102.77;2017-06-15 12:00:00;1020.52;22.28;0.0;11.901
3973;-42.75;-14.25;7.96;103.94;2017-06-15 13:00:00;1020.68;22.47;0.0;11.465
3974;-42.75;-14.25;7.67;102.86;2017-06-15 14:00:00;1020.18;23.55;0.0;11.212
3975;-42.75;-14.25;7.11;101.55;2017-06-15 15:00:00;1018.91;28.2;0.0;10.877
3976;-42.75;-14.25;6.66;101.61;2017-06-15 16:00:00;1017.76;28.73;0.0;9.464
3977;-42.75;-14.25;6.41;102.55;2017-06-15 17:00:00;1016.56;28.83;0.0;8.566
3978;-42.75;-14.25;6.19;104.72;2017-06-15 18:00:00;1016.12;29.08;0.0;8.822
3979;-42.75;-14.25;6.1;106.18;2017-06-15 19:00:00;1016.37;29.1;0.0;8.75
3980;-42.75;-14.25;5.67;108.16;2017-06-15 20:00:00;1016.54;28.99;0.0;9.825
3981;-42.75;-14.25;5.08;115.11;2017-06-15 21:00:00;1017.01;25.72;0.0;11.962
3982;-42.75;-14.25;5.65;124.34;2017-06-15 22:00:00;1017.53;23.01;0.0;13.424
3983;-42.75;-14.25;6.74;122.42;2017-06-15 23:00:00;1018.26;23.48;0.0;12.997
3984;-42.75;-14.25;7.49;114.65;2017-06-16 00:00:00;1018.75;23.09;0.0;12.893
3985;-42.75;-14.25;7.67;108.0;2017-06-16 01:00:00;1019.29;22.66;0.0;11.776
3986;-42.75;-14.25;7.58;103.8;2017-06-16 02:00:00;1019.53;22.25;0.0;11.635
3987;-42.75;-14.25;7.36;102.81;2017-06-16 03:00:00;1019.65;20.17;0.0;10.864
3988;-42.75;-14.25;7.22;104.28;2017-06-16 04:00:00;1019.29;19.96;0.0;11.266
3989;-42.75;-14.25;7.16;105.46;2017-06-16 05:00:00;1018.99;19.47;0.0;12.026
3990;-42.75;-14.25;7.22;105.73;2017-06-16 06:00:00;1019.08;18.48;0.0;11.512
3991;-42.75;-14.25;7.1;106.62;2017-06-16 07:00:00;1019.06;18.05;0.0;11.848
3992;-42.75;-14.25;7.08;108.54;2017-06-16 08:00:00;1019.61;17.73;0.0;11.87
3993;-42.75;-14.25;7.13;108.58;2017-06-16 09:00:00;1020.09;17.38;0.0;10.914
3994;-42.75;-14.25;6.75;108.14;2017-06-16 10:00:00;1020.77;21.25;0.0;11.638
3995;-42.75;-14.25;7.69;105.79;2017-06-16 11:00:00;1020.89;21.31;0.0;11.792
3996;-42.75;-14.25;8.52;100.25;2017-06-16 12:00:00;1021.19;21.78;0.0;11.232
3997;-42.75;-14.25;8.35;97.32;2017-06-16 13:00:00;1020.78;22.42;0.0;10.422
3998;-42.75;-14.25;7.76;97.53;2017-06-16 14:00:00;1020.06;22.65;0.0;8.869
3999;-42.75;-14.25;7.4;96.87;2017-06-16 15:00:00;1019.27;27.92;0.0;8.62
4000;-42.75;-14.25;7.13;96.99;2017-06-16 16:00:00;1018.21;28.1;0.0;8.068
4001;-42.75;-14.25;7.24;96.53;2017-06-16 17:00:00;1017.65;27.9;0.0;9.302
4002;-42.75;-14.25;7.21;96.72;2017-06-16 18:00:00;1017.2;27.52;0.0;9.985
4003;-42.75;-14.25;7.08;96.87;2017-06-16 19:00:00;1017.33;27.38;0.0;10.954
4004;-42.75;-14.25;6.65;97.19;2017-06-16 20:00:00;1017.76;27.45;0.0;9.817
4005;-42.75;-14.25;5.69;97.95;2017-06-16 21:00:00;1017.69;24.84;0.0;10.598
4006;-42.75;-14.25;5.23;100.69;2017-06-16 22:00:00;1018.51;22.55;0.0;11.522
4007;-42.75;-14.25;5.47;104.68;2017-06-16 23:00:00;1018.5;22.42;0.0;11.035
4008;-42.75;-14.25;6.17;106.69;2017-06-17 00:00:00;1018.76;22.32;0.0;9.735
4009;-42.75;-14.25;6.86;106.44;2017-06-17 01:00:00;1018.94;22.21;0.0;9.285
4010;-42.75;-14.25;7.3;105.61;2017-06-17 02:00:00;1018.99;21.93;0.0;9.836
4011;-42.75;-14.25;7.42;104.16;2017-06-17 03:00:00;1018.9;19.58;0.0;10.59
4012;-42.75;-14.25;7.4;103.35;2017-06-17 04:00:00;1018.62;19.27;0.0;10.885
4013;-42.75;-14.25;7.42;102.44;2017-06-17 05:00:00;1018.24;19.03;0.0;10.153
4014;-42.75;-14.25;7.45;100.86;2017-06-17 06:00:00;1018.28;18.4;0.0;9.175
4015;-42.75;-14.25;7.51;99.48;2017-06-17 07:00:00;1017.95;18.16;0.0;8.686
4016;-42.75;-14.25;7.63;98.61;2017-06-17 08:00:00;1018.14;17.77;0.0;9.208
4017;-42.75;-14.25;7.67;98.72;2017-06-17 09:00:00;1018.55;17.62;0.0;9.047
4018;-42.75;-14.25;7.68;99.53;2017-06-17 10:00:00;1018.99;21.18;0.0;9.535
4019;-42.75;-14.25;9.71;94.31;2017-06-17 11:00:00;1019.37;21.59;0.0;8.966
4020;-42.75;-14.25;8.94;93.89;2017-06-17 12:00:00;1019.45;21.94;0.0;8.628
4021;-42.75;-14.25;8.54;95.87;2017-06-17 13:00:00;1019.22;21.81;0.0;9.388
4022;-42.75;-14.25;7.44;98.82;2017-06-17 14:00:00;1018.26;21.82;0.0;9.01
4023;-42.75;-14.25;6.79;100.52;2017-06-17 15:00:00;1017.27;28.14;0.0;9.986
4024;-42.75;-14.25;6.43;102.32;2017-06-17 16:00:00;1016.44;28.07;0.0;8.135
4025;-42.75;-14.25;6.17;103.33;2017-06-17 17:00:00;1015.58;28.02;0.0;8.725
4026;-42.75;-14.25;6.01;104.16;2017-06-17 18:00:00;1015.12;28.31;0.0;9.207
4027;-42.75;-14.25;6.1;102.97;2017-06-17 19:00:00;1015.17;28.31;0.0;10.77
4028;-42.75;-14.25;5.92;100.03;2017-06-17 20:00:00;1015.2;28.29;0.0;11.03
4029;-42.75;-14.25;5.35;97.71;2017-06-17 21:00:00;1015.41;24.65;0.0;12.252
4030;-42.75;-14.25;5.25;96.01;2017-06-17 22:00:00;1015.6;21.99;0.0;11.482
4031;-42.75;-14.25;5.55;100.68;2017-06-17 23:00:00;1015.77;21.42;0.0;11.002
4032;-42.75;-14.25;6.75;106.56;2017-06-18 00:00:00;1017.1;22.09;0.0;10.052
4033;-42.75;-14.25;7.67;106.39;2017-06-18 01:00:00;1017.21;22.24;0.0;7.067
4034;-42.75;-14.25;7.82;103.62;2017-06-18 02:00:00;1017.32;21.79;0.0;5.904
4035;-42.75;-14.25;7.64;100.43;2017-06-18 03:00:00;1017.39;19.45;0.0;7.464
4036;-42.75;-14.25;7.55;98.59;2017-06-18 04:00:00;1016.93;18.42;0.0;10.09
4037;-42.75;-14.25;7.57;98.13;2017-06-18 05:00:00;1016.74;17.95;0.0;9.332
4038;-42.75;-14.25;7.77;97.3;2017-06-18 06:00:00;1016.75;17.28;0.0;8.905
4039;-42.75;-14.25;7.92;96.39;2017-06-18 07:00:00;1016.96;16.82;0.0;9.212
4040;-42.75;-14.25;7.99;95.81;2017-06-18 08:00:00;1017.37;16.65;0.0;8.245
4041;-42.75;-14.25;8.0;96.64;2017-06-18 09:00:00;1018.01;16.28;0.0;8.966
4042;-42.75;-14.25;7.42;98.7;2017-06-18 10:00:00;1018.93;20.67;0.0;7.983
4043;-42.75;-14.25;7.35;99.81;2017-06-18 11:00:00;1019.18;20.81;0.0;6.945
4044;-42.75;-14.25;6.75;99.04;2017-06-18 12:00:00;1019.73;21.47;0.0;6.178
4045;-42.75;-14.25;5.92;96.98;2017-06-18 13:00:00;1018.98;21.84;0.0;5.545
4046;-42.75;-14.25;4.81;96.35;2017-06-18 14:00:00;1018.24;22.12;0.0;5.742
4047;-42.75;-14.25;3.82;98.17;2017-06-18 15:00:00;1017.08;29.0;0.0;5.376
4048;-42.75;-14.25;2.71;102.57;2017-06-18 16:00:00;1015.9;29.08;0.0;5.665
4049;-42.75;-14.25;2.47;110.96;2017-06-18 17:00:00;1014.97;29.26;0.0;6.534
4050;-42.75;-14.25;2.55;109.13;2017-06-18 18:00:00;1014.39;29.37;0.0;7.684
4051;-42.75;-14.25;3.02;103.06;2017-06-18 19:00:00;1014.54;29.32;0.0;8.554
4052;-42.75;-14.25;3.76;96.25;2017-06-18 20:00:00;1014.96;29.08;0.0;9.788
4053;-42.75;-14.25;4.9;92.53;2017-06-18 21:00:00;1015.3;23.14;0.0;9.877
4054;-42.75;-14.25;5.7;91.87;2017-06-18 22:00:00;1015.61;23.04;0.0;10.647
4055;-42.75;-14.25;5.54;89.64;2017-06-18 23:00:00;1016.06;22.21;0.0;9.558
4056;-42.75;-14.25;5.32;91.0;2017-06-19 00:00:00;1016.5;21.39;0.0;9.052
4057;-42.75;-14.25;5.55;94.09;2017-06-19 01:00:00;1016.51;20.6;0.0;9.164
4058;-42.75;-14.25;6.55;100.36;2017-06-19 02:00:00;1016.51;20.91;0.0;8.763
4059;-42.75;-14.25;7.33;101.24;2017-06-19 03:00:00;1016.81;18.97;0.0;7.988
4060;-42.75;-14.25;7.63;98.77;2017-06-19 04:00:00;1016.64;18.6;0.0;8.034
4061;-42.75;-14.25;7.62;96.81;2017-06-19 05:00:00;1016.63;18.19;0.0;8.476
4062;-42.75;-14.25;7.52;96.09;2017-06-19 06:00:00;1016.83;17.28;0.0;8.306
4063;-42.75;-14.25;7.25;95.84;2017-06-19 07:00:00;1016.87;16.8;0.0;7.678
4064;-42.75;-14.25;7.05;96.57;2017-06-19 08:00:00;1017.45;16.36;0.0;7.038
4065;-42.75;-14.25;6.87;97.85;2017-06-19 09:00:00;1018.01;15.98;0.0;7.477
4066;-42.75;-14.25;6.63;99.36;2017-06-19 10:00:00;1018.61;21.65;0.0;7.143
4067;-42.75;-14.25;6.15;98.91;2017-06-19 11:00:00;1019.38;21.56;0.0;7.054
4068;-42.75;-14.25;6.51;96.89;2017-06-19 12:00:00;1019.76;21.66;0.0;6.276
4069;-42.75;-14.25;5.92;95.5;2017-06-19 13:00:00;1019.03;22.27;0.0;5.83
4070;-42.75;-14.25;4.88;96.23;2017-06-19 14:00:00;1018.2;22.66;0.0;5.532
4071;-42.75;-14.25;3.75;99.81;2017-06-19 15:00:00;1017.22;29.47;0.0;4.918
4072;-42.75;-14.25;2.72;110.28;2017-06-19 16:00:00;1015.75;30.1;0.0;4.192
4073;-42.75;-14.25;1.51;119.12;2017-06-19 17:00:00;1014.77;30.24;0.0;5.11
4074;-42.75;-14.25;1.21;121.02;2017-06-19 18:00:00;1014.51;30.06;0.0;6.592
4075;-42.75;-14.25;1.31;114.3;2017-06-19 19:00:00;1014.54;30.2;0.0;6.962
4076;-42.75;-14.25;1.99;102.92;2017-06-19 20:00:00;1014.58;29.5;0.0;7.042
4077;-42.75;-14.25;3.71;92.33;2017-06-19 21:00:00;1015.17;25.79;0.0;7.748
4078;-42.75;-14.25;4.66;86.82;2017-06-19 22:00:00;1015.68;24.25;0.0;9.04
4079;-42.75;-14.25;5.1;79.79;2017-06-19 23:00:00;1016.14;23.99;0.0;8.748
4080;-42.75;-14.25;5.07;77.2;2017-06-20 00:00:00;1016.82;23.47;0.0;7.93
4081;-42.75;-14.25;4.86;81.59;2017-06-20 01:00:00;1017.13;23.05;0.0;8.203
4082;-42.75;-14.25;5.52;91.41;2017-06-20 02:00:00;1017.18;23.11;0.0;9.197
4083;-42.75;-14.25;6.99;96.06;2017-06-20 03:00:00;1017.35;21.2;0.0;9.096
4084;-42.75;-14.25;7.49;96.87;2017-06-20 04:00:00;1017.34;20.75;0.0;8.57
4085;-42.75;-14.25;7.12;98.03;2017-06-20 05:00:00;1017.12;20.23;0.0;8.908
4086;-42.75;-14.25;7.16;100.96;2017-06-20 06:00:00;1017.03;18.76;0.0;8.922
4087;-42.75;-14.25;7.32;100.71;2017-06-20 07:00:00;1017.48;18.42;0.0;8.125
4088;-42.75;-14.25;7.43;100.05;2017-06-20 08:00:00;1017.77;17.96;0.0;7.052
4089;-42.75;-14.25;7.21;99.8;2017-06-20 09:00:00;1018.28;17.61;0.0;7.724
4090;-42.75;-14.25;6.91;98.4;2017-06-20 10:00:00;1019.07;22.51;0.0;7.725
4091;-42.75;-14.25;6.27;98.85;2017-06-20 11:00:00;1019.58;22.43;0.0;7.198
4092;-42.75;-14.25;6.33;97.27;2017-06-20 12:00:00;1019.76;22.88;0.0;7.138
4093;-42.75;-14.25;6.28;97.5;2017-06-20 13:00:00;1019.65;23.18;0.0;6.618
4094;-42.75;-14.25;5.66;99.49;2017-06-20 14:00:00;1019.09;23.73;0.0;5.772
4095;-42.75;-14.25;4.9;104.72;2017-06-20 15:00:00;1018.14;30.07;0.0;5.238
4096;-42.75;-14.25;4.32;112.19;2017-06-20 16:00:00;1016.58;30.49;0.0;5.09
4097;-42.75;-14.25;4.0;112.83;2017-06-20 17:00:00;1015.69;30.46;0.0;6.493
4098;-42.75;-14.25;3.59;109.84;2017-06-20 18:00:00;1014.73;30.48;0.0;7.23
4099;-42.75;-14.25;3.69;106.12;2017-06-20 19:00:00;1014.69;30.27;0.0;7.162
4100;-42.75;-14.25;4.48;95.99;2017-06-20 20:00:00;1015.22;30.25;0.0;8.142
4101;-42.75;-14.25;5.46;81.76;2017-06-20 21:00:00;1015.8;27.51;0.0;9.646
4102;-42.75;-14.25;6.14;79.58;2017-06-20 22:00:00;1016.47;25.13;0.0;9.75
4103;-42.75;-14.25;6.09;79.34;2017-06-20 23:00:00;1016.75;24.57;0.0;9.718
4104;-42.75;-14.25;6.4;86.5;2017-06-21 00:00:00;1017.31;24.1;0.0;9.727
4105;-42.75;-14.25;7.41;95.26;2017-06-21 01:00:00;1017.83;23.85;0.0;9.704
4106;-42.75;-14.25;8.11;98.45;2017-06-21 02:00:00;1018.24;23.42;0.0;9.778
4107;-42.75;-14.25;8.24;98.65;2017-06-21 03:00:00;1018.54;20.67;0.0;9.408
4108;-42.75;-14.25;8.02;98.34;2017-06-21 04:00:00;1018.45;19.98;0.0;8.92
4109;-42.75;-14.25;7.89;98.31;2017-06-21 05:00:00;1018.09;19.6;0.0;9.398
4110;-42.75;-14.25;7.72;97.1;2017-06-21 06:00:00;1018.31;19.17;0.0;9.67
4111;-42.75;-14.25;7.58;95.95;2017-06-21 07:00:00;1018.3;18.09;0.0;8.545
4112;-42.75;-14.25;7.73;96.44;2017-06-21 08:00:00;1018.72;17.82;0.0;8.917
4113;-42.75;-14.25;7.8;98.22;2017-06-21 09:00:00;1019.25;17.97;0.0;8.338
4114;-42.75;-14.25;7.89;100.49;2017-06-21 10:00:00;1019.72;22.63;0.0;9.246
