Data;VentoC;Pressao;Temperatura;V_d1;V_l1;V_l2;V_l3;V_l4;V_l5;V_l6;V_l7;P_l1;P_l2;P_l3;P_l4;P_l5;P_l6;P_l7;T_l1;T_l2;T_l3;T_l4;T_l5;T_l6;T_l7;Y_est;residual;rabs
2017-04-05 00:00:00;11.08;884.0;18.566;10.302;12.12;11.577;11.895;12.298;12.03;10.29;8.263;884.5;884.5;884.0;884.0;883.0;883.0;883.0;19.067;19.666;20.984;21.283;21.583;21.75;22.316;10.64224910736084;0.34024910736084024;0.34024910736084024
2017-04-05 01:00:00;10.302;884.0;18.083;8.795;11.08;12.12;11.577;11.895;12.298;12.03;10.29;884.0;884.5;884.5;884.0;884.0;883.0;883.0;18.566;19.067;19.666;20.984;21.283;21.583;21.75;10.175148963928223;1.3801489639282227;1.3801489639282227
2017-04-05 02:00:00;8.795;884.0;17.816;9.602;10.302;11.08;12.12;11.577;11.895;12.298;12.03;884.0;884.0;884.5;884.5;884.0;884.0;883.0;18.083;18.566;19.067;19.666;20.984;21.283;21.583;8.618741035461426;-0.9832589645385745;0.9832589645385745
2017-04-05 03:00:00;9.602;884.0;17.5;10.665;8.795;10.302;11.08;12.12;11.577;11.895;12.298;884.0;884.0;884.0;884.5;884.5;884.0;884.0;17.816;18.083;18.566;19.067;19.666;20.984;21.283;9.712093353271484;-0.9529066467285148;0.9529066467285148
2017-04-05 04:00:00;10.665;884.0;17.3;10.308;9.602;8.795;10.302;11.08;12.12;11.577;11.895;884.0;884.0;884.0;884.0;884.5;884.5;884.0;17.5;17.816;18.083;18.566;19.067;19.666;20.984;10.542548179626465;0.23454817962646501;0.23454817962646501
2017-04-05 05:00:00;10.308;884.0;17.084;11.02;10.665;9.602;8.795;10.302;11.08;12.12;11.577;884.0;884.0;884.0;884.0;884.0;884.5;884.5;17.3;17.5;17.816;18.083;18.566;19.067;19.666;10.13259220123291;-0.8874077987670894;0.8874077987670894
2017-04-05 06:00:00;11.02;884.0;16.966;11.335;10.308;10.665;9.602;8.795;10.302;11.08;12.12;884.0;884.0;884.0;884.0;884.0;884.0;884.5;17.084;17.3;17.5;17.816;18.083;18.566;19.067;11.03546142578125;-0.29953857421875085;0.29953857421875085
2017-04-05 07:00:00;11.335;885.0;16.867;11.523;11.02;10.308;10.665;9.602;8.795;10.302;11.08;884.0;884.0;884.0;884.0;884.0;884.0;884.0;16.966;17.084;17.3;17.5;17.816;18.083;18.566;11.069538116455078;-0.45346188354492156;0.45346188354492156
2017-04-05 08:00:00;11.523;885.166;17.016;11.286;11.335;11.02;10.308;10.665;9.602;8.795;10.302;885.0;884.0;884.0;884.0;884.0;884.0;884.0;16.867;16.966;17.084;17.3;17.5;17.816;18.083;11.315675735473633;0.029675735473633225;0.029675735473633225
2017-04-05 09:00:00;11.286;886.0;18.2;10.811;11.523;11.335;11.02;10.308;10.665;9.602;8.795;885.166;885.0;884.0;884.0;884.0;884.0;884.0;17.016;16.867;16.966;17.084;17.3;17.5;17.816;10.955110549926758;0.14411054992675787;0.14411054992675787
2017-04-05 10:00:00;10.811;886.0;18.85;10.243;11.286;11.523;11.335;11.02;10.308;10.665;9.602;886.0;885.166;885.0;884.0;884.0;884.0;884.0;18.2;17.016;16.867;16.966;17.084;17.3;17.5;10.48031997680664;0.2373199768066403;0.2373199768066403
2017-04-05 11:00:00;10.243;885.166;19.534;9.608;10.811;11.286;11.523;11.335;11.02;10.308;10.665;886.0;886.0;885.166;885.0;884.0;884.0;884.0;18.85;18.2;17.016;16.867;16.966;17.084;17.3;9.995512962341309;0.38751296234130805;0.38751296234130805
2017-04-05 12:00:00;9.608;885.0;20.633;8.35;10.243;10.811;11.286;11.523;11.335;11.02;10.308;885.166;886.0;886.0;885.166;885.0;884.0;884.0;19.534;18.85;18.2;17.016;16.867;16.966;17.084;9.337037086486816;0.9870370864868168;0.9870370864868168
2017-04-05 13:00:00;8.35;884.5;21.5;8.503;9.608;10.243;10.811;11.286;11.523;11.335;11.02;885.0;885.166;886.0;886.0;885.166;885.0;884.0;20.633;19.534;18.85;18.2;17.016;16.867;16.966;8.111359596252441;-0.3916404037475587;0.3916404037475587
2017-04-05 14:00:00;8.503;884.0;22.266;8.155;8.35;9.608;10.243;10.811;11.286;11.523;11.335;884.5;885.0;885.166;886.0;886.0;885.166;885.0;21.5;20.633;19.534;18.85;18.2;17.016;16.867;8.574490547180176;0.4194905471801764;0.4194905471801764
2017-04-05 15:00:00;8.155;884.0;22.65;8.258;8.503;8.35;9.608;10.243;10.811;11.286;11.523;884.0;884.5;885.0;885.166;886.0;886.0;885.166;22.266;21.5;20.633;19.534;18.85;18.2;17.016;8.227797508239746;-0.030202491760253025;0.030202491760253025
2017-04-05 16:00:00;8.258;884.0;22.516;8.655;8.155;8.503;8.35;9.608;10.243;10.811;11.286;884.0;884.0;884.5;885.0;885.166;886.0;886.0;22.65;22.266;21.5;20.633;19.534;18.85;18.2;8.537336349487305;-0.11766365051269467;0.11766365051269467
2017-04-05 17:00:00;8.655;884.0;22.416;9.792;8.258;8.155;8.503;8.35;9.608;10.243;10.811;884.0;884.0;884.0;884.5;885.0;885.166;886.0;22.516;22.65;22.266;21.5;20.633;19.534;18.85;9.006097793579102;-0.7859022064208983;0.7859022064208983
2017-04-05 18:00:00;9.792;884.0;21.85;10.378;8.655;8.258;8.155;8.503;8.35;9.608;10.243;884.0;884.0;884.0;884.0;884.5;885.0;885.166;22.416;22.516;22.65;22.266;21.5;20.633;19.534;10.032000541687012;-0.3459994583129884;0.3459994583129884
2017-04-05 19:00:00;10.378;884.0;21.267;11.689;9.792;8.655;8.258;8.155;8.503;8.35;9.608;884.0;884.0;884.0;884.0;884.0;884.5;885.0;21.85;22.416;22.516;22.65;22.266;21.5;20.633;10.523828506469727;-1.1651714935302735;1.1651714935302735
2017-04-05 20:00:00;11.689;884.834;20.934;11.732;10.378;9.792;8.655;8.258;8.155;8.503;8.35;884.0;884.0;884.0;884.0;884.0;884.0;884.5;21.267;21.85;22.416;22.516;22.65;22.266;21.5;11.683089256286621;-0.048910743713378224;0.048910743713378224
2017-04-05 21:00:00;11.732;885.0;20.316;11.575;11.689;10.378;9.792;8.655;8.258;8.155;8.503;884.834;884.0;884.0;884.0;884.0;884.0;884.0;20.934;21.267;21.85;22.416;22.516;22.65;22.266;11.496814727783203;-0.07818527221679616;0.07818527221679616
2017-04-05 22:00:00;11.575;885.0;20.116;11.048;11.732;11.689;10.378;9.792;8.655;8.258;8.155;885.0;884.834;884.0;884.0;884.0;884.0;884.0;20.316;20.934;21.267;21.85;22.416;22.516;22.65;11.350848197937012;0.3028481979370117;0.3028481979370117
2017-04-05 23:00:00;11.048;885.0;19.233;10.498;11.575;11.732;11.689;10.378;9.792;8.655;8.258;885.0;885.0;884.834;884.0;884.0;884.0;884.0;20.116;20.316;20.934;21.267;21.85;22.416;22.516;10.801716804504395;0.3037168045043952;0.3037168045043952
2017-04-06 00:00:00;10.498;884.666;18.716;10.828;11.048;11.575;11.732;11.689;10.378;9.792;8.655;885.0;885.0;885.0;884.834;884.0;884.0;884.0;19.233;20.116;20.316;20.934;21.267;21.85;22.416;10.3121919631958;-0.5158080368041986;0.5158080368041986
2017-04-06 01:00:00;10.828;884.0;18.3;10.66;10.498;11.048;11.575;11.732;11.689;10.378;9.792;884.666;885.0;885.0;885.0;884.834;884.0;884.0;18.716;19.233;20.116;20.316;20.934;21.267;21.85;10.67808723449707;0.01808723449707017;0.01808723449707017
2017-04-06 02:00:00;10.66;884.0;17.834;9.788;10.828;10.498;11.048;11.575;11.732;11.689;10.378;884.0;884.666;885.0;885.0;885.0;884.834;884.0;18.3;18.716;19.233;20.116;20.316;20.934;21.267;10.426776885986328;0.6387768859863279;0.6387768859863279
2017-04-06 03:00:00;9.788;884.0;17.516;9.234;10.66;10.828;10.498;11.048;11.575;11.732;11.689;884.0;884.0;884.666;885.0;885.0;885.0;884.834;17.834;18.3;18.716;19.233;20.116;20.316;20.934;9.711721420288086;0.47772142028808595;0.47772142028808595
2017-04-06 04:00:00;9.234;884.0;17.1;7.818;9.788;10.66;10.828;10.498;11.048;11.575;11.732;884.0;884.0;884.0;884.666;885.0;885.0;885.0;17.516;17.834;18.3;18.716;19.233;20.116;20.316;9.293135643005371;1.4751356430053715;1.4751356430053715
2017-04-06 05:00:00;7.818;884.0;16.9;6.993;9.234;9.788;10.66;10.828;10.498;11.048;11.575;884.0;884.0;884.0;884.0;884.666;885.0;885.0;17.1;17.516;17.834;18.3;18.716;19.233;20.116;7.893184185028076;0.9001841850280758;0.9001841850280758
2017-04-06 06:00:00;6.993;884.0;16.816;6.345;7.818;9.234;9.788;10.66;10.828;10.498;11.048;884.0;884.0;884.0;884.0;884.0;884.666;885.0;16.9;17.1;17.516;17.834;18.3;18.716;19.233;7.24314546585083;0.8981454658508303;0.8981454658508303
2017-04-06 07:00:00;6.345;884.834;16.916;6.364;6.993;7.818;9.234;9.788;10.66;10.828;10.498;884.0;884.0;884.0;884.0;884.0;884.0;884.666;16.816;16.9;17.1;17.516;17.834;18.3;18.716;6.587608337402344;0.22360833740234387;0.22360833740234387
2017-04-06 08:00:00;6.364;885.834;17.267;7.371;6.345;6.993;7.818;9.234;9.788;10.66;10.828;884.834;884.0;884.0;884.0;884.0;884.0;884.0;16.916;16.816;16.9;17.1;17.516;17.834;18.3;6.57371187210083;-0.7972881278991704;0.7972881278991704
2017-04-06 09:00:00;7.371;886.834;17.966;7.852;6.364;6.345;6.993;7.818;9.234;9.788;10.66;885.834;884.834;884.0;884.0;884.0;884.0;884.0;17.267;16.916;16.816;16.9;17.1;17.516;17.834;7.559731483459473;-0.29226851654052766;0.29226851654052766
2017-04-06 10:00:00;7.852;886.834;19.7;7.256;7.371;6.364;6.345;6.993;7.818;9.234;9.788;886.834;885.834;884.834;884.0;884.0;884.0;884.0;17.966;17.267;16.916;16.816;16.9;17.1;17.516;7.839206695556641;0.5832066955566404;0.5832066955566404
2017-04-06 11:00:00;7.256;886.0;21.05;7.198;7.852;7.371;6.364;6.345;6.993;7.818;9.234;886.834;886.834;885.834;884.834;884.0;884.0;884.0;19.7;17.966;17.267;16.916;16.816;16.9;17.1;7.081730842590332;-0.11626915740966837;0.11626915740966837
2017-04-06 12:00:00;7.198;885.334;22.016;6.512;7.256;7.852;7.371;6.364;6.345;6.993;7.818;886.0;886.834;886.834;885.834;884.834;884.0;884.0;21.05;19.7;17.966;17.267;16.916;16.816;16.9;7.058385372161865;0.5463853721618657;0.5463853721618657
2017-04-06 13:00:00;6.512;884.834;22.95;5.866;7.198;7.256;7.852;7.371;6.364;6.345;6.993;885.334;886.0;886.834;886.834;885.834;884.834;884.0;22.016;21.05;19.7;17.966;17.267;16.916;16.816;6.2310357093811035;0.36503570938110386;0.36503570938110386
2017-04-06 14:00:00;5.866;884.0;23.45;6.076;6.512;7.198;7.256;7.852;7.371;6.364;6.345;884.834;885.334;886.0;886.834;886.834;885.834;884.834;22.95;22.016;21.05;19.7;17.966;17.267;16.916;5.811356067657471;-0.2646439323425289;0.2646439323425289
2017-04-06 15:00:00;6.076;883.834;23.85;6.062;5.866;6.512;7.198;7.256;7.852;7.371;6.364;884.0;884.834;885.334;886.0;886.834;886.834;885.834;23.45;22.95;22.016;21.05;19.7;17.966;17.267;6.287981986999512;0.22598198699951144;0.22598198699951144
2017-04-06 16:00:00;6.062;883.0;23.967;7.822;6.076;5.866;6.512;7.198;7.256;7.852;7.371;883.834;884.0;884.834;885.334;886.0;886.834;886.834;23.85;23.45;22.95;22.016;21.05;19.7;17.966;6.475086688995361;-1.3469133110046387;1.3469133110046387
2017-04-06 17:00:00;7.822;883.0;23.25;9.306;6.062;6.076;5.866;6.512;7.198;7.256;7.852;883.0;883.834;884.0;884.834;885.334;886.0;886.834;23.967;23.85;23.45;22.95;22.016;21.05;19.7;8.347402572631836;-0.9585974273681632;0.9585974273681632
2017-04-06 18:00:00;9.306;883.0;22.634;10.558;7.822;6.062;6.076;5.866;6.512;7.198;7.256;883.0;883.0;883.834;884.0;884.834;885.334;886.0;23.25;23.967;23.85;23.45;22.95;22.016;21.05;9.582395553588867;-0.9756044464111326;0.9756044464111326
2017-04-06 19:00:00;10.558;883.0;22.367;10.375;9.306;7.822;6.062;6.076;5.866;6.512;7.198;883.0;883.0;883.0;883.834;884.0;884.834;885.334;22.634;23.25;23.967;23.85;23.45;22.95;22.016;10.63893985748291;0.26393985748291016;0.26393985748291016
2017-04-06 20:00:00;10.375;883.5;22.0;9.318;10.558;9.306;7.822;6.062;6.076;5.866;6.512;883.0;883.0;883.0;883.0;883.834;884.0;884.834;22.367;22.634;23.25;23.967;23.85;23.45;22.95;10.324749946594238;1.0067499465942387;1.0067499465942387
2017-04-06 21:00:00;9.318;884.0;21.734;8.414;10.375;10.558;9.306;7.822;6.062;6.076;5.866;883.5;883.0;883.0;883.0;883.0;883.834;884.0;22.0;22.367;22.634;23.25;23.967;23.85;23.45;9.179556846618652;0.7655568466186526;0.7655568466186526
2017-04-06 22:00:00;8.414;883.334;20.95;10.094;9.318;10.375;10.558;9.306;7.822;6.062;6.076;884.0;883.5;883.0;883.0;883.0;883.0;883.834;21.734;22.0;22.367;22.634;23.25;23.967;23.85;8.39360237121582;-1.700397628784179;1.700397628784179
2017-04-06 23:00:00;10.094;883.0;19.6;9.995;8.414;9.318;10.375;10.558;9.306;7.822;6.062;883.334;884.0;883.5;883.0;883.0;883.0;883.0;20.95;21.734;22.0;22.367;22.634;23.25;23.967;10.017948150634766;0.022948150634766407;0.022948150634766407
2017-04-07 00:00:00;9.995;883.0;18.75;8.744;10.094;8.414;9.318;10.375;10.558;9.306;7.822;883.0;883.334;884.0;883.5;883.0;883.0;883.0;19.6;20.95;21.734;22.0;22.367;22.634;23.25;9.739498138427734;0.9954981384277346;0.9954981384277346
2017-04-07 01:00:00;8.744;882.5;18.066;8.948;9.995;10.094;8.414;9.318;10.375;10.558;9.306;883.0;883.0;883.334;884.0;883.5;883.0;883.0;18.75;19.6;20.95;21.734;22.0;22.367;22.634;8.603337287902832;-0.34466271209716837;0.34466271209716837
2017-04-07 02:00:00;8.948;882.0;17.65;7.844;8.744;9.995;10.094;8.414;9.318;10.375;10.558;882.5;883.0;883.0;883.334;884.0;883.5;883.0;18.066;18.75;19.6;20.95;21.734;22.0;22.367;9.000017166137695;1.156017166137695;1.156017166137695
2017-04-07 03:00:00;7.844;882.0;17.5;6.23;8.948;8.744;9.995;10.094;8.414;9.318;10.375;882.0;882.5;883.0;883.0;883.334;884.0;883.5;17.65;18.066;18.75;19.6;20.95;21.734;22.0;7.738090991973877;1.5080909919738765;1.5080909919738765
2017-04-07 04:00:00;6.23;882.0;17.3;5.664;7.844;8.948;8.744;9.995;10.094;8.414;9.318;882.0;882.0;882.5;883.0;883.0;883.334;884.0;17.5;17.65;18.066;18.75;19.6;20.95;21.734;6.321710586547852;0.6577105865478519;0.6577105865478519
2017-04-07 05:00:00;5.664;882.334;16.933;5.297;6.23;7.844;8.948;8.744;9.995;10.094;8.414;882.0;882.0;882.0;882.5;883.0;883.0;883.334;17.3;17.5;17.65;18.066;18.75;19.6;20.95;5.759645462036133;0.4626454620361331;0.4626454620361331
2017-04-07 06:00:00;5.297;883.0;16.683;5.175;5.664;6.23;7.844;8.948;8.744;9.995;10.094;882.334;882.0;882.0;882.0;882.5;883.0;883.0;16.933;17.3;17.5;17.65;18.066;18.75;19.6;5.47148323059082;0.2964832305908205;0.2964832305908205
2017-04-07 07:00:00;5.175;884.0;16.75;6.576;5.297;5.664;6.23;7.844;8.948;8.744;9.995;883.0;882.334;882.0;882.0;882.0;882.5;883.0;16.683;16.933;17.3;17.5;17.65;18.066;18.75;5.460289478302002;-1.1157105216979977;1.1157105216979977
2017-04-07 08:00:00;6.576;884.666;17.184;7.494;5.175;5.297;5.664;6.23;7.844;8.948;8.744;884.0;883.0;882.334;882.0;882.0;882.0;882.5;16.75;16.683;16.933;17.3;17.5;17.65;18.066;6.782253265380859;-0.7117467346191404;0.7117467346191404
2017-04-07 09:00:00;7.494;885.666;18.984;8.73;6.576;5.175;5.297;5.664;6.23;7.844;8.948;884.666;884.0;883.0;882.334;882.0;882.0;882.0;17.184;16.75;16.683;16.933;17.3;17.5;17.65;7.397022724151611;-1.332977275848389;1.332977275848389
2017-04-07 10:00:00;8.73;885.834;20.234;8.068;7.494;6.576;5.175;5.297;5.664;6.23;7.844;885.666;884.666;884.0;883.0;882.334;882.0;882.0;18.984;17.184;16.75;16.683;16.933;17.3;17.5;8.422568321228027;0.3545683212280277;0.3545683212280277
2017-04-07 11:00:00;8.068;885.0;21.166;6.855;8.73;7.494;6.576;5.175;5.297;5.664;6.23;885.834;885.666;884.666;884.0;883.0;882.334;882.0;20.234;18.984;17.184;16.75;16.683;16.933;17.3;7.517420768737793;0.6624207687377925;0.6624207687377925
2017-04-07 12:00:00;6.855;884.834;22.066;6.607;8.068;8.73;7.494;6.576;5.175;5.297;5.664;885.0;885.834;885.666;884.666;884.0;883.0;882.334;21.166;20.234;18.984;17.184;16.75;16.683;16.933;6.392455101013184;-0.2145448989868166;0.2145448989868166
2017-04-07 13:00:00;6.607;884.0;22.334;6.302;6.855;8.068;8.73;7.494;6.576;5.175;5.297;884.834;885.0;885.834;885.666;884.666;884.0;883.0;22.066;21.166;20.234;18.984;17.184;16.75;16.683;6.393817901611328;0.09181790161132852;0.09181790161132852
2017-04-07 14:00:00;6.302;883.334;22.75;6.338;6.607;6.855;8.068;8.73;7.494;6.576;5.175;884.0;884.834;885.0;885.834;885.666;884.666;884.0;22.334;22.066;21.166;20.234;18.984;17.184;16.75;6.211663246154785;-0.12633675384521492;0.12633675384521492
2017-04-07 15:00:00;6.338;883.0;23.1;7.036;6.302;6.607;6.855;8.068;8.73;7.494;6.576;883.334;884.0;884.834;885.0;885.834;885.666;884.666;22.75;22.334;22.066;21.166;20.234;18.984;17.184;6.527370452880859;-0.5086295471191402;0.5086295471191402
2017-04-07 16:00:00;7.036;883.0;23.234;6.815;6.338;6.302;6.607;6.855;8.068;8.73;7.494;883.0;883.334;884.0;884.834;885.0;885.834;885.666;23.1;22.75;22.334;22.066;21.166;20.234;18.984;7.328653335571289;0.5136533355712887;0.5136533355712887
2017-04-07 17:00:00;6.815;883.0;22.833;8.322;7.036;6.338;6.302;6.607;6.855;8.068;8.73;883.0;883.0;883.334;884.0;884.834;885.0;885.834;23.234;23.1;22.75;22.334;22.066;21.166;20.234;7.130013465881348;-1.1919865341186515;1.1919865341186515
2017-04-07 18:00:00;8.322;883.0;22.166;10.182;6.815;7.036;6.338;6.302;6.607;6.855;8.068;883.0;883.0;883.0;883.334;884.0;884.834;885.0;22.833;23.234;23.1;22.75;22.334;22.066;21.166;8.69134521484375;-1.4906547851562504;1.4906547851562504
2017-04-07 19:00:00;10.182;883.0;21.7;10.779;8.322;6.815;7.036;6.338;6.302;6.607;6.855;883.0;883.0;883.0;883.0;883.334;884.0;884.834;22.166;22.833;23.234;23.1;22.75;22.334;22.066;10.293648719787598;-0.48535128021240226;0.48535128021240226
2017-04-07 20:00:00;10.779;883.0;21.666;11.726;10.182;8.322;6.815;7.036;6.338;6.302;6.607;883.0;883.0;883.0;883.0;883.0;883.334;884.0;21.7;22.166;22.833;23.234;23.1;22.75;22.334;10.634928703308105;-1.0910712966918954;1.0910712966918954
2017-04-07 21:00:00;11.726;883.0;21.584;11.924;10.779;10.182;8.322;6.815;7.036;6.338;6.302;883.0;883.0;883.0;883.0;883.0;883.0;883.334;21.666;21.7;22.166;22.833;23.234;23.1;22.75;11.479986190795898;-0.44401380920410105;0.44401380920410105
2017-04-07 22:00:00;11.924;883.834;20.6;12.284;11.726;10.779;10.182;8.322;6.815;7.036;6.338;883.0;883.0;883.0;883.0;883.0;883.0;883.0;21.584;21.666;21.7;22.166;22.833;23.234;23.1;11.447772026062012;-0.836227973937989;0.836227973937989
2017-04-07 23:00:00;12.284;883.666;19.533;10.693;11.924;11.726;10.779;10.182;8.322;6.815;7.036;883.834;883.0;883.0;883.0;883.0;883.0;883.0;20.6;21.584;21.666;21.7;22.166;22.833;23.234;11.941325187683105;1.2483251876831059;1.2483251876831059
2017-04-08 00:00:00;10.693;883.0;18.883;10.694;12.284;11.924;11.726;10.779;10.182;8.322;6.815;883.666;883.834;883.0;883.0;883.0;883.0;883.0;19.533;20.6;21.584;21.666;21.7;22.166;22.833;10.258771896362305;-0.43522810363769615;0.43522810363769615
2017-04-08 01:00:00;10.694;883.0;18.25;9.624;10.693;12.284;11.924;11.726;10.779;10.182;8.322;883.0;883.666;883.834;883.0;883.0;883.0;883.0;18.883;19.533;20.6;21.584;21.666;21.7;22.166;10.57174301147461;0.9477430114746088;0.9477430114746088
2017-04-08 02:00:00;9.624;883.0;17.784;8.876;10.694;10.693;12.284;11.924;11.726;10.779;10.182;883.0;883.0;883.666;883.834;883.0;883.0;883.0;18.25;18.883;19.533;20.6;21.584;21.666;21.7;9.44196605682373;0.565966056823731;0.565966056823731
2017-04-08 03:00:00;8.876;883.0;17.416;9.334;9.624;10.694;10.693;12.284;11.924;11.726;10.779;883.0;883.0;883.0;883.666;883.834;883.0;883.0;17.784;18.25;18.883;19.533;20.6;21.584;21.666;8.798018455505371;-0.5359815444946285;0.5359815444946285
2017-04-08 04:00:00;9.334;883.0;17.084;10.642;8.876;9.624;10.694;10.693;12.284;11.924;11.726;883.0;883.0;883.0;883.0;883.666;883.834;883.0;17.416;17.784;18.25;18.883;19.533;20.6;21.584;9.295352935791016;-1.3466470642089838;1.3466470642089838
2017-04-08 05:00:00;10.642;883.0;16.533;10.372;9.334;8.876;9.624;10.694;10.693;12.284;11.924;883.0;883.0;883.0;883.0;883.0;883.666;883.834;17.084;17.416;17.784;18.25;18.883;19.533;20.6;10.570867538452148;0.19886753845214855;0.19886753845214855
2017-04-08 06:00:00;10.372;883.334;16.234;8.674;10.642;9.334;8.876;9.624;10.694;10.693;12.284;883.0;883.0;883.0;883.0;883.0;883.0;883.666;16.533;17.084;17.416;17.784;18.25;18.883;19.533;10.249985694885254;1.5759856948852544;1.5759856948852544
2017-04-08 07:00:00;8.674;884.0;16.3;9.035;10.372;10.642;9.334;8.876;9.624;10.694;10.693;883.334;883.0;883.0;883.0;883.0;883.0;883.0;16.234;16.533;17.084;17.416;17.784;18.25;18.883;8.46457290649414;-0.5704270935058595;0.5704270935058595
2017-04-08 08:00:00;9.035;884.5;17.084;8.662;8.674;10.372;10.642;9.334;8.876;9.624;10.694;884.0;883.334;883.0;883.0;883.0;883.0;883.0;16.3;16.234;16.533;17.084;17.416;17.784;18.25;9.05522632598877;0.3932263259887687;0.3932263259887687
2017-04-08 09:00:00;8.662;885.0;18.55;9.346;9.035;8.674;10.372;10.642;9.334;8.876;9.624;884.5;884.0;883.334;883.0;883.0;883.0;883.0;17.084;16.3;16.234;16.533;17.084;17.416;17.784;8.422322273254395;-0.9236777267456056;0.9236777267456056
