;Longitude;Latitude;Data;VentoC;Pressao;Temperatura;DirecaoVento
4773;-42.75;-14.25;2017-07-18 21:00:00;8.0;887.0;18.15;96.03
4774;-42.75;-14.25;2017-07-18 22:00:00;9.492;887.0;16.9;101.9
4775;-42.75;-14.25;2017-07-18 23:00:00;9.631;887.0;15.0;101.75
4776;-42.75;-14.25;2017-07-19 00:00:00;7.424;886.834;14.184;104.7
4777;-42.75;-14.25;2017-07-19 01:00:00;7.377;886.0;13.5;114.57
4778;-42.75;-14.25;2017-07-19 02:00:00;8.365;886.0;12.934;118.52
4779;-42.75;-14.25;2017-07-19 03:00:00;8.068;886.0;12.65;115.02
4780;-42.75;-14.25;2017-07-19 04:00:00;7.268;886.0;12.616;113.77
4781;-42.75;-14.25;2017-07-19 05:00:00;7.154;886.834;12.55;117.48
4782;-42.75;-14.25;2017-07-19 06:00:00;7.305;887.0;12.384;117.57
4783;-42.75;-14.25;2017-07-19 07:00:00;7.362;888.0;12.533;117.22
4784;-42.75;-14.25;2017-07-19 08:00:00;8.056;888.5;12.466;114.2
4785;-42.75;-14.25;2017-07-19 09:00:00;8.574;889.166;12.684;108.6
4786;-42.75;-14.25;2017-07-19 10:00:00;8.46;889.334;14.75;104.2
4787;-42.75;-14.25;2017-07-19 11:00:00;7.93;889.0;16.467;96.05
4788;-42.75;-14.25;2017-07-19 12:00:00;8.918;888.166;17.817;97.98
4789;-42.75;-14.25;2017-07-19 13:00:00;8.56;888.834;18.733;93.55
4790;-42.75;-14.25;2017-07-19 14:00:00;8.63;887.666;19.166;95.52
4791;-42.75;-14.25;2017-07-19 15:00:00;9.104;888.334;19.25;94.32
4792;-42.75;-14.25;2017-07-19 16:00:00;9.724;887.0;18.9;93.88
4793;-42.75;-14.25;2017-07-19 17:00:00;8.98;887.0;18.3;98.55
4794;-42.75;-14.25;2017-07-19 18:00:00;9.464;887.0;17.716;102.22
4795;-42.75;-14.25;2017-07-19 19:00:00;9.462;887.334;17.416;98.68
4796;-42.75;-14.25;2017-07-19 20:00:00;9.98;888.0;17.1;105.42
4797;-42.75;-14.25;2017-07-19 21:00:00;8.901;888.166;15.0;118.25
4798;-42.75;-14.25;2017-07-19 22:00:00;8.572;889.0;14.05;118.5
4799;-42.75;-14.25;2017-07-19 23:00:00;8.216;889.0;13.55;115.05
4800;-42.75;-14.25;2017-07-20 00:00:00;7.995;888.5;13.216;110.72
4801;-42.75;-14.25;2017-07-20 01:00:00;7.675;888.0;12.933;111.32
4802;-42.75;-14.25;2017-07-20 02:00:00;7.662;887.834;12.8;113.63
4803;-42.75;-14.25;2017-07-20 03:00:00;7.998;887.0;12.75;114.38
4804;-42.75;-14.25;2017-07-20 04:00:00;7.316;887.0;12.734;109.68
4805;-42.75;-14.25;2017-07-20 05:00:00;7.864;887.666;12.666;107.6
4806;-42.75;-14.25;2017-07-20 06:00:00;7.53;888.166;12.534;107.77
4807;-42.75;-14.25;2017-07-20 07:00:00;7.664;889.0;12.516;110.92
4808;-42.75;-14.25;2017-07-20 08:00:00;7.515;889.834;12.683;114.2
4809;-42.75;-14.25;2017-07-20 09:00:00;7.827;890.334;12.866;113.53
4810;-42.75;-14.25;2017-07-20 10:00:00;7.602;890.5;14.2;109.28
4811;-42.75;-14.25;2017-07-20 11:00:00;7.776;890.0;15.984;109.47
4812;-42.75;-14.25;2017-07-20 12:00:00;6.585;890.0;17.466;103.82
4813;-42.75;-14.25;2017-07-20 13:00:00;5.983;891.334;18.684;105.22
4814;-42.75;-14.25;2017-07-20 14:00:00;5.215;890.334;19.85;116.65
4815;-42.75;-14.25;2017-07-20 15:00:00;4.16;888.834;20.416;127.93
4816;-42.75;-14.25;2017-07-20 16:00:00;4.288;888.333;20.6;109.75
4817;-42.75;-14.25;2017-07-20 17:00:00;5.299;887.166;20.2;114.15
4818;-42.75;-14.25;2017-07-20 18:00:00;5.95;887.0;19.866;105.77
4819;-42.75;-14.25;2017-07-20 19:00:00;6.786;887.834;19.484;100.22
4820;-42.75;-14.25;2017-07-20 20:00:00;7.849;888.334;18.9;110.22
4821;-42.75;-14.25;2017-07-20 21:00:00;8.245;889.0;16.7;118.52
4822;-42.75;-14.25;2017-07-20 22:00:00;8.742;889.0;16.067;112.38
4823;-42.75;-14.25;2017-07-20 23:00:00;8.364;889.0;15.516;114.38
4824;-42.75;-14.25;2017-07-21 00:00:00;7.648;888.5;14.884;118.93
4825;-42.75;-14.25;2017-07-21 01:00:00;7.575;888.0;14.467;120.6
4826;-42.75;-14.25;2017-07-21 02:00:00;7.618;887.166;14.15;116.13
4827;-42.75;-14.25;2017-07-21 03:00:00;7.604;887.0;13.934;115.0
4828;-42.75;-14.25;2017-07-21 04:00:00;7.558;887.0;13.9;116.58
4829;-42.75;-14.25;2017-07-21 05:00:00;7.897;887.666;13.866;109.33
4830;-42.75;-14.25;2017-07-21 06:00:00;8.235;888.0;13.7;106.88
4831;-42.75;-14.25;2017-07-21 07:00:00;7.542;889.0;13.7;111.9
4832;-42.75;-14.25;2017-07-21 08:00:00;7.422;889.5;13.834;114.58
4833;-42.75;-14.25;2017-07-21 09:00:00;6.658;890.0;14.25;110.68
4834;-42.75;-14.25;2017-07-21 10:00:00;6.88;890.0;16.084;102.63
4835;-42.75;-14.25;2017-07-21 11:00:00;6.343;890.0;17.984;107.23
4836;-42.75;-14.25;2017-07-21 12:00:00;5.804;890.0;19.666;109.23
4837;-42.75;-14.25;2017-07-21 13:00:00;5.165;891.166;21.067;121.62
4838;-42.75;-14.25;2017-07-21 14:00:00;4.265;890.0;21.984;129.03
4839;-42.75;-14.25;2017-07-21 15:00:00;3.91;889.834;22.6;145.8
4840;-42.75;-14.25;2017-07-21 16:00:00;3.88;887.166;22.783;136.08
4841;-42.75;-14.25;2017-07-21 17:00:00;5.775;887.0;22.05;123.42
4842;-42.75;-14.25;2017-07-21 18:00:00;6.924;887.0;21.117;110.1
4843;-42.75;-14.25;2017-07-21 19:00:00;7.425;887.5;20.4;98.8
4844;-42.75;-14.25;2017-07-21 20:00:00;7.295;888.0;19.583;108.3
4845;-42.75;-14.25;2017-07-21 21:00:00;7.216;888.666;18.716;125.95
4846;-42.75;-14.25;2017-07-21 22:00:00;8.874;889.0;17.85;109.83
4847;-42.75;-14.25;2017-07-21 23:00:00;8.057;888.834;16.867;106.52
4848;-42.75;-14.25;2017-07-22 00:00:00;8.06;888.0;15.8;116.9
4849;-42.75;-14.25;2017-07-22 01:00:00;7.205;887.834;15.667;104.1
4850;-42.75;-14.25;2017-07-22 02:00:00;7.505;887.0;14.55;117.68
4851;-42.75;-14.25;2017-07-22 03:00:00;7.442;887.0;14.2;104.8
4852;-42.75;-14.25;2017-07-22 04:00:00;7.445;887.0;14.134;103.75
4853;-42.75;-14.25;2017-07-22 05:00:00;6.668;887.0;13.916;104.35
4854;-42.75;-14.25;2017-07-22 06:00:00;5.755;887.166;13.784;111.77
4855;-42.75;-14.25;2017-07-22 07:00:00;5.685;888.0;13.55;117.48
4856;-42.75;-14.25;2017-07-22 08:00:00;5.286;888.834;13.617;115.0
4857;-42.75;-14.25;2017-07-22 09:00:00;5.526;889.666;14.05;101.97
4858;-42.75;-14.25;2017-07-22 10:00:00;6.497;890.0;17.117;101.17
4859;-42.75;-14.25;2017-07-22 11:00:00;7.332;889.834;18.883;106.45
4860;-42.75;-14.25;2017-07-22 12:00:00;7.765;889.0;20.15;114.07
4861;-42.75;-14.25;2017-07-22 13:00:00;6.682;888.0;21.116;132.45
4862;-42.75;-14.25;2017-07-22 14:00:00;6.3;887.0;21.9;143.05
4863;-42.75;-14.25;2017-07-22 15:00:00;5.302;887.333;22.617;123.27
4864;-42.75;-14.25;2017-07-22 16:00:00;5.946;887.334;23.117;131.57
4865;-42.75;-14.25;2017-07-22 17:00:00;7.035;887.0;22.4;116.92
4866;-42.75;-14.25;2017-07-22 18:00:00;8.645;887.0;21.383;106.35
4867;-42.75;-14.25;2017-07-22 19:00:00;8.935;887.5;20.534;114.43
4868;-42.75;-14.25;2017-07-22 20:00:00;8.439;888.0;19.367;113.42
4869;-42.75;-14.25;2017-07-22 21:00:00;7.28;888.334;18.15;120.7
4870;-42.75;-14.25;2017-07-22 22:00:00;8.23;888.166;17.1;113.33
4871;-42.75;-14.25;2017-07-22 23:00:00;7.12;888.0;16.217;116.67
4872;-42.75;-14.25;2017-07-23 00:00:00;8.764;888.166;15.866;111.28
4873;-42.75;-14.25;2017-07-23 01:00:00;8.125;888.0;15.55;102.22
4874;-42.75;-14.25;2017-07-23 02:00:00;7.844;887.5;15.134;114.12
4875;-42.75;-14.25;2017-07-23 03:00:00;7.886;887.0;14.417;112.55
4876;-42.75;-14.25;2017-07-23 04:00:00;8.89;887.0;13.95;109.0
4877;-42.75;-14.25;2017-07-23 05:00:00;9.268;887.334;13.3;110.4
4878;-42.75;-14.25;2017-07-23 06:00:00;8.133;888.0;12.767;110.68
4879;-42.75;-14.25;2017-07-23 07:00:00;7.379;888.666;12.733;111.67
4880;-42.75;-14.25;2017-07-23 08:00:00;7.404;889.666;13.384;111.45
4881;-42.75;-14.25;2017-07-23 09:00:00;10.1;890.334;14.633;120.0
4882;-42.75;-14.25;2017-07-23 10:00:00;9.214;890.334;15.866;114.35
4883;-42.75;-14.25;2017-07-23 11:00:00;9.98;890.0;16.983;114.62
4884;-42.75;-14.25;2017-07-23 12:00:00;11.027;889.334;17.867;114.9
4885;-42.75;-14.25;2017-07-23 13:00:00;11.04;888.834;19.084;113.67
4886;-42.75;-14.25;2017-07-23 14:00:00;10.538;888.0;19.55;112.52
4887;-42.75;-14.25;2017-07-23 15:00:00;10.458;888.0;20.15;119.12
4888;-42.75;-14.25;2017-07-23 16:00:00;11.04;888.0;20.067;114.17
4889;-42.75;-14.25;2017-07-23 17:00:00;10.554;888.0;19.4;117.82
4890;-42.75;-14.25;2017-07-23 18:00:00;10.525;888.5;18.45;121.18
4891;-42.75;-14.25;2017-07-23 19:00:00;11.83;889.0;17.666;120.32
4892;-42.75;-14.25;2017-07-23 20:00:00;11.252;889.166;17.033;118.05
4893;-42.75;-14.25;2017-07-23 21:00:00;11.358;890.0;16.016;118.85
4894;-42.75;-14.25;2017-07-23 22:00:00;12.347;890.0;15.0;112.27
4895;-42.75;-14.25;2017-07-23 23:00:00;12.318;890.0;14.6;111.57
4896;-42.75;-14.25;2017-07-24 00:00:00;11.922;889.834;14.0;112.7
4897;-42.75;-14.25;2017-07-24 01:00:00;10.872;889.0;13.5;113.48
4898;-42.75;-14.25;2017-07-24 02:00:00;9.77;889.0;13.05;114.15
4899;-42.75;-14.25;2017-07-24 03:00:00;9.247;888.666;12.783;114.65
4900;-42.75;-14.25;2017-07-24 04:00:00;10.443;888.834;12.666;119.27
4901;-42.75;-14.25;2017-07-24 05:00:00;10.072;889.0;12.4;118.88
4902;-42.75;-14.25;2017-07-24 06:00:00;9.495;889.5;12.1;118.07
4903;-42.75;-14.25;2017-07-24 07:00:00;9.714;890.166;11.933;115.8
4904;-42.75;-14.25;2017-07-24 08:00:00;10.252;891.334;12.75;115.17
4905;-42.75;-14.25;2017-07-24 09:00:00;9.965;892.166;13.817;109.58
4906;-42.75;-14.25;2017-07-24 10:00:00;10.076;892.834;15.2;103.88
4907;-42.75;-14.25;2017-07-24 11:00:00;10.07;892.166;16.617;101.27
4908;-42.75;-14.25;2017-07-24 12:00:00;11.092;892.0;16.934;103.32
4909;-42.75;-14.25;2017-07-24 13:00:00;10.252;891.0;17.466;105.48
4910;-42.75;-14.25;2017-07-24 14:00:00;9.718;890.166;17.966;105.57
4911;-42.75;-14.25;2017-07-24 15:00:00;9.865;890.0;18.784;103.65
4912;-42.75;-14.25;2017-07-24 16:00:00;10.595;890.0;18.7;101.73
4913;-42.75;-14.25;2017-07-24 17:00:00;8.805;890.0;18.416;106.65
4914;-42.75;-14.25;2017-07-24 18:00:00;9.916;890.0;17.816;98.62
4915;-42.75;-14.25;2017-07-24 19:00:00;11.152;890.0;17.684;100.42
4916;-42.75;-14.25;2017-07-24 20:00:00;11.7;890.5;16.966;108.72
4917;-42.75;-14.25;2017-07-24 21:00:00;10.342;890.166;15.5;108.95
4918;-42.75;-14.25;2017-07-24 22:00:00;12.157;891.0;15.3;102.63
4919;-42.75;-14.25;2017-07-24 23:00:00;9.215;890.666;14.934;106.68
4920;-42.75;-14.25;2017-07-25 00:00:00;9.04;890.0;14.416;115.13
4921;-42.75;-14.25;2017-07-25 01:00:00;8.917;890.0;13.917;108.55
4922;-42.75;-14.25;2017-07-25 02:00:00;9.022;889.166;13.734;107.93
4923;-42.75;-14.25;2017-07-25 03:00:00;9.509;889.0;13.566;113.43
4924;-42.75;-14.25;2017-07-25 04:00:00;10.588;889.0;13.216;111.83
4925;-42.75;-14.25;2017-07-25 05:00:00;9.628;889.0;12.867;114.38
4926;-42.75;-14.25;2017-07-25 06:00:00;8.927;889.0;12.366;114.63
4927;-42.75;-14.25;2017-07-25 07:00:00;8.97;890.0;11.95;108.2
4928;-42.75;-14.25;2017-07-25 08:00:00;10.471;890.666;12.084;101.7
4929;-42.75;-14.25;2017-07-25 09:00:00;11.256;891.666;13.817;101.98
4930;-42.75;-14.25;2017-07-25 10:00:00;11.734;892.0;14.816;106.13
4931;-42.75;-14.25;2017-07-25 11:00:00;11.69;891.5;15.316;104.98
4932;-42.75;-14.25;2017-07-25 12:00:00;11.279;891.0;16.834;114.17
4933;-42.75;-14.25;2017-07-25 13:00:00;11.132;890.0;18.216;114.63
4934;-42.75;-14.25;2017-07-25 14:00:00;10.974;890.0;18.8;110.98
4935;-42.75;-14.25;2017-07-25 15:00:00;10.774;889.834;19.367;116.35
4936;-42.75;-14.25;2017-07-25 16:00:00;12.174;889.0;19.833;115.33
4937;-42.75;-14.25;2017-07-25 17:00:00;11.53;889.0;19.383;113.65
4938;-42.75;-14.25;2017-07-25 18:00:00;12.009;889.0;18.084;120.77
4939;-42.75;-14.25;2017-07-25 19:00:00;13.593;889.0;16.717;123.52
4940;-42.75;-14.25;2017-07-25 20:00:00;13.537;889.0;15.883;118.62
4941;-42.75;-14.25;2017-07-25 21:00:00;14.445;889.0;14.983;116.43
4942;-42.75;-14.25;2017-07-25 22:00:00;15.018;889.0;14.034;109.48
4943;-42.75;-14.25;2017-07-25 23:00:00;14.073;889.0;13.134;112.98
4944;-42.75;-14.25;2017-07-26 00:00:00;12.984;888.166;12.3;110.37
4945;-42.75;-14.25;2017-07-26 01:00:00;14.428;888.0;11.616;110.37
4946;-42.75;-14.25;2017-07-26 02:00:00;13.092;887.166;10.966;111.55
4947;-42.75;-14.25;2017-07-26 03:00:00;14.304;887.0;10.466;117.37
4948;-42.75;-14.25;2017-07-26 04:00:00;15.43;887.0;10.016;120.95
4949;-42.75;-14.25;2017-07-26 05:00:00;16.378;887.0;10.0;118.92
4950;-42.75;-14.25;2017-07-26 06:00:00;16.06;887.0;10.216;119.42
4951;-42.75;-14.25;2017-07-26 07:00:00;15.665;887.0;10.516;118.2
4952;-42.75;-14.25;2017-07-26 08:00:00;14.822;887.666;11.383;115.72
4953;-42.75;-14.25;2017-07-26 09:00:00;14.608;888.5;12.984;113.42
4954;-42.75;-14.25;2017-07-26 10:00:00;14.124;889.5;15.017;110.7
4955;-42.75;-14.25;2017-07-26 11:00:00;12.6;889.334;16.1;113.33
4956;-42.75;-14.25;2017-07-26 12:00:00;12.69;889.0;16.934;108.97
4957;-42.75;-14.25;2017-07-26 13:00:00;12.619;888.666;16.834;116.18
4958;-42.75;-14.25;2017-07-26 14:00:00;11.515;888.0;16.65;119.48
4959;-42.75;-14.25;2017-07-26 15:00:00;11.703;888.0;16.817;117.02
4960;-42.75;-14.25;2017-07-26 16:00:00;10.258;888.0;16.816;115.93
4961;-42.75;-14.25;2017-07-26 17:00:00;8.423;888.0;16.716;115.7
4962;-42.75;-14.25;2017-07-26 18:00:00;7.978;888.0;16.1;101.57
4963;-42.75;-14.25;2017-07-26 19:00:00;8.7;888.0;15.517;99.03
4964;-42.75;-14.25;2017-07-26 20:00:00;10.498;888.0;15.2;101.17
4965;-42.75;-14.25;2017-07-26 21:00:00;11.714;888.0;14.916;103.1
4966;-42.75;-14.25;2017-07-26 22:00:00;12.542;888.0;14.334;107.88
4967;-42.75;-14.25;2017-07-26 23:00:00;12.025;888.0;13.65;117.77
4968;-42.75;-14.25;2017-07-27 00:00:00;11.384;887.666;13.067;115.25
4969;-42.75;-14.25;2017-07-27 01:00:00;13.456;887.0;12.35;112.28
4970;-42.75;-14.25;2017-07-27 02:00:00;14.022;886.0;11.85;116.52
4971;-42.75;-14.25;2017-07-27 03:00:00;13.785;886.0;11.416;115.08
4972;-42.75;-14.25;2017-07-27 04:00:00;14.305;886.0;11.234;116.1
4973;-42.75;-14.25;2017-07-27 05:00:00;14.182;886.0;10.934;119.77
4974;-42.75;-14.25;2017-07-27 06:00:00;11.794;886.666;10.917;118.68
4975;-42.75;-14.25;2017-07-27 07:00:00;10.194;887.0;11.084;117.78
4976;-42.75;-14.25;2017-07-27 08:00:00;12.225;887.666;11.717;115.45
4977;-42.75;-14.25;2017-07-27 09:00:00;13.235;888.334;13.216;115.55
4978;-42.75;-14.25;2017-07-27 10:00:00;13.695;889.0;15.067;110.68
4979;-42.75;-14.25;2017-07-27 11:00:00;11.497;889.0;16.4;110.03
4980;-42.75;-14.25;2017-07-27 12:00:00;12.074;888.5;17.533;115.5
4981;-42.75;-14.25;2017-07-27 13:00:00;12.378;888.0;18.084;122.92
4982;-42.75;-14.25;2017-07-27 14:00:00;11.26;887.0;18.984;111.1
4983;-42.75;-14.25;2017-07-27 15:00:00;11.146;887.0;19.184;118.15
4984;-42.75;-14.25;2017-07-27 16:00:00;10.558;887.0;19.15;107.22
4985;-42.75;-14.25;2017-07-27 17:00:00;10.672;887.0;18.867;101.6
4986;-42.75;-14.25;2017-07-27 18:00:00;10.744;887.0;17.867;119.4
4987;-42.75;-14.25;2017-07-27 19:00:00;10.516;887.166;16.234;122.38
4988;-42.75;-14.25;2017-07-27 20:00:00;11.802;888.0;15.234;130.32
4989;-42.75;-14.25;2017-07-27 21:00:00;10.817;887.0;14.434;131.6
4990;-42.75;-14.25;2017-07-27 22:00:00;11.315;887.334;14.317;123.73
4991;-42.75;-14.25;2017-07-27 23:00:00;9.765;887.834;14.234;114.37
4992;-42.75;-14.25;2017-07-28 00:00:00;9.584;887.0;13.716;115.02
4993;-42.75;-14.25;2017-07-28 01:00:00;11.625;886.666;13.167;109.92
4994;-42.75;-14.25;2017-07-28 02:00:00;11.648;886.0;13.366;116.18
4995;-42.75;-14.25;2017-07-28 03:00:00;12.244;886.0;13.166;118.03
4996;-42.75;-14.25;2017-07-28 04:00:00;12.662;886.0;12.984;117.52
4997;-42.75;-14.25;2017-07-28 05:00:00;13.602;886.0;12.766;118.67
4998;-42.75;-14.25;2017-07-28 06:00:00;10.465;886.334;12.716;115.8
4999;-42.75;-14.25;2017-07-28 07:00:00;11.02;887.0;12.9;117.02
5000;-42.75;-14.25;2017-07-28 08:00:00;11.41;887.666;13.116;113.0
5001;-42.75;-14.25;2017-07-28 09:00:00;11.884;888.0;13.45;113.13
5002;-42.75;-14.25;2017-07-28 10:00:00;12.35;888.0;13.933;113.98
5003;-42.75;-14.25;2017-07-28 11:00:00;11.881;888.0;14.216;116.65
5004;-42.75;-14.25;2017-07-28 12:00:00;11.97;888.0;14.934;103.77
5005;-42.75;-14.25;2017-07-28 13:00:00;11.68;887.166;16.45;108.52
5006;-42.75;-14.25;2017-07-28 14:00:00;11.689;887.0;16.65;107.7
5007;-42.75;-14.25;2017-07-28 15:00:00;10.825;887.0;16.85;112.77
5008;-42.75;-14.25;2017-07-28 16:00:00;10.538;887.0;15.416;110.7
5009;-42.75;-14.25;2017-07-28 17:00:00;10.991;887.0;15.516;113.17
5010;-42.75;-14.25;2017-07-28 18:00:00;12.398;887.666;14.85;124.32
5011;-42.75;-14.25;2017-07-28 19:00:00;13.85;888.0;14.0;127.35
5012;-42.75;-14.25;2017-07-28 20:00:00;13.415;889.0;12.984;116.53
5013;-42.75;-14.25;2017-07-28 21:00:00;13.378;889.0;12.9;112.82
5014;-42.75;-14.25;2017-07-28 22:00:00;11.998;889.0;12.817;114.08
5015;-42.75;-14.25;2017-07-28 23:00:00;13.432;889.0;12.834;117.68
5016;-42.75;-14.25;2017-07-29 00:00:00;14.28;888.666;12.334;119.55
5017;-42.75;-14.25;2017-07-29 01:00:00;11.878;888.5;11.966;125.58
5018;-42.75;-14.25;2017-07-29 02:00:00;10.3;888.5;11.616;125.67
5019;-42.75;-14.25;2017-07-29 03:00:00;9.775;888.0;11.35;122.7
5020;-42.75;-14.25;2017-07-29 04:00:00;10.618;887.666;11.183;123.15
5021;-42.75;-14.25;2017-07-29 05:00:00;12.43;887.5;11.183;118.72
5022;-42.75;-14.25;2017-07-29 06:00:00;11.372;888.0;11.317;116.12
5023;-42.75;-14.25;2017-07-29 07:00:00;11.937;888.0;11.567;115.98
5024;-42.75;-14.25;2017-07-29 08:00:00;13.162;888.834;12.1;111.68
5025;-42.75;-14.25;2017-07-29 09:00:00;13.58;889.666;12.75;113.15
5026;-42.75;-14.25;2017-07-29 10:00:00;12.834;890.0;13.383;112.22
5027;-42.75;-14.25;2017-07-29 11:00:00;13.852;890.0;14.033;103.23
5028;-42.75;-14.25;2017-07-29 12:00:00;12.525;890.0;14.5;103.15
5029;-42.75;-14.25;2017-07-29 13:00:00;13.403;889.0;15.95;99.28
5030;-42.75;-14.25;2017-07-29 14:00:00;11.641;889.0;17.034;110.55
5031;-42.75;-14.25;2017-07-29 15:00:00;11.004;889.0;17.166;101.08
5032;-42.75;-14.25;2017-07-29 16:00:00;11.403;889.0;17.55;107.22
5033;-42.75;-14.25;2017-07-29 17:00:00;9.867;889.0;17.067;107.9
5034;-42.75;-14.25;2017-07-29 18:00:00;10.288;889.0;17.1;117.23
5035;-42.75;-14.25;2017-07-29 19:00:00;11.556;889.0;16.617;119.72
5036;-42.75;-14.25;2017-07-29 20:00:00;12.49;890.0;15.7;119.73
5037;-42.75;-14.25;2017-07-29 21:00:00;13.235;890.0;13.95;122.6
5038;-42.75;-14.25;2017-07-29 22:00:00;11.924;890.0;13.417;117.55
5039;-42.75;-14.25;2017-07-29 23:00:00;12.42;890.0;13.067;113.85
5040;-42.75;-14.25;2017-07-30 00:00:00;12.566;889.667;12.616;113.03
5041;-42.75;-14.25;2017-07-30 01:00:00;11.529;889.0;12.3;112.15
5042;-42.75;-14.25;2017-07-30 02:00:00;10.642;889.0;11.967;111.1
5043;-42.75;-14.25;2017-07-30 03:00:00;10.364;888.5;11.683;113.65
5044;-42.75;-14.25;2017-07-30 04:00:00;11.452;888.0;11.317;111.35
5045;-42.75;-14.25;2017-07-30 05:00:00;10.202;888.0;11.0;112.57
5046;-42.75;-14.25;2017-07-30 06:00:00;9.615;888.0;10.716;115.33
5047;-42.75;-14.25;2017-07-30 07:00:00;9.032;888.666;10.55;115.15
5048;-42.75;-14.25;2017-07-30 08:00:00;10.338;889.666;10.866;114.48
5049;-42.75;-14.25;2017-07-30 09:00:00;10.42;890.0;11.916;109.58
5050;-42.75;-14.25;2017-07-30 10:00:00;9.545;890.5;12.734;112.55
5051;-42.75;-14.25;2017-07-30 11:00:00;9.17;890.5;13.95;102.33
5052;-42.75;-14.25;2017-07-30 12:00:00;9.748;890.334;14.8;98.28
5053;-42.75;-14.25;2017-07-30 13:00:00;8.52;890.0;15.416;103.97
5054;-42.75;-14.25;2017-07-30 14:00:00;9.23;889.0;16.516;109.52
5055;-42.75;-14.25;2017-07-30 15:00:00;10.119;889.0;16.883;112.17
5056;-42.75;-14.25;2017-07-30 16:00:00;10.36;889.0;16.917;107.88
5057;-42.75;-14.25;2017-07-30 17:00:00;10.33;889.0;16.266;114.23
5058;-42.75;-14.25;2017-07-30 18:00:00;10.986;889.0;15.7;110.58
5059;-42.75;-14.25;2017-07-30 19:00:00;10.766;890.0;15.434;105.25
5060;-42.75;-14.25;2017-07-30 20:00:00;10.964;890.0;15.283;110.37
5061;-42.75;-14.25;2017-07-30 21:00:00;10.802;890.0;14.883;117.0
5062;-42.75;-14.25;2017-07-30 22:00:00;9.607;890.0;14.017;116.18
5063;-42.75;-14.25;2017-07-30 23:00:00;8.687;890.0;12.883;114.45
5064;-42.75;-14.25;2017-07-31 00:00:00;8.384;889.0;12.016;110.8
5065;-42.75;-14.25;2017-07-31 01:00:00;9.282;889.0;11.716;108.75
5066;-42.75;-14.25;2017-07-31 02:00:00;8.708;888.0;11.534;114.52
5067;-42.75;-14.25;2017-07-31 03:00:00;9.525;887.166;11.4;112.93
5068;-42.75;-14.25;2017-07-31 04:00:00;8.95;887.0;11.4;110.22
5069;-42.75;-14.25;2017-07-31 05:00:00;8.426;887.0;11.4;104.22
5070;-42.75;-14.25;2017-07-31 06:00:00;8.823;887.166;11.416;108.32
5071;-42.75;-14.25;2017-07-31 07:00:00;9.0;888.0;11.55;114.23
5072;-42.75;-14.25;2017-07-31 08:00:00;8.625;888.5;11.8;114.5
5073;-42.75;-14.25;2017-07-31 09:00:00;8.425;889.0;12.134;115.73
5074;-42.75;-14.25;2017-07-31 10:00:00;8.412;889.0;12.516;115.95
5075;-42.75;-14.25;2017-07-31 11:00:00;7.876;889.0;13.716;108.4
5076;-42.75;-14.25;2017-07-31 12:00:00;8.497;888.334;16.216;101.43
5077;-42.75;-14.25;2017-07-31 13:00:00;7.83;887.666;17.034;91.35
5078;-42.75;-14.25;2017-07-31 14:00:00;8.735;887.0;17.534;96.2
5079;-42.75;-14.25;2017-07-31 15:00:00;8.882;887.0;18.05;99.62
5080;-42.75;-14.25;2017-07-31 16:00:00;8.363;887.0;18.117;103.85
5081;-42.75;-14.25;2017-07-31 17:00:00;8.67;887.0;17.4;104.42
5082;-42.75;-14.25;2017-07-31 18:00:00;8.062;887.0;16.783;106.07
5083;-42.75;-14.25;2017-07-31 19:00:00;8.342;887.166;16.283;100.63
5084;-42.75;-14.25;2017-07-31 20:00:00;8.88;888.0;15.666;103.13
5085;-42.75;-14.25;2017-07-31 21:00:00;8.22;888.0;15.1;96.62
5086;-42.75;-14.25;2017-07-31 22:00:00;8.285;888.0;14.384;102.35
5087;-42.75;-14.25;2017-07-31 23:00:00;6.236;888.0;13.85;97.85
5088;-42.75;-14.25;2017-08-01 00:00:00;6.842;888.0;13.484;97.4
5089;-42.75;-14.25;2017-08-01 01:00:00;6.698;887.166;13.0;95.63
5090;-42.75;-14.25;2017-08-01 02:00:00;6.732;887.0;12.767;103.43
5091;-42.75;-14.25;2017-08-01 03:00:00;6.11;886.666;12.467;99.02
5092;-42.75;-14.25;2017-08-01 04:00:00;5.621;886.0;12.2;104.65
5093;-42.75;-14.25;2017-08-01 05:00:00;5.924;887.0;11.966;105.73
5094;-42.75;-14.25;2017-08-01 06:00:00;5.696;887.0;11.783;112.02
5095;-42.75;-14.25;2017-08-01 07:00:00;6.334;887.334;11.716;113.32
5096;-42.75;-14.25;2017-08-01 08:00:00;6.863;888.166;12.134;117.72
5097;-42.75;-14.25;2017-08-01 09:00:00;7.86;889.0;13.2;110.07
5098;-42.75;-14.25;2017-08-01 10:00:00;7.492;889.0;14.35;106.52
5099;-42.75;-14.25;2017-08-01 11:00:00;7.056;888.334;15.433;106.03
5100;-42.75;-14.25;2017-08-01 12:00:00;7.752;887.834;16.567;81.98
5101;-42.75;-14.25;2017-08-01 13:00:00;7.052;887.0;17.667;81.3
5102;-42.75;-14.25;2017-08-01 14:00:00;6.298;886.0;18.3;99.53
5103;-42.75;-14.25;2017-08-01 15:00:00;6.531;886.0;18.834;100.18
5104;-42.75;-14.25;2017-08-01 16:00:00;6.212;886.0;19.05;100.12
